GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2439
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	BOHGMGJN_00001	asd	Cluster_143500
Operon3056	BOHGMGJN_04753	Unknown_Gene	Cluster_44575
Operon3057	BOHGMGJN_04754	Unknown_Gene	Cluster_44575
Operon3058	BOHGMGJN_04755	Unknown_Gene	Cluster_129973
Operon3059	BOHGMGJN_04756	Unknown_Gene	Cluster_82810
Operon3060	BOHGMGJN_04757	Unknown_Gene	Cluster_64109
Operon3061	BOHGMGJN_04758	Unknown_Gene	Cluster_64109
Operon3062	BOHGMGJN_04759	Unknown_Gene	Cluster_114038
Operon3063	BOHGMGJN_04760	Unknown_Gene	Cluster_77305
Operon3064	BOHGMGJN_04761	cdhR_7	Cluster_77305
Operon3065	BOHGMGJN_04762	nicS_2	Cluster_84517
Operon3066	BOHGMGJN_04763	Unknown_Gene	Cluster_40603
Operon3067	BOHGMGJN_04764	ssuA_5	Cluster_40603
Operon3067	BOHGMGJN_04765	dmoA_3	Cluster_40603
Operon3068	BOHGMGJN_04766	allE	Cluster_112598
Operon3069	BOHGMGJN_04767	Unknown_Gene	Cluster_120079
Operon3070	BOHGMGJN_04768	asnC_2	Cluster_64853
Operon3071	BOHGMGJN_04769	ocd_2	Cluster_64853
Operon3072	BOHGMGJN_04770	argP_3	Cluster_158189
Operon3072	BOHGMGJN_04771	ggt_2	Cluster_158189
Operon3073	BOHGMGJN_04772	pobA	Cluster_71397
Operon3074	BOHGMGJN_04773	rhaR_6	Cluster_71397
Operon3075	BOHGMGJN_04774	cueR_2	Cluster_134281
Operon3075	BOHGMGJN_04775	liuE_2	Cluster_134281
Operon3076	BOHGMGJN_04776	Unknown_Gene	Cluster_73238
Operon3077	BOHGMGJN_04777	Unknown_Gene	Cluster_73238
Operon3078	BOHGMGJN_04778	Unknown_Gene	Cluster_101998
Operon3078	BOHGMGJN_04779	norG_3	Cluster_101998
Operon3079	BOHGMGJN_04780	rcsC_22	Cluster_148446
Operon3080	BOHGMGJN_04781	rcsC_23	Cluster_144398
Operon3081	BOHGMGJN_04782	Unknown_Gene	Cluster_81128
Operon3082	BOHGMGJN_04783	Unknown_Gene	Cluster_6892
Operon3083	BOHGMGJN_04784	emrB_2	Cluster_67976
Operon3083	BOHGMGJN_04785	emrA_3	Cluster_67976
Operon3083	BOHGMGJN_04786	marR	Cluster_67976
Operon3084	BOHGMGJN_04787	tdiR	Cluster_61615
Operon3084	BOHGMGJN_04788	sasA_16	Cluster_61615
Operon3085	BOHGMGJN_04789	Unknown_Gene	Cluster_61615
Operon3086	BOHGMGJN_04790	dmdC_4	Cluster_121717
Operon3087	BOHGMGJN_04791	Unknown_Gene	Cluster_36199
Operon3088	BOHGMGJN_04792	Unknown_Gene	Cluster_43717
Operon3089	BOHGMGJN_04793	mcpU_2	Cluster_43717
Operon3090	BOHGMGJN_04794	Unknown_Gene	Cluster_120366
Operon3090	BOHGMGJN_04795	opuAB_2	Cluster_120366
Operon3091	BOHGMGJN_04796	gltR_5	Cluster_115274
Operon3092	BOHGMGJN_04797	Unknown_Gene	Cluster_92387
Operon3092	BOHGMGJN_04798	Unknown_Gene	Cluster_92387
Operon3093	BOHGMGJN_04799	Unknown_Gene	Cluster_57252
Operon3094	BOHGMGJN_04800	cdhR_8	Cluster_114014
Operon3095	BOHGMGJN_04801	rhtB_4	Cluster_114014
Operon3096	BOHGMGJN_04802	sotB_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon3097	BOHGMGJN_04803	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3098	BOHGMGJN_04804	dmlR_26	Cluster_104185
Operon3099	BOHGMGJN_04805	Unknown_Gene	Cluster_104185
Operon3100	BOHGMGJN_04806	quiA	Cluster_39868
Operon3101	BOHGMGJN_04807	oprB_6	Cluster_116832
Operon3102	BOHGMGJN_04808	argE_2	Cluster_29103
Operon3102	BOHGMGJN_04809	Unknown_Gene	Cluster_29103
Operon3103	BOHGMGJN_04810	Unknown_Gene	Cluster_29103
Operon3103	BOHGMGJN_04811	rutC	Cluster_29103
Operon3104	BOHGMGJN_04812	LRA5	Cluster_69554
Operon3105	BOHGMGJN_04813	Unknown_Gene	Cluster_84504
Operon3106	BOHGMGJN_04814	Unknown_Gene	Cluster_84504
Operon3107	BOHGMGJN_04815	fcuA	Cluster_140316
Operon3108	BOHGMGJN_04816	fecR_5	Cluster_132117
Operon3108	BOHGMGJN_04817	fecI_7	Cluster_132117
Operon3109	BOHGMGJN_04818	pgm	Cluster_71398
Operon3110	BOHGMGJN_04819	Unknown_Gene	Cluster_71398
Operon3111	BOHGMGJN_04820	Unknown_Gene	Cluster_37077
Operon3112	BOHGMGJN_04821	Unknown_Gene	Cluster_95207
Operon3113	BOHGMGJN_04822	ttgI_3	Cluster_24073
Operon3113	BOHGMGJN_04823	mdtC	Cluster_24073
Operon3113	BOHGMGJN_04824	mdtB_2	Cluster_24073
Operon3113	BOHGMGJN_04825	mdtA_4	Cluster_24073
Operon3114	BOHGMGJN_04826	tpx	Cluster_32023
Operon3115	BOHGMGJN_04827	ydhC	Cluster_32023
Operon3116	BOHGMGJN_04828	sdaC	Cluster_21699
Operon3117	BOHGMGJN_04829	tyrB_2	Cluster_52299
Operon3118	BOHGMGJN_04830	dpkA	Cluster_87558
Operon3119	BOHGMGJN_04831	Unknown_Gene	Cluster_87558
Operon3119	BOHGMGJN_04832	artJ_2	Cluster_87558
Operon3120	BOHGMGJN_04833	hisQ_2	Cluster_81384
Operon3120	BOHGMGJN_04834	occM_3	Cluster_81384
Operon3120	BOHGMGJN_04835	dadA	Cluster_81384
Operon3120	BOHGMGJN_04836	glnQ_5	Cluster_81384
Operon3121	BOHGMGJN_04837	puuD_2	Cluster_13818
Operon3122	BOHGMGJN_04838	Unknown_Gene	Cluster_8393
Operon3123	BOHGMGJN_04839	gudP	Cluster_113339
Operon3124	BOHGMGJN_04840	garD_2	Cluster_130388
Operon3125	BOHGMGJN_04841	Unknown_Gene	Cluster_147632
Operon3126	BOHGMGJN_04842	lutR_4	Cluster_59577
Operon3127	BOHGMGJN_04843	Unknown_Gene	Cluster_59577
Operon3128	BOHGMGJN_04844	Unknown_Gene	Cluster_131531
Operon3129	BOHGMGJN_04845	pcpR_3	Cluster_77193
Operon3130	BOHGMGJN_04846	Unknown_Gene	Cluster_61605
Operon3131	BOHGMGJN_04847	Unknown_Gene	Cluster_61605
Operon3131	BOHGMGJN_04848	Unknown_Gene	Cluster_61605
Operon3131	BOHGMGJN_04849	Unknown_Gene	Cluster_61605
Operon3132	BOHGMGJN_04850	Unknown_Gene	Cluster_42932
Operon3133	BOHGMGJN_04851	cntO_6	Cluster_42932
Operon3134	BOHGMGJN_04852	Unknown_Gene	Cluster_32346
Operon3134	BOHGMGJN_04853	Unknown_Gene	Cluster_32346
Operon3135	BOHGMGJN_04854	Unknown_Gene	Cluster_32346
Operon3136	BOHGMGJN_04855	pcaR_3	Cluster_80000
Operon3137	BOHGMGJN_04856	aroE_4	Cluster_80000
Operon3137	BOHGMGJN_04857	kstD_1	Cluster_80000
Operon3137	BOHGMGJN_04858	Unknown_Gene	Cluster_80000
Operon3137	BOHGMGJN_04859	ksdD	Cluster_80000
Operon3138	BOHGMGJN_04860	garP	Cluster_45219
Operon3139	BOHGMGJN_04861	Unknown_Gene	Cluster_90552
Operon3139	BOHGMGJN_04862	iolX	Cluster_90552
Operon3140	BOHGMGJN_04863	iclR	Cluster_61283
Operon3141	BOHGMGJN_04864	kstD_2	Cluster_61283
Operon3142	BOHGMGJN_04865	Unknown_Gene	Cluster_82233
Operon3143	BOHGMGJN_04866	puuC_3	Cluster_62038
Operon3144	BOHGMGJN_04867	spuC_3	Cluster_159546
Operon3144	BOHGMGJN_04868	Unknown_Gene	Cluster_159546
Operon3145	BOHGMGJN_04869	puuP_2	Cluster_35592
Operon3146	BOHGMGJN_04870	Unknown_Gene	Cluster_81106
Operon3147	BOHGMGJN_04871	Unknown_Gene	Cluster_77787
Operon3148	BOHGMGJN_04872	Unknown_Gene	Cluster_76763
Operon3149	BOHGMGJN_04873	pigA_2	Cluster_76763
Operon3150	BOHGMGJN_04874	Unknown_Gene	Cluster_59151
Operon3151	BOHGMGJN_04875	Unknown_Gene	Cluster_55317
Operon3152	BOHGMGJN_04876	eptC	Cluster_55317
Operon3153	BOHGMGJN_04877	Unknown_Gene	Cluster_83357
Operon3153	BOHGMGJN_04878	pqiB	Cluster_83357
Operon3153	BOHGMGJN_04879	pqiA_3	Cluster_83357
Operon3153	BOHGMGJN_04880	yebS	Cluster_83357
Operon3154	BOHGMGJN_04881	Unknown_Gene	Cluster_83357
Operon3155	BOHGMGJN_04882	gltC_4	Cluster_36193
Operon3156	BOHGMGJN_04883	Unknown_Gene	Cluster_36193
Operon3156	BOHGMGJN_04884	Unknown_Gene	Cluster_36193
Operon3157	BOHGMGJN_04885	nanT_3	Cluster_40356
Operon3158	BOHGMGJN_04886	Unknown_Gene	Cluster_134135
Operon3159	BOHGMGJN_04887	menH_4	Cluster_66747
Operon3160	BOHGMGJN_04888	Unknown_Gene	Cluster_66747
Operon3161	BOHGMGJN_04889	rep_2	Cluster_52338
Operon3162	BOHGMGJN_04890	yhhW	Cluster_52338
Operon3163	BOHGMGJN_04891	dltA_2	Cluster_53324
Operon3164	BOHGMGJN_04892	Unknown_Gene	Cluster_77302
Operon3165	BOHGMGJN_04893	Unknown_Gene	Cluster_9236
Operon3166	BOHGMGJN_04894	prsD	Cluster_9236
Operon3166	BOHGMGJN_04895	prsE_3	Cluster_9236
Operon3166	BOHGMGJN_04896	tolC_2	Cluster_9236
Operon3167	BOHGMGJN_04897	Unknown_Gene	Cluster_54021
Operon3167	BOHGMGJN_04898	srpC	Cluster_54021
Operon3167	BOHGMGJN_04899	COQ3_3	Cluster_54021
Operon3168	BOHGMGJN_04900	Unknown_Gene	Cluster_33823
Operon3169	BOHGMGJN_04901	abaF_4	Cluster_33823
Operon3170	BOHGMGJN_04902	Unknown_Gene	Cluster_83384
Operon3171	BOHGMGJN_04903	syrM1	Cluster_91161
Operon3172	BOHGMGJN_04904	Unknown_Gene	Cluster_118924
Operon3173	BOHGMGJN_04905	puuB_7	Cluster_44889
Operon3173	BOHGMGJN_04906	glpT	Cluster_44889
Operon3174	BOHGMGJN_04907	cmpR_9	Cluster_44889
Operon3175	BOHGMGJN_04908	Unknown_Gene	Cluster_79566
Operon3176	BOHGMGJN_04909	tam_2	Cluster_32587
Operon3177	BOHGMGJN_04910	gabP_5	Cluster_26879
Operon3178	BOHGMGJN_04911	hisC_8	Cluster_26879
Operon3179	BOHGMGJN_04912	Unknown_Gene	Cluster_2770
Operon3180	BOHGMGJN_04913	hyuC_4	Cluster_106989
Operon3181	BOHGMGJN_04914	Unknown_Gene	Cluster_106989
Operon3182	BOHGMGJN_04915	bacG	Cluster_73252
Operon3183	BOHGMGJN_04916	gbpR_5	Cluster_98452
Operon3184	BOHGMGJN_04917	Unknown_Gene	Cluster_131411
Operon3185	BOHGMGJN_04918	Unknown_Gene	Cluster_59868
Operon3186	BOHGMGJN_04919	gstB_2	Cluster_59868
Operon3187	BOHGMGJN_04920	ydhP_3	Cluster_121032
Operon3188	BOHGMGJN_04921	dmlR_27	Cluster_121032
Operon3189	BOHGMGJN_04922	ghrB_4	Cluster_78046
Operon3190	BOHGMGJN_04923	Unknown_Gene	Cluster_88140
Operon3191	BOHGMGJN_04924	Unknown_Gene	Cluster_88140
Operon3192	BOHGMGJN_04925	Unknown_Gene	Cluster_51277
Operon3193	BOHGMGJN_04926	Unknown_Gene	Cluster_51277
Operon3194	BOHGMGJN_04927	Unknown_Gene	Cluster_142092
Operon3195	BOHGMGJN_04928	Unknown_Gene	Cluster_85726
Operon3196	BOHGMGJN_04929	Unknown_Gene	Cluster_85726
Operon3197	BOHGMGJN_04930	yedJ	Cluster_42164
Operon3198	BOHGMGJN_04931	pupB	Cluster_42164
Operon3199	BOHGMGJN_04932	glsA2	Cluster_19721
Operon3200	BOHGMGJN_04933	pcaK_5	Cluster_19721
Operon3200	BOHGMGJN_04934	galA	Cluster_19721
Operon3201	BOHGMGJN_04935	nicP_12	Cluster_95134
Operon3202	BOHGMGJN_04936	hdfR_8	Cluster_77660
Operon3203	BOHGMGJN_04937	galB	Cluster_77660
Operon3203	BOHGMGJN_04938	galC	Cluster_77660
Operon3203	BOHGMGJN_04939	galD	Cluster_77660
Operon3204	BOHGMGJN_04940	Unknown_Gene	Cluster_164811
Operon3204	BOHGMGJN_04941	folE_2	Cluster_164811
Operon3204	BOHGMGJN_04942	Unknown_Gene	Cluster_164811
Operon3204	BOHGMGJN_04943	Unknown_Gene	Cluster_164811
Operon3205	BOHGMGJN_04944	Unknown_Gene	Cluster_70056
Operon3206	BOHGMGJN_04945	Unknown_Gene	Cluster_12531
Operon3207	BOHGMGJN_04946	Unknown_Gene	Cluster_82811
Operon3208	BOHGMGJN_04947	hcaB_3	Cluster_157441
Operon3208	BOHGMGJN_04948	Unknown_Gene	Cluster_157441
Operon3209	BOHGMGJN_04949	Unknown_Gene	Cluster_21400
Operon3210	BOHGMGJN_04950	intA_2	Cluster_6618
Operon3211	BOHGMGJN_04951	Unknown_Gene	Cluster_89840
Operon3212	BOHGMGJN_04952	Unknown_Gene	Cluster_89840
Operon3213	BOHGMGJN_04953	crcB_2	Cluster_15245
Operon3213	BOHGMGJN_04954	Unknown_Gene	Cluster_15245
Operon3213	BOHGMGJN_04955	ppa_2	Cluster_15245
Operon3214	BOHGMGJN_04956	Unknown_Gene	Cluster_43379
Operon3215	BOHGMGJN_04957	arsC_2	Cluster_43379
Operon3215	BOHGMGJN_04958	arsR1	Cluster_43379
Operon3215	BOHGMGJN_04959	arsC_3	Cluster_43379
Operon3215	BOHGMGJN_04960	acr3	Cluster_43379
Operon3215	BOHGMGJN_04961	arsH_2	Cluster_43379
Operon3215	BOHGMGJN_04962	Unknown_Gene	Cluster_43379
Operon3215	BOHGMGJN_04963	gap3	Cluster_43379
Operon3215	BOHGMGJN_04964	Unknown_Gene	Cluster_43379
Operon3216	BOHGMGJN_04965	czcO	Cluster_37728
Operon3217	BOHGMGJN_04966	Unknown_Gene	Cluster_12850
Operon3218	BOHGMGJN_04967	Unknown_Gene	Cluster_149120
Operon3218	BOHGMGJN_04968	Unknown_Gene	Cluster_149120
Operon3218	BOHGMGJN_04969	cydB_2	Cluster_149120
Operon3218	BOHGMGJN_04970	cydA_2	Cluster_149120
Operon3218	BOHGMGJN_04971	Unknown_Gene	Cluster_149120
Operon3219	BOHGMGJN_04972	norR_4	Cluster_47540
Operon3220	BOHGMGJN_04973	Unknown_Gene	Cluster_47540
Operon3221	BOHGMGJN_04974	Unknown_Gene	Cluster_153082
Operon3221	BOHGMGJN_04975	Unknown_Gene	Cluster_153082
Operon3221	BOHGMGJN_04976	Unknown_Gene	Cluster_153082
Operon3221	BOHGMGJN_04977	Unknown_Gene	Cluster_153082
Operon3222	BOHGMGJN_04978	Unknown_Gene	Cluster_56122
Operon3223	BOHGMGJN_04979	Unknown_Gene	Cluster_127332
Operon3223	BOHGMGJN_04980	Unknown_Gene	Cluster_127332
Operon3223	BOHGMGJN_04981	Unknown_Gene	Cluster_127332
Operon3223	BOHGMGJN_04982	Unknown_Gene	Cluster_127332
Operon3224	BOHGMGJN_04983	Unknown_Gene	Cluster_111195
Operon3225	BOHGMGJN_04984	Unknown_Gene	Cluster_85120
Operon3226	BOHGMGJN_04985	Unknown_Gene	Cluster_144437
Operon3226	BOHGMGJN_04986	Unknown_Gene	Cluster_144437
Operon3227	BOHGMGJN_04987	Unknown_Gene	Cluster_64501
Operon3227	BOHGMGJN_04988	Unknown_Gene	Cluster_64501
Operon3227	BOHGMGJN_04989	Unknown_Gene	Cluster_64501
Operon3228	BOHGMGJN_04990	Unknown_Gene	Cluster_159602
Operon3228	BOHGMGJN_04991	lldR	Cluster_159602
Operon3229	BOHGMGJN_04992	prr_2	Cluster_54032
Operon3230	BOHGMGJN_04993	Unknown_Gene	Cluster_87854
Operon3230	BOHGMGJN_04994	yeaX	Cluster_87854
Operon3230	BOHGMGJN_04995	Unknown_Gene	Cluster_87854
Operon3231	BOHGMGJN_04996	Unknown_Gene	Cluster_135807
Operon3232	BOHGMGJN_04997	Unknown_Gene	Cluster_18281
Operon3232	BOHGMGJN_04998	Unknown_Gene	Cluster_18281
Operon3233	BOHGMGJN_04999	Unknown_Gene	Cluster_18281
Operon3234	BOHGMGJN_05000	Unknown_Gene	Cluster_107699
Operon3234	BOHGMGJN_05001	soj_3	Cluster_107699
Operon3234	BOHGMGJN_05002	Unknown_Gene	Cluster_107699
Operon3234	BOHGMGJN_05003	Unknown_Gene	Cluster_107699
Operon3234	BOHGMGJN_05004	Unknown_Gene	Cluster_107699
Operon3235	BOHGMGJN_05005	Unknown_Gene	Cluster_82842
Operon3235	BOHGMGJN_05006	Unknown_Gene	Cluster_82842
Operon3235	BOHGMGJN_05007	Unknown_Gene	Cluster_82842
Operon3236	BOHGMGJN_05008	Unknown_Gene	Cluster_88742
Operon3237	BOHGMGJN_05009	Unknown_Gene	Cluster_88742
Operon3238	BOHGMGJN_05010	topB_2	Cluster_118957
Operon3239	BOHGMGJN_05011	Unknown_Gene	Cluster_3365
Operon3240	BOHGMGJN_05012	Unknown_Gene	Cluster_140360
Operon3241	BOHGMGJN_05013	Unknown_Gene	Cluster_140583
Operon3242	BOHGMGJN_05014	Unknown_Gene	Cluster_142019
Operon3243	BOHGMGJN_05015	Unknown_Gene	Cluster_11391
Operon3244	BOHGMGJN_05016	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05017	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05018	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05019	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05020	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05021	Unknown_Gene	Cluster_73668
Operon3244	BOHGMGJN_05022	Unknown_Gene	Cluster_73668
Operon3245	BOHGMGJN_05023	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3246	BOHGMGJN_05024	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3246	BOHGMGJN_05025	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3247	BOHGMGJN_05026	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05027	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05028	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05029	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05030	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05031	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05032	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05033	Unknown_Gene	Cluster_2861
Operon3247	BOHGMGJN_05034	Unknown_Gene	Cluster_2861
Operon3248	BOHGMGJN_05035	Unknown_Gene	Cluster_116039
Operon3248	BOHGMGJN_05036	umuC	Cluster_116039
Operon3248	BOHGMGJN_05037	umuD	Cluster_116039
Operon3249	BOHGMGJN_05038	yedK_3	Cluster_116039
Operon3250	BOHGMGJN_05039	Unknown_Gene	Cluster_12969
Operon3251	BOHGMGJN_05040	Unknown_Gene	Cluster_12969
Operon3251	BOHGMGJN_05041	Unknown_Gene	Cluster_12969
Operon3251	BOHGMGJN_05042	Unknown_Gene	Cluster_12969
Operon3251	BOHGMGJN_05043	Unknown_Gene	Cluster_12969
Operon3252	BOHGMGJN_05044	Unknown_Gene	Cluster_1773
Operon3253	BOHGMGJN_05045	Unknown_Gene	Cluster_32205
Operon3254	BOHGMGJN_05046	traC	Cluster_125870
Operon3255	BOHGMGJN_05047	Unknown_Gene	Cluster_99683
Operon3256	BOHGMGJN_05048	Unknown_Gene	Cluster_50923
Operon3257	BOHGMGJN_05049	Unknown_Gene	Cluster_50923
Operon3257	BOHGMGJN_05050	Unknown_Gene	Cluster_50923
Operon3257	BOHGMGJN_05051	Unknown_Gene	Cluster_50923
Operon3257	BOHGMGJN_05052	Unknown_Gene	Cluster_50923
Operon3257	BOHGMGJN_05053	Unknown_Gene	Cluster_50923
Operon3258	BOHGMGJN_05054	Unknown_Gene	Cluster_116040
Operon3259	BOHGMGJN_05055	Unknown_Gene	Cluster_12831
Operon3260	BOHGMGJN_05056	Unknown_Gene	Cluster_104878
Operon3261	BOHGMGJN_05057	Unknown_Gene	Cluster_109129
Operon3261	BOHGMGJN_05058	ihfA	Cluster_109129
Operon3261	BOHGMGJN_05059	pheT	Cluster_109129
Operon3261	BOHGMGJN_05060	pheS	Cluster_109129
Operon3262	BOHGMGJN_05061	rplT	Cluster_144444
Operon3262	BOHGMGJN_05062	rpmI	Cluster_144444
Operon3263	BOHGMGJN_05063	infC	Cluster_24969
Operon3263	BOHGMGJN_05064	thrS	Cluster_24969
Operon3264	BOHGMGJN_05065	Unknown_Gene	Cluster_24969
Operon3265	BOHGMGJN_05066	capB_2	Cluster_76707
Operon3266	BOHGMGJN_05067	Unknown_Gene	Cluster_36854
Operon3267	BOHGMGJN_05068	Unknown_Gene	Cluster_36854
Operon3268	BOHGMGJN_05069	rihA	Cluster_142675
Operon3269	BOHGMGJN_05070	rbsD	Cluster_22212
Operon3269	BOHGMGJN_05071	rbsK	Cluster_22212
Operon3269	BOHGMGJN_05072	purR	Cluster_22212
Operon3269	BOHGMGJN_05073	rbsC_3	Cluster_22212
Operon3269	BOHGMGJN_05074	araG	Cluster_22212
Operon3269	BOHGMGJN_05075	rbsB_2	Cluster_22212
Operon3270	BOHGMGJN_05076	ansB_2	Cluster_22212
Operon3271	BOHGMGJN_05077	norR_5	Cluster_58545
Operon3272	BOHGMGJN_05078	cynS	Cluster_58545
Operon3273	BOHGMGJN_05079	focA	Cluster_142706
Operon3274	BOHGMGJN_05080	Unknown_Gene	Cluster_51730
Operon3274	BOHGMGJN_05081	dns	Cluster_51730
Operon3275	BOHGMGJN_05082	Unknown_Gene	Cluster_68583
Operon3276	BOHGMGJN_05083	Unknown_Gene	Cluster_94467
Operon3277	BOHGMGJN_05084	Unknown_Gene	Cluster_70663
Operon3278	BOHGMGJN_05085	Unknown_Gene	Cluster_58009
Operon3279	BOHGMGJN_05086	puuB_8	Cluster_58009
Operon3280	BOHGMGJN_05087	Unknown_Gene	Cluster_51276
Operon3281	BOHGMGJN_05088	Unknown_Gene	Cluster_51276
Operon3282	BOHGMGJN_05089	Unknown_Gene	Cluster_94421
Operon3282	BOHGMGJN_05090	Unknown_Gene	Cluster_94421
Operon3283	BOHGMGJN_05091	nhaR	Cluster_94421
Operon3284	BOHGMGJN_05092	sstT	Cluster_118945
Operon3285	BOHGMGJN_05093	Unknown_Gene	Cluster_124613
Operon3286	BOHGMGJN_05094	Unknown_Gene	Cluster_7695
Operon3287	BOHGMGJN_05095	ahpF	Cluster_96391
Operon3288	BOHGMGJN_05096	ahpC_2	Cluster_28582
Operon3289	BOHGMGJN_05097	alx	Cluster_28582
Operon3290	BOHGMGJN_05098	Unknown_Gene	Cluster_14391
Operon3291	BOHGMGJN_05099	bbsG	Cluster_89305
Operon3292	BOHGMGJN_05100	pcpR_4	Cluster_89305
Operon3293	BOHGMGJN_05101	iscS_2	Cluster_62036
Operon3294	BOHGMGJN_05102	Unknown_Gene	Cluster_88139
Operon3294	BOHGMGJN_05103	Unknown_Gene	Cluster_88139
Operon3295	BOHGMGJN_05104	nfsB	Cluster_114754
Operon3296	BOHGMGJN_05105	dmlR_28	Cluster_114754
Operon3296	BOHGMGJN_05106	rhaS_5	Cluster_114754
Operon3297	BOHGMGJN_05107	rhtB_5	Cluster_153073
Operon3298	BOHGMGJN_05108	sotB_2	Cluster_57420
Operon3299	BOHGMGJN_05109	Unknown_Gene	Cluster_57420
Operon3300	BOHGMGJN_05110	adhC2	Cluster_67598
Operon3301	BOHGMGJN_05111	rhaS_6	Cluster_67598
Operon3302	BOHGMGJN_05112	thpR	Cluster_78810
Operon3303	BOHGMGJN_05113	Unknown_Gene	Cluster_78810
Operon3304	BOHGMGJN_05114	Unknown_Gene	Cluster_103518
Operon3305	BOHGMGJN_05115	Unknown_Gene	Cluster_132110
Operon3306	BOHGMGJN_05116	cntO_7	Cluster_17881
Operon3307	BOHGMGJN_05117	Unknown_Gene	Cluster_123804
Operon3308	BOHGMGJN_05118	Unknown_Gene	Cluster_25549
Operon3308	BOHGMGJN_05119	hmuU_2	Cluster_25549
Operon3308	BOHGMGJN_05120	fecE	Cluster_25549
Operon3308	BOHGMGJN_05121	bcp_2	Cluster_25549
Operon3309	BOHGMGJN_05122	Unknown_Gene	Cluster_93728
Operon3310	BOHGMGJN_05123	Unknown_Gene	Cluster_93728
Operon3311	BOHGMGJN_05124	Unknown_Gene	Cluster_146629
Operon3312	BOHGMGJN_05125	parA_2	Cluster_78243
Operon3313	BOHGMGJN_05126	proP_7	Cluster_68093
Operon3314	BOHGMGJN_05127	czcA_4	Cluster_39890
Operon3314	BOHGMGJN_05128	czcB_3	Cluster_39890
Operon3314	BOHGMGJN_05129	czcC_2	Cluster_39890
Operon3315	BOHGMGJN_05130	aroQ_2	Cluster_39890
Operon3315	BOHGMGJN_05131	aroE_5	Cluster_39890
Operon3316	BOHGMGJN_05132	dipZ	Cluster_51876
Operon3316	BOHGMGJN_05133	Unknown_Gene	Cluster_51876
Operon3317	BOHGMGJN_05134	ompR_5	Cluster_51876
Operon3317	BOHGMGJN_05135	sasA_17	Cluster_51876
Operon3318	BOHGMGJN_05136	Unknown_Gene	Cluster_73222
Operon3319	BOHGMGJN_05137	Unknown_Gene	Cluster_123151
Operon3320	BOHGMGJN_05138	Unknown_Gene	Cluster_135018
Operon3320	BOHGMGJN_05139	Unknown_Gene	Cluster_135018
Operon3321	BOHGMGJN_05140	Unknown_Gene	Cluster_70944
Operon3322	BOHGMGJN_05141	Unknown_Gene	Cluster_49617
Operon3323	BOHGMGJN_05142	Unknown_Gene	Cluster_118921
Operon3324	BOHGMGJN_05143	Unknown_Gene	Cluster_132109
Operon3325	BOHGMGJN_05144	polB	Cluster_141089
Operon3326	BOHGMGJN_05145	nepI_2	Cluster_104604
Operon3327	BOHGMGJN_05146	dmlR_29	Cluster_104604
Operon3328	BOHGMGJN_05147	gcvA_12	Cluster_49304
Operon3329	BOHGMGJN_05148	Unknown_Gene	Cluster_49304
Operon3329	BOHGMGJN_05149	Unknown_Gene	Cluster_49304
Operon3329	BOHGMGJN_05150	Unknown_Gene	Cluster_49304
Operon3330	BOHGMGJN_05151	Unknown_Gene	Cluster_85076
Operon3331	BOHGMGJN_05152	ygaZ	Cluster_85075
Operon3331	BOHGMGJN_05153	Unknown_Gene	Cluster_85075
Operon3331	BOHGMGJN_05154	rhaR_7	Cluster_85075
Operon3332	BOHGMGJN_05155	Unknown_Gene	Cluster_23652
Operon3333	BOHGMGJN_05156	Unknown_Gene	Cluster_54805
Operon3333	BOHGMGJN_05157	Unknown_Gene	Cluster_54805
Operon3334	BOHGMGJN_05158	nfuA	Cluster_147626
Operon3335	BOHGMGJN_05159	Unknown_Gene	Cluster_61634
Operon3336	BOHGMGJN_05160	Unknown_Gene	Cluster_66713
Operon3337	BOHGMGJN_05161	metH	Cluster_66713
Operon3338	BOHGMGJN_05162	Unknown_Gene	Cluster_73221
Operon3339	BOHGMGJN_05163	Unknown_Gene	Cluster_127052
Operon3340	BOHGMGJN_05164	Unknown_Gene	Cluster_54397
Operon3341	BOHGMGJN_05165	sir_2	Cluster_54397
Operon3341	BOHGMGJN_05166	Unknown_Gene	Cluster_54397
