GCA_901482375.1_43295_G02_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
dctD_2	Cluster_138814	220	44	20.0	1.613
ydgC	Cluster_138814	164	82	50.0	5.0
rdmC_2	Cluster_60819	16	6	37.5	20.0
metR_2	Cluster_60819	160	48	30.0	2.5
rhlB_2	Cluster_91724	157	25	15.924	2.941
proY_2	Cluster_18912	184	29	15.761	2.5
yqjH	Cluster_124557	218	145	66.514	4.0
xcpV	Cluster_50900	31	10	32.258	16.667
epsG	Cluster_50900	164	49	29.878	5.556
gspF_2	Cluster_50900	99	20	20.202	7.692
epsE	Cluster_50900	156	41	26.282	3.571
xcpQ	Cluster_50900	113	29	25.664	5.556
tatA_2	Cluster_85923	177	30	16.949	3.704
tatB_2	Cluster_85923	173	32	18.497	4.167
tatC_2	Cluster_85923	178	31	17.416	3.846
purL	Cluster_17910	213	9	4.225	1.351
mltF_5	Cluster_17910	175	4	2.286	1.587
tadA	Cluster_28600	173	18	10.405	2.857
mco	Cluster_28600	209	19	9.091	2.381
guaA	Cluster_132107	209	95	45.455	8.333
guaB	Cluster_126014	215	164	76.279	6.25
hcaR_2	Cluster_118919	181	23	12.707	1.639
xseA	Cluster_121028	210	9	4.286	1.754
leuA	Cluster_13717	184	39	21.196	2.778
eda	Cluster_58143	216	160	74.074	5.263
pgl_2	Cluster_58143	200	77	38.5	1.887
zwf_3	Cluster_58143	209	47	22.488	4.167
hexR_2	Cluster_58143	218	79	36.239	5.0
yeaD_2	Cluster_104653	213	72	33.803	3.226
oprB_3	Cluster_160083	183	21	11.475	1.429
ugpC_2	Cluster_160083	147	7	4.762	3.571
ngcG	Cluster_160083	192	73	38.021	3.226
melD	Cluster_160083	123	45	36.585	4.762
yihS	Cluster_54020	165	37	22.424	2.703
sasA_17	Cluster_131748	147	5	3.401	1.316
ompR_2	Cluster_131748	220	11	5.0	1.389
glk	Cluster_38910	213	143	67.136	5.556
edd	Cluster_38910	217	149	68.664	5.263
gapA	Cluster_38910	213	152	71.362	6.25
carQ	Cluster_41668	133	9	6.767	3.846
hemR	Cluster_98627	77	24	31.169	7.692
pigA_2	Cluster_85756	134	16	11.94	3.571
ybaN_2	Cluster_150832	149	34	22.819	4.762
arcD_1	Cluster_15945	216	30	13.889	3.03
arcD_2	Cluster_15945	216	67	31.019	2.778
arcA_2	Cluster_15945	183	20	10.929	3.571
arcB_2	Cluster_138788	45	7	15.556	5.263
arcC1	Cluster_75772	217	35	16.129	2.381
tyrR_2	Cluster_89303	218	23	10.55	1.587
gltS	Cluster_97908	187	58	31.016	3.226
nrsf	Cluster_50917	126	62	49.206	5.263
sigF	Cluster_50917	129	62	48.062	5.556
gcvH_2	Cluster_31025	221	8	3.62	1.587
gcvP_2	Cluster_31025	208	8	3.846	1.471
tdcG_1	Cluster_83386	134	13	9.701	3.846
gcvT_2	Cluster_83386	220	15	6.818	1.887
capB_3	Cluster_19257	93	7	7.527	7.143
lptG	NO_CLUSTER_ASSOCIATION_FOUND	216	81	37.5	4.762
lptF	NO_CLUSTER_ASSOCIATION_FOUND	217	84	38.71	5.263
pepA	NO_CLUSTER_ASSOCIATION_FOUND	215	85	39.535	5.0
holC	Cluster_153803	217	92	42.396	3.125
valS	Cluster_128433	214	11	5.14	2.273
rlmF	Cluster_68777	220	37	16.818	2.857
hupB_3	Cluster_21843	170	21	12.353	4.348
yejK	Cluster_21843	151	41	27.152	5.556
yycB_2	Cluster_89939	181	26	14.365	2.174
lutR_4	Cluster_89939	170	10	5.882	1.408
hisC_6	Cluster_33235	130	10	7.692	2.5
hisD	Cluster_33235	220	57	25.909	11.111
hisG	Cluster_122375	219	121	55.251	3.333
murA	Cluster_104506	219	32	14.612	6.25
mlaC	Cluster_43706	177	79	44.633	4.545
mlaD	Cluster_43706	219	78	35.616	3.846
mlaE	Cluster_43706	220	78	35.455	3.846
mlaF	Cluster_43706	221	79	35.747	3.846
kdsD	Cluster_43706	218	77	35.321	4.0
kdsC	Cluster_43706	219	78	35.616	4.0
lptC	Cluster_43706	221	79	35.747	4.0
lptA	Cluster_43706	219	79	36.073	3.846
lptB_5	Cluster_43706	62	8	12.903	4.762
rpoN	Cluster_59224	216	143	66.204	5.263
hpf	Cluster_131407	220	182	82.727	14.286
ptsN	Cluster_131407	220	181	82.273	12.5
rapZ	Cluster_131407	219	181	82.648	12.5
ptsH	Cluster_131407	191	166	86.911	16.667
zupT_2	Cluster_44208	168	18	10.714	2.326
sodB_1	Cluster_44208	202	19	9.406	2.128
fumC_2	Cluster_44208	204	20	9.804	2.083
pmbA	Cluster_110405	214	194	90.654	12.5
tldD	Cluster_125220	212	54	25.472	3.125
nit1_2	Cluster_125220	74	5	6.757	4.762
rng	Cluster_148451	218	135	61.927	4.167
yhdE	Cluster_166311	219	22	10.046	3.125
mreD	Cluster_166311	218	21	9.633	3.571
mreB	Cluster_57273	217	170	78.341	9.091
gatC	Cluster_57273	207	171	82.609	9.091
gatA	Cluster_57273	174	135	77.586	10.0
gatB	Cluster_57273	220	165	75.0	8.333
rlpA_2	Cluster_97305	212	25	11.792	1.562
aroP_2	Cluster_148866	206	40	19.417	3.125
acpH	Cluster_83355	220	94	42.727	2.778
nemA_3	Cluster_83355	114	25	21.93	2.128
oleD	Cluster_154523	213	67	31.455	2.439
argO	Cluster_115462	217	63	29.032	2.857
sodB_2	Cluster_37958	202	25	12.376	2.174
mdtA_5	Cluster_52534	125	6	4.8	1.429
bepE_2	Cluster_52534	146	19	13.014	3.226
inaA	Cluster_111397	162	62	38.272	3.704
sasA_18	Cluster_66703	116	10	8.621	1.852
czcR_4	Cluster_66703	149	23	15.436	1.852
nqrF_2	Cluster_43001	29	8	27.586	12.5
fumA	Cluster_43001	122	38	31.148	4.348
yhbO_2	Cluster_153029	141	24	17.021	2.941
ywiE	Cluster_111141	169	61	36.095	3.125
nylB	Cluster_111141	85	60	70.588	6.25
regA	Cluster_58774	218	162	74.312	4.348
regB	Cluster_58774	216	162	75.0	4.348
dppA_2	Cluster_20766	221	8	3.62	1.389
dppA_3	Cluster_85722	220	15	6.818	1.389
oprD_8	Cluster_46669	153	3	1.961	1.639
dppA_4	Cluster_132106	210	5	2.381	1.613
dppB	Cluster_123079	158	101	63.924	5.0
dppC	Cluster_123079	217	134	61.751	4.348
dppD	Cluster_123079	218	134	61.468	4.348
oppF	Cluster_123079	128	63	49.219	6.667
mnmC_3	Cluster_142671	129	11	8.527	2.778
spuD_6	Cluster_149641	36	5	13.889	5.0
prfC	Cluster_7423	218	56	25.688	2.083
osmY	Cluster_7423	202	55	27.228	2.128
osmX	Cluster_7423	219	55	25.114	1.724
osmW	Cluster_7423	218	55	25.229	1.724
osmV	Cluster_7423	216	55	25.463	1.754
fecA_2	Cluster_109793	96	33	34.375	3.226
fecI_7	Cluster_11186	163	8	4.908	1.053
ldc	Cluster_11186	219	127	57.991	3.333
bfrD	Cluster_51622	199	139	69.849	5.263
yafV	Cluster_82777	220	62	28.182	2.381
ybdL	Cluster_82777	219	62	28.311	2.381
der	Cluster_104851	199	147	73.869	6.25
bamB	Cluster_124198	218	178	81.651	8.333
hisS	Cluster_124198	217	179	82.488	7.692
ispG	Cluster_124198	218	179	82.11	9.091
rodZ	Cluster_124198	215	181	84.186	11.111
rlmN	Cluster_124198	213	184	86.385	11.111
ndk	Cluster_124198	218	188	86.239	11.111
iscX	Cluster_101361	216	34	15.741	4.762
fdx_2	Cluster_101361	218	17	7.798	3.571
hscA	Cluster_101361	213	34	15.962	5.556
hscB	Cluster_101361	218	36	16.514	4.545
iscA	Cluster_101361	217	35	16.129	4.348
iscU	Cluster_101361	218	36	16.514	4.167
iscS_3	Cluster_101361	27	3	11.111	6.667
iscR	Cluster_101361	216	36	16.667	4.545
cysE	Cluster_82776	129	82	63.566	5.263
trmJ	Cluster_82776	219	152	69.406	5.263
suhB	Cluster_82776	215	150	69.767	5.263
secF	Cluster_142276	219	202	92.237	16.667
secD	Cluster_142276	216	199	92.13	16.667
yajC	Cluster_158870	221	74	33.484	4.545
tgt	Cluster_158870	217	73	33.641	5.0
queA	Cluster_158870	216	72	33.333	5.263
phnE_1	Cluster_98626	118	69	58.475	4.762
phnE_2	Cluster_98626	118	68	57.627	4.545
metN_2	Cluster_98626	212	21	9.906	2.0
phnD1	Cluster_98626	210	103	49.048	3.333
selD	Cluster_98626	212	102	48.113	3.226
selU	Cluster_98626	214	104	48.598	3.03
speG	Cluster_62789	158	10	6.329	2.564
alaC	Cluster_30034	216	48	22.222	2.222
cyoE	Cluster_6843	215	155	72.093	5.882
cyoD	Cluster_6843	202	149	73.762	5.882
cyoC	Cluster_6843	199	149	74.874	6.25
cyoB	Cluster_6843	196	152	77.551	7.143
cyoA	Cluster_6843	202	157	77.723	6.667
dsbB_1	Cluster_14407	218	23	10.55	1.754
hmp_2	Cluster_80537	214	50	23.364	1.613
norR1	Cluster_80537	155	122	78.71	7.143
bepC_2	Cluster_143498	103	19	18.447	3.704
ltxB	Cluster_143498	151	48	31.788	5.263
prsE_4	Cluster_143498	51	4	7.843	4.348
cheV_3	Cluster_115974	213	6	2.817	1.389
oprD_9	Cluster_56985	114	2	1.754	1.887
fruA	Cluster_34946	211	122	57.82	3.846
lacC	Cluster_34946	215	123	57.209	4.0
cra	Cluster_34946	218	124	56.881	3.846
yjjV	Cluster_34946	211	120	56.872	3.846
ampD	Cluster_125114	218	71	32.569	2.941
nadC	Cluster_45202	216	58	26.852	2.778
cysZ	Cluster_26903	201	99	49.254	4.0
bdlA_2	Cluster_69026	216	26	12.037	1.333
mgtA	Cluster_69026	144	67	46.528	4.0
btuE_2	Cluster_86325	214	63	29.439	2.439
slyD	Cluster_26740	219	139	63.47	3.846
pta	Cluster_26740	214	135	63.084	3.704
yiaD	Cluster_110404	199	112	56.281	3.448
gloC	Cluster_22767	206	8	3.883	1.923
chpS	Cluster_73217	70	23	32.857	5.556
sasA_19	Cluster_78354	77	3	3.896	2.222
lapB	Cluster_78354	191	116	60.733	4.545
malT	Cluster_26579	122	46	37.705	4.348
hprA	Cluster_33409	197	51	25.888	3.03
rsmC	Cluster_149558	218	76	34.862	3.846
mneA	Cluster_104135	219	37	16.895	8.333
loiP	Cluster_67329	214	20	9.346	2.564
yedK_2	Cluster_99359	199	24	12.06	1.887
mqo_3	Cluster_6529	154	28	18.182	2.381
hpt	Cluster_74070	220	66	30.0	6.667
upp	Cluster_74070	218	65	29.817	7.143
uraA	Cluster_74070	217	64	29.493	8.333
hemH	Cluster_64095	220	145	65.909	4.545
phrB_2	Cluster_112132	177	24	13.559	2.326
pagL_2	Cluster_112609	191	50	26.178	2.083
murI	Cluster_1686	191	26	13.613	2.083
moeB	Cluster_1686	213	26	12.207	1.852
prmC_3	Cluster_1686	38	3	7.895	6.667
prfA	Cluster_1686	220	26	11.818	1.852
hemA	Cluster_1686	217	26	11.982	1.887
bepA_3	Cluster_13560	213	2	0.939	1.429
lolB	Cluster_13560	217	16	7.373	1.852
ispE	Cluster_13560	217	16	7.373	1.818
prs	Cluster_145990	195	191	97.949	25.0
rplY	Cluster_103017	217	74	34.101	7.692
pth	Cluster_130392	215	195	90.698	10.0
ychF	Cluster_130392	217	194	89.401	9.091
mdtN	Cluster_112434	156	15	9.615	4.348
cusC_2	Cluster_112434	43	1	2.326	6.667
ydiK_3	Cluster_112434	125	6	4.8	5.263
kefC_3	Cluster_112434	38	5	13.158	5.556
ycaC_4	Cluster_55207	117	26	22.222	3.125
aldA_2	Cluster_121140	55	12	21.818	4.348
ada	Cluster_156085	209	23	11.005	1.923
alkA	Cluster_156085	134	17	12.687	3.448
fecI_8	Cluster_72077	143	5	3.497	1.266
fecR_5	Cluster_72077	166	8	4.819	1.19
ycaD_5	Cluster_128659	40	10	25.0	8.333
fsr_2	Cluster_95785	123	23	18.699	2.857
rhtC_2	Cluster_49952	186	19	10.215	1.786
trpI_2	Cluster_49952	191	24	12.565	2.381
rimI	Cluster_101995	216	13	6.019	1.587
proB	Cluster_125715	215	182	84.651	7.143
obg	Cluster_62433	216	187	86.574	10.0
rpmA	Cluster_162618	219	74	33.79	10.0
rplU	Cluster_162618	218	74	33.945	10.0
ispB	Cluster_44300	217	199	91.705	12.5
fklB_2	Cluster_127111	189	64	33.862	2.273
greB_2	Cluster_140310	204	11	5.392	2.222
gdhA	Cluster_51022	212	49	23.113	2.439
ettA	Cluster_89938	210	37	17.619	2.381
glyA_1	Cluster_43256	219	8	3.653	1.471
pupB	Cluster_123765	112	9	8.036	4.762
fecR_6	Cluster_72786	132	3	2.273	1.408
fecI_9	Cluster_72786	126	2	1.587	1.282
safD	Cluster_60388	65	38	58.462	10.0
lrp_6	Cluster_87555	122	10	8.197	3.03
thrC_2	Cluster_87555	67	20	29.851	10.0
gcvA_13	Cluster_87555	147	6	4.082	1.695
rocC	Cluster_87555	69	58	84.058	14.286
mmuM_2	Cluster_103471	19	9	47.368	20.0
fliY_2	Cluster_103471	221	30	13.575	1.351
gntT_2	Cluster_9613	93	20	21.505	4.348
pilA	Cluster_53663	184	106	57.609	4.762
epsF	Cluster_53663	100	69	69.0	8.333
outO	Cluster_53663	186	89	47.849	3.571
coaE	Cluster_53663	217	106	48.848	3.448
yacG	Cluster_53663	218	106	48.624	3.333
ndh	Cluster_127361	212	153	72.17	4.348
clpB	Cluster_43178	209	92	44.019	3.333
yfiH	Cluster_153027	217	173	79.724	12.5
rluD	Cluster_153027	220	179	81.364	12.5
bamD	Cluster_153027	219	179	81.735	12.5
lutR_5	Cluster_42212	134	3	2.239	1.613
livH_5	Cluster_141717	50	7	14.0	8.333
lptB_6	Cluster_141717	44	8	18.182	10.0
livF_5	Cluster_141717	75	8	10.667	3.704
hyuC_2	Cluster_112584	184	5	2.717	1.852
aam	Cluster_112584	89	9	10.112	7.143
thiO	Cluster_150501	197	149	75.635	5.263
ispH	Cluster_104116	216	180	83.333	5.263
fkpB	Cluster_104116	221	182	82.353	5.263
lspA	Cluster_104116	168	137	81.548	6.25
ileS	Cluster_104116	218	181	83.028	5.556
ribF	Cluster_104116	218	183	83.945	5.882
murJ	Cluster_43161	217	174	80.184	7.692
rpsT	Cluster_43161	219	176	80.365	7.692
yebT	Cluster_39594	214	8	3.738	2.632
pqiA_2	Cluster_39594	217	8	3.687	2.128
pqiA_3	Cluster_39594	156	3	1.923	2.632
bauC	Cluster_135751	175	51	29.143	4.167
metR_3	Cluster_104134	92	16	17.391	5.263
rutR_3	Cluster_123764	213	47	22.066	1.786
yigZ	Cluster_123764	220	148	67.273	4.348
bcr_2	Cluster_111759	110	12	10.909	2.439
copZ	Cluster_86323	199	133	66.834	5.556
copA_5	Cluster_151158	52	5	9.615	4.762
hmrR	Cluster_151158	191	86	45.026	4.762
mcpH_1	Cluster_74262	157	24	15.287	2.941
nimR_3	Cluster_120350	141	11	7.801	1.639
fadI	Cluster_98787	211	130	61.611	3.704
cmoM	Cluster_132153	196	62	31.633	3.448
todT	Cluster_103442	72	30	41.667	5.882
hxuB	Cluster_122362	113	77	68.142	7.143
pbpC	Cluster_132891	205	87	42.439	5.0
yfhM	Cluster_68088	206	10	4.854	2.564
dinF	Cluster_68088	214	10	4.673	2.273
speA	Cluster_82415	217	119	54.839	4.762
yciH	Cluster_46357	219	49	22.374	2.703
yfcD	Cluster_38464	219	141	64.384	3.571
pleD_2	Cluster_38464	121	48	39.669	6.667
ctpL	Cluster_44876	210	18	8.571	2.439
dsbD_2	Cluster_104823	215	4	1.86	1.235
aroQ1	Cluster_68560	216	158	73.148	5.263
accB	Cluster_115327	194	102	52.577	5.0
accC	Cluster_115327	186	101	54.301	5.263
acoR_3	Cluster_35355	201	14	6.965	1.351
acoA	Cluster_35355	189	55	29.101	2.941
acoB	Cluster_35355	187	55	29.412	3.226
acoC	Cluster_35355	189	54	28.571	3.226
ydjJ	Cluster_35355	124	50	40.323	5.0
ubiX	Cluster_139511	214	155	72.43	6.667
mpl	Cluster_139511	217	156	71.889	5.556
acoR_4	Cluster_42098	145	9	6.207	1.667
adh_3	Cluster_42098	124	13	10.484	2.632
potE	Cluster_49951	141	11	7.801	2.941
eutB	Cluster_49951	216	24	11.111	2.174
eutC	Cluster_49951	219	24	10.959	2.222
dedA	Cluster_47535	219	52	23.744	2.381
mtfA	Cluster_107668	220	9	4.091	2.174
ppa	Cluster_121242	196	139	70.918	6.667
prtR	Cluster_67127	141	14	9.929	4.545
fpvA_2	Cluster_67592	190	29	15.263	1.613
ompR_3	Cluster_67592	219	23	10.502	1.163
pfeS_2	Cluster_67592	149	17	11.409	2.941
besA	Cluster_116824	132	52	39.394	6.667
ribB	Cluster_21631	195	60	30.769	4.545
xseB	Cluster_75226	220	46	20.909	2.326
ispA	Cluster_75226	218	46	21.101	2.381
dxs	Cluster_69520	214	83	38.785	3.333
btuB_6	Cluster_25390	145	3	2.069	1.163
btuF	Cluster_67625	147	61	41.497	4.762
pgpA	Cluster_118441	220	153	69.545	5.556
thiL	Cluster_118441	214	151	70.561	5.556
nusB	Cluster_118441	219	158	72.146	5.263
ribH	Cluster_118441	206	156	75.728	6.667
ribBA_2	Cluster_112135	208	58	27.885	3.448
ribE	Cluster_112135	218	163	74.771	5.882
ribD	Cluster_112135	211	162	76.777	6.667
nrdR	Cluster_112135	220	168	76.364	5.882
cnoX	Cluster_112135	220	59	26.818	4.545
ytrE	Cluster_95814	136	49	36.029	5.882
ompW	Cluster_107193	216	139	64.352	3.846
wbgU	Cluster_35994	107	29	27.103	4.545
rmlD	Cluster_35994	159	45	28.302	3.03
yfcA_2	Cluster_35994	201	28	13.93	1.429
yfcA_3	Cluster_35994	155	19	12.258	2.381
alsT	Cluster_68696	164	115	70.122	7.143
ansA	Cluster_136507	207	128	61.836	4.167
selB	Cluster_86934	209	26	12.44	2.564
selA	Cluster_86934	207	25	12.077	2.632
fdhE	Cluster_85071	210	62	29.524	2.5
fdoI	Cluster_85071	213	62	29.108	2.5
fdoH	Cluster_85071	214	63	29.439	2.5
fdoG_1	Cluster_85071	213	64	30.047	2.703
fdoG_2	Cluster_85071	213	63	29.577	2.778
ydfG	Cluster_78819	125	51	40.8	4.0
yfcA_4	Cluster_78819	98	8	8.163	3.571
hisC_7	Cluster_78819	69	8	11.594	4.545
ssb	Cluster_96544	131	116	88.55	11.111
yajR	Cluster_96544	217	200	92.166	12.5
uvrA_2	Cluster_96544	209	69	33.014	1.961
bfr_2	Cluster_75817	219	72	32.877	4.348
cat	Cluster_71102	212	79	37.264	3.846
rplQ	Cluster_159047	220	90	40.909	25.0
rpoA	Cluster_159047	219	90	41.096	25.0
rpsD	Cluster_159047	220	88	40.0	25.0
rpsK	Cluster_159047	221	89	40.271	33.333
rpsM	Cluster_159047	221	89	40.271	33.333
rpmJ	Cluster_56461	205	62	30.244	10.0
secY	Cluster_56461	219	62	28.311	7.143
rplO	Cluster_56461	221	62	28.054	6.667
rpmD	Cluster_56461	221	62	28.054	6.667
rpsE	Cluster_56461	219	62	28.311	7.143
rplR	Cluster_56461	220	62	28.182	7.143
rplF	Cluster_56461	220	63	28.636	7.143
rpsH	Cluster_56461	220	63	28.636	7.143
rpsN	Cluster_130094	220	210	95.455	20.0
rplE	Cluster_130094	220	210	95.455	16.667
rplX	Cluster_130094	221	211	95.475	16.667
rplN	Cluster_130094	220	211	95.909	16.667
rpsQ	Cluster_130094	221	212	95.928	16.667
rpmC	Cluster_130094	221	212	95.928	16.667
rplP	Cluster_130094	220	212	96.364	20.0
rpsC	Cluster_130094	221	213	96.38	20.0
rplV	Cluster_130094	216	213	98.611	50.0
rpsS	Cluster_130094	219	213	97.26	20.0
rplB	Cluster_130094	219	214	97.717	25.0
rplW	Cluster_130094	219	215	98.174	25.0
rplD	Cluster_130094	219	216	98.63	33.333
rplC	Cluster_130094	219	218	99.543	50.0
rpsJ	Cluster_87585	219	170	77.626	10.0
tufA_1	Cluster_112385	159	37	23.27	10.0
fusA	Cluster_112385	213	155	72.77	8.333
rpsG	Cluster_112385	218	160	73.394	9.091
rpsL	Cluster_55151	217	195	89.862	9.091
rpoC	Cluster_142668	213	194	91.08	20.0
rpoB	Cluster_52288	212	193	91.038	12.5
rplL	Cluster_131227	216	180	83.333	11.111
rplJ	Cluster_59633	219	107	48.858	10.0
rplA	Cluster_103434	216	203	93.981	20.0
rplK	Cluster_103434	218	206	94.495	20.0
nusG	Cluster_143496	218	172	78.899	11.111
secE	Cluster_158181	218	79	36.239	7.692
tufA_2	Cluster_130792	159	42	26.415	10.0
coaX	Cluster_64061	211	35	16.588	2.703
birA	Cluster_64061	214	35	16.355	2.703
tyrS	Cluster_53309	215	134	62.326	7.143
mepM	Cluster_53309	204	133	65.196	9.091
anmK	Cluster_53309	217	131	60.369	6.667
erpA	Cluster_117097	217	86	39.631	3.571
argC_2	Cluster_88133	206	75	36.408	3.03
isfD	Cluster_140022	178	114	64.045	6.25
coq7	Cluster_141921	219	149	68.037	4.545
yhfA	Cluster_62975	220	92	41.818	3.846
vfr	Cluster_62975	209	84	40.191	4.0
trpC	Cluster_21854	215	119	55.349	3.704
trpD_2	Cluster_21854	219	61	27.854	1.961
trpG	Cluster_21854	216	120	55.556	3.704
estP	Cluster_21854	199	120	60.302	5.882
trpE	Cluster_138787	216	138	63.889	5.882
gph_2	Cluster_82462	191	29	15.183	2.174
rpe	Cluster_82462	214	59	27.57	2.128
ydcV_3	Cluster_145942	204	18	8.824	1.538
potD_2	Cluster_161022	122	24	19.672	3.125
potA_4	Cluster_161022	185	19	10.27	1.562
uvrY	Cluster_98161	184	99	53.804	4.762
djlA	Cluster_95408	219	203	92.694	14.286
murU	Cluster_95408	217	205	94.47	14.286
amgK	Cluster_95408	215	204	94.884	14.286
lptD	Cluster_95408	217	205	94.47	12.5
surA_2	Cluster_95408	183	91	49.727	2.857
pdxA	Cluster_95408	216	202	93.519	10.0
rsmA	Cluster_95408	213	199	93.427	12.5
apaG	Cluster_60406	220	48	21.818	2.128
apaH_3	Cluster_60406	25	5	20.0	7.692
glpE	Cluster_60406	87	29	33.333	4.348
cca	Cluster_150059	215	112	52.093	4.348
folB	Cluster_134634	219	211	96.347	14.286
plsY	Cluster_134634	219	212	96.804	16.667
tsaD	Cluster_57307	218	198	90.826	12.5
rpsU	Cluster_57307	219	199	90.868	12.5
dnaG	Cluster_31181	187	118	63.102	5.263
rpoD	Cluster_140056	215	201	93.488	25.0
lpxD_2	Cluster_64925	140	31	22.143	3.448
decR_5	Cluster_64925	108	4	3.704	2.778
iaaM	Cluster_42387	156	9	5.769	2.326
ramA_3	Cluster_42387	63	3	4.762	3.846
pqqB	Cluster_27644	209	111	53.11	3.846
pqqC	Cluster_76256	209	59	28.23	2.778
pqqD_2	Cluster_76256	112	25	22.321	4.167
pqqE	Cluster_76256	205	59	28.78	2.941
argD_4	Cluster_55414	59	12	20.339	7.143
hdfR_8	Cluster_55414	140	16	11.429	1.786
dmdC_5	Cluster_99994	141	19	13.475	2.0
dmdC_6	Cluster_34542	85	1	1.176	3.03
bioD1	Cluster_125211	216	2	0.926	5.0
bioC	Cluster_125211	217	2	0.922	5.0
bioH	Cluster_125211	215	2	0.93	5.263
bioF	Cluster_125211	169	2	1.183	5.263
kbl	Cluster_124271	17	2	11.765	11.111
bioB	Cluster_124271	221	118	53.394	5.0
modE	Cluster_124271	187	49	26.203	3.03
srkA	Cluster_116206	194	36	18.557	2.273
rarD_3	Cluster_142667	19	3	15.789	10.0
glcB	Cluster_14635	124	74	59.677	5.556
rssB_3	Cluster_100579	216	20	9.259	1.429
dinG_5	Cluster_100579	76	7	9.211	5.263
fecI_10	Cluster_85069	110	2	1.818	1.429
fecR_7	Cluster_85069	106	1	0.943	1.389
fhuA_3	Cluster_42447	182	7	3.846	1.613
kdkA_1	Cluster_58022	132	15	11.364	7.143
kdkA_2	Cluster_58022	132	15	11.364	7.143
rfaP	Cluster_58022	218	19	8.716	2.703
rfaG	Cluster_58022	217	19	8.756	2.703
rfaC	Cluster_58022	217	21	9.677	2.857
rfaF	Cluster_58022	216	21	9.722	2.857
glnE	Cluster_17665	209	144	68.9	5.882
aceE	Cluster_17665	172	131	76.163	7.692
aceF	Cluster_17665	201	138	68.657	7.692
msrA	Cluster_73773	195	42	21.538	2.703
yibF	Cluster_73773	210	43	20.476	2.5
yihG	Cluster_67135	202	29	14.356	5.556
fdhA_2	Cluster_31700	94	9	9.574	2.632
purU_3	Cluster_135013	125	6	4.8	2.564
soxG	Cluster_135013	210	29	13.81	3.125
soxA_2	Cluster_27938	142	12	8.451	2.439
soxD	Cluster_27938	107	31	28.972	3.333
soxB	Cluster_27938	69	31	44.928	5.556
glyA_2	Cluster_27938	219	23	10.502	1.37
ltaE	Cluster_27938	206	47	22.816	2.857
mcpH_2	Cluster_67010	157	11	7.006	2.778
hcr	Cluster_32952	204	66	32.353	4.545
fixB	Cluster_62728	213	15	7.042	2.632
stcD_2	Cluster_132431	83	37	44.578	14.286
cdhR_7	Cluster_84552	205	8	3.902	1.163
kce	Cluster_100020	85	22	25.882	4.167
lcdH_1	Cluster_72889	216	40	18.519	1.786
lcdH_2	Cluster_72889	216	40	18.519	1.818
cdhR_8	Cluster_11500	192	8	4.167	1.136
tdcG_2	Cluster_14603	134	32	23.881	3.03
opuAB_2	Cluster_127408	211	63	29.858	2.083
btuD_9	Cluster_127408	34	2	5.882	4.348
hisF	Cluster_52961	196	9	4.592	2.439
hisA	Cluster_52961	218	9	4.128	2.273
hisH	Cluster_52961	198	9	4.545	2.273
hisB	Cluster_52961	217	9	4.147	2.174
mutY	Cluster_38654	212	61	28.774	2.632
gabP_5	Cluster_6110	82	10	12.195	4.545
occP	Cluster_6110	202	50	24.752	3.448
artJ_2	Cluster_6110	151	25	16.556	5.263
artQ_2	Cluster_150831	84	34	40.476	6.25
occM_3	Cluster_150831	202	40	19.802	2.5
fpvA_3	Cluster_83974	156	16	10.256	1.786
ompR_4	Cluster_83974	209	17	8.134	1.493
sasA_20	Cluster_83974	46	2	4.348	3.448
oprD_10	Cluster_13220	54	1	1.852	3.448
cntO_7	Cluster_13220	34	6	17.647	6.25
aguA	Cluster_36443	137	53	38.686	4.348
rmlC_2	Cluster_36443	114	15	13.158	2.174
dctB_3	Cluster_36443	214	10	4.673	1.515
dctD_3	Cluster_36443	217	10	4.608	1.429
cysQ	Cluster_142265	197	183	92.893	11.111
nudE	Cluster_142265	204	189	92.647	12.5
yrfG	Cluster_142265	220	202	91.818	9.091
kbp	Cluster_50804	216	61	28.241	3.571
fdhD	Cluster_50804	215	61	28.372	4.0
ydeP_2	Cluster_50804	184	18	9.783	2.083
pckA	Cluster_67761	218	183	83.945	8.333
hslO	Cluster_101421	219	143	65.297	2.941
lpxT	Cluster_101421	214	144	67.29	3.226
hslR	Cluster_152329	218	116	53.211	4.167
rimK	Cluster_152329	216	115	53.241	4.545
envZ	Cluster_53310	163	111	68.098	4.762
ompR_5	Cluster_53310	189	19	10.053	1.587
yhgF	Cluster_53310	215	148	68.837	5.263
paaI_2	Cluster_53310	168	68	40.476	2.381
gshA	Cluster_81151	186	135	72.581	5.882
ssuB_2	Cluster_146824	174	14	8.046	2.128
ssuC_1	Cluster_146824	209	13	6.22	1.786
ssuD_2	Cluster_146824	127	6	4.724	1.961
ssuA_5	Cluster_121429	125	11	8.8	1.786
ssuE	Cluster_51728	208	59	28.365	2.273
oprD_11	Cluster_13219	12	1	8.333	8.333
tauA	Cluster_13219	196	9	4.592	2.703
tauB	Cluster_13219	199	9	4.523	2.273
