GCA_929606395.1_cpe008_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
gcvR	Cluster_40670	213	168	78.873	6.25
dapA_3	Cluster_40670	181	19	10.497	1.449
bamC	Cluster_40670	216	98	45.37	5.263
yycJ	Cluster_40670	220	98	44.545	5.263
purC	Cluster_40670	219	97	44.292	5.556
intQ_2	Cluster_62011	41	2	4.878	4.348
lexA_3	NO_CLUSTER_ASSOCIATION_FOUND	122	2	1.639	1.818
clpP_4	Cluster_75208	26	2	7.692	6.667
gpFI_2	Cluster_143065	28	1	3.571	4.0
dnaK_2	Cluster_75780	218	68	31.193	4.348
cbpA	Cluster_75780	218	104	47.706	4.0
cbpM	Cluster_75780	217	105	48.387	4.167
livF_4	Cluster_167853	160	18	11.25	2.222
lptB_5	Cluster_89311	62	5	8.065	4.762
amiC_2	Cluster_48135	203	2	0.985	2.564
cycA_3	Cluster_51959	87	4	4.598	3.571
btuB_4	Cluster_140927	220	5	2.273	0.971
qmcA	Cluster_97277	199	51	25.628	2.381
cobK	Cluster_40371	218	40	18.349	2.439
cbiD	Cluster_40371	214	41	19.159	2.632
cobL	Cluster_40371	217	41	18.894	2.439
sir_2	Cluster_40371	209	26	12.44	2.273
cobH	Cluster_40371	214	41	19.159	2.632
cobI	Cluster_40371	180	41	22.778	2.632
cysG_2	Cluster_40371	161	25	15.528	3.846
rcsC_21	Cluster_90578	135	11	8.148	1.235
purD	Cluster_77672	216	43	19.907	2.941
purH	Cluster_129978	213	154	72.3	7.143
fis	Cluster_56857	220	62	28.182	2.703
dusB	Cluster_56857	215	61	28.372	2.778
prmA	Cluster_158875	218	55	25.229	2.222
cidA_2	Cluster_83400	197	81	41.117	3.448
yohK_3	Cluster_83400	10	4	40.0	16.667
proA	Cluster_27206	107	27	25.234	3.571
nadD	Cluster_27206	218	36	16.514	2.5
rsfS	Cluster_27206	221	36	16.29	2.439
rlmH	Cluster_27206	219	36	16.438	2.564
mrdA_1	Cluster_27206	216	14	6.481	1.562
mrdB	Cluster_27206	219	36	16.438	2.439
mltB	Cluster_27206	198	34	17.172	2.439
rlpA_2	Cluster_27206	212	19	8.962	1.562
dacC_2	Cluster_50301	76	31	40.789	5.556
lipB	Cluster_135669	219	165	75.342	6.667
lipA	Cluster_135669	156	111	71.154	6.667
ykfA	Cluster_118209	213	62	29.108	3.448
linX	Cluster_91753	90	17	18.889	3.846
dmlR_26	Cluster_91753	41	2	4.878	2.941
mexA_2	Cluster_10672	17	11	64.706	20.0
bepE_3	Cluster_10672	27	8	29.63	12.5
oprM_4	Cluster_10672	44	7	15.909	5.0
potE_1	Cluster_20306	75	3	4.0	3.333
gltI_2	Cluster_20306	84	6	7.143	3.704
arfB	Cluster_46391	177	12	6.78	1.613
folE2	Cluster_13569	213	15	7.042	2.564
cntO_5	Cluster_30372	111	6	5.405	2.083
gltP_2	Cluster_78937	139	37	26.619	3.03
benM_3	Cluster_116164	151	11	7.285	2.326
cntO_6	Cluster_136548	68	8	11.765	3.571
btuB_5	Cluster_130005	182	8	4.396	1.0
argD_4	Cluster_86988	59	18	30.508	7.143
lrp_4	Cluster_86988	206	13	6.311	1.562
tmk_2	Cluster_49965	180	24	13.333	2.0
rutR_2	Cluster_94425	220	60	27.273	1.667
yedI	Cluster_94425	210	130	61.905	4.762
mdoB_3	Cluster_40620	22	4	18.182	10.0
uacT_2	Cluster_65354	216	30	13.889	1.887
allA	Cluster_157876	219	33	15.068	2.632
pucL	Cluster_157876	101	26	25.743	5.882
pucM	Cluster_18692	217	116	53.456	3.571
adeP_2	Cluster_35034	176	52	29.545	3.448
rspR_1	Cluster_35034	141	24	17.021	2.703
aqpZ	Cluster_82784	178	71	39.888	4.348
guaD	Cluster_71881	149	25	16.779	3.333
pucD	Cluster_38655	196	103	52.551	4.545
rspR_2	Cluster_38655	141	34	24.113	2.941
smc	Cluster_38655	129	61	47.287	4.545
zipA	Cluster_86418	218	7	3.211	6.667
ligA	Cluster_46875	176	46	26.136	2.632
cueR_2	Cluster_128024	167	61	36.527	3.03
ruvB_1	Cluster_100007	169	65	38.462	4.348
ybaB	Cluster_141997	220	168	76.364	5.263
recR	Cluster_32798	220	23	10.455	2.0
apt	Cluster_149750	218	99	45.413	4.167
anr	Cluster_65353	215	120	55.814	3.226
hemN	Cluster_113301	215	65	30.233	2.439
copA_1	Cluster_82807	215	7	3.256	1.754
ccoP2_1	NO_CLUSTER_ASSOCIATION_FOUND	202	22	10.891	2.564
ccoN1_1	NO_CLUSTER_ASSOCIATION_FOUND	216	21	9.722	2.174
znuB_2	Cluster_69551	213	35	16.432	2.439
scaC	Cluster_69551	117	27	23.077	4.762
pvdA	Cluster_70946	158	70	44.304	4.0
pbpG	Cluster_18333	197	8	4.061	1.961
xerC_7	Cluster_18333	92	2	2.174	1.538
hpxO	Cluster_87606	27	5	18.519	7.143
ycaC_5	Cluster_149389	19	4	21.053	6.25
nemA_4	Cluster_67643	41	2	4.878	3.333
dmlR_27	Cluster_67643	26	2	7.692	4.545
sdhL	Cluster_77307	216	51	23.611	2.381
gloA	Cluster_50541	186	109	58.602	4.167
nicP_11	Cluster_22806	106	6	5.66	1.587
cckA	Cluster_39150	99	41	41.414	4.545
rcsC_22	Cluster_39150	119	2	1.681	1.316
cheR	Cluster_39150	200	33	16.5	2.941
cheB2	Cluster_39150	121	15	12.397	4.762
rcsC_23	Cluster_39150	90	2	2.222	1.562
cpdR	Cluster_39150	96	21	21.875	5.263
fabR_2	Cluster_66727	128	43	33.594	7.143
mmgB	Cluster_66727	86	57	66.279	9.091
bktB	Cluster_66727	196	139	70.918	5.882
yycB_3	Cluster_59194	32	3	9.375	5.556
gabR_2	Cluster_123086	215	30	13.953	1.515
lutA_2	Cluster_61602	21	2	9.524	6.667
glcC_2	Cluster_61602	13	2	15.385	12.5
mrdA_2	NO_CLUSTER_ASSOCIATION_FOUND	216	16	7.407	1.562
dapb1	NO_CLUSTER_ASSOCIATION_FOUND	208	6	2.885	2.857
rutE	Cluster_86331	166	114	68.675	5.263
ghrA_2	Cluster_64071	94	6	6.383	2.857
ycgL	Cluster_64071	218	30	13.761	2.857
rnd	Cluster_64071	217	30	13.825	2.857
eptA_2	Cluster_42392	142	43	30.282	3.571
metC	Cluster_122373	209	130	62.201	3.226
decR_5	Cluster_122373	108	23	21.296	2.778
ydeP_2	Cluster_51215	184	32	17.391	2.083
moaA_4	Cluster_51215	27	5	18.519	6.25
moaB_2	Cluster_88710	201	58	28.856	2.564
hdfR_7	Cluster_88710	171	14	8.187	1.316
rhaS_8	Cluster_21037	155	4	2.581	1.235
yveA	Cluster_21037	186	19	10.215	2.564
dapA_4	Cluster_21037	160	3	1.875	2.128
dadA1_2	Cluster_81735	217	14	6.452	1.471
namA_4	Cluster_126685	18	6	33.333	10.0
mqo_2	Cluster_27426	221	30	13.575	1.786
leuE_2	Cluster_63613	124	28	22.581	3.571
speA	Cluster_82415	217	119	54.839	4.762
yciH	Cluster_46357	219	49	22.374	2.703
yfcD	Cluster_38464	219	141	64.384	3.571
pleD_2	Cluster_38464	121	48	39.669	6.667
ctpL	Cluster_85741	210	39	18.571	2.439
dsbD_1	Cluster_64081	215	29	13.488	1.37
aroQ1	Cluster_68560	216	158	73.148	5.263
accB	Cluster_115327	194	102	52.577	5.0
accC	Cluster_115327	186	101	54.301	5.263
acoR_3	Cluster_35355	201	14	6.965	1.351
acoA	Cluster_35355	189	55	29.101	2.941
acoB	Cluster_35355	187	55	29.412	3.226
acoC	Cluster_35355	189	54	28.571	3.226
ydjJ	Cluster_35355	124	50	40.323	5.0
ubiX	Cluster_139511	214	155	72.43	6.667
mpl	Cluster_139511	217	156	71.889	5.556
acoR_4	Cluster_42098	145	9	6.207	1.667
adh_2	Cluster_42098	185	13	7.027	2.041
potE_2	Cluster_49991	75	8	10.667	3.704
eutB	Cluster_49991	216	37	17.13	2.174
eutC	Cluster_49991	219	37	16.895	2.222
dedA	Cluster_47535	219	52	23.744	2.381
mtfA	Cluster_47535	220	42	19.091	2.174
ppa	Cluster_121242	196	139	70.918	6.667
prtR_2	Cluster_65359	77	2	2.597	1.961
nrdB	Cluster_15184	213	54	25.352	2.5
rstA_2	Cluster_147702	120	19	15.833	3.846
sasA_15	Cluster_147702	185	4	2.162	0.971
entD	Cluster_129965	167	29	17.365	3.448
phoP_2	Cluster_62032	190	13	6.842	2.128
phoQ	Cluster_62032	211	28	13.27	2.273
dctA2_2	Cluster_24169	183	29	15.847	2.174
trmO	Cluster_33213	218	30	13.761	2.778
rluF	Cluster_33213	192	30	15.625	3.448
yjaB_2	Cluster_33213	170	17	10.0	2.174
dusA	Cluster_82238	220	17	7.727	1.333
tal	Cluster_79999	161	62	38.509	2.564
rssB_4	Cluster_35787	183	44	24.044	1.639
mlaA	Cluster_59096	139	60	43.165	3.571
phnX_2	Cluster_59096	205	32	15.61	1.887
queF	Cluster_139620	218	128	58.716	4.167
copR_2	Cluster_58824	137	6	4.38	2.857
cusS_2	Cluster_58824	133	9	6.767	2.857
lolE	Cluster_145153	36	26	72.222	14.286
lolD_2	Cluster_121700	214	80	37.383	8.333
lolC	Cluster_121700	34	29	85.294	20.0
ugpQ	Cluster_121700	216	77	35.648	5.0
sthA	Cluster_57985	212	139	65.566	5.556
apbE_2	Cluster_56714	63	2	3.175	7.143
gap2	Cluster_56714	217	70	32.258	4.762
mfd	Cluster_56714	201	62	30.846	5.0
nagZ	Cluster_69152	196	59	30.102	3.125
lexA_4	Cluster_53718	33	6	18.182	4.167
sulA_2	Cluster_53718	124	47	37.903	6.667
cdhR_9	Cluster_11500	139	2	1.439	1.389
tdcG_2	Cluster_14603	134	32	23.881	3.03
opuAB_2	Cluster_127408	211	63	29.858	2.083
btuD_4	Cluster_127408	214	15	7.009	0.971
hisF	Cluster_61493	196	26	13.265	2.439
hisA	Cluster_61493	218	26	11.927	2.273
hisH	Cluster_61493	198	26	13.131	2.273
hisB	Cluster_61493	217	26	11.982	2.174
mutY	Cluster_38654	212	61	28.774	2.632
gabP_4	Cluster_6110	174	9	5.172	2.326
occP	Cluster_6110	202	50	24.752	3.448
artJ_2	Cluster_6110	151	25	16.556	5.263
artQ	Cluster_150831	119	48	40.336	4.762
occM_2	Cluster_150831	219	34	15.525	2.0
pknD_2	Cluster_32022	53	2	3.774	3.226
bauC	Cluster_135751	175	51	29.143	4.167
metR_3	Cluster_104134	92	16	17.391	5.263
rutR_3	Cluster_123764	213	47	22.066	1.786
yigZ	Cluster_123764	220	148	67.273	4.348
bcr	Cluster_111759	106	27	25.472	3.704
copZ	Cluster_86323	199	133	66.834	5.556
copA_2	Cluster_151158	215	26	12.093	1.562
hmrR	Cluster_151158	191	86	45.026	4.762
mcpH_2	Cluster_74262	157	44	28.025	2.778
nimR_4	Cluster_120350	84	14	16.667	2.703
fadI	Cluster_98787	211	130	61.611	3.704
cmoM	Cluster_132153	196	62	31.633	3.448
tmoT_3	Cluster_103442	10	2	20.0	12.5
pbpC	Cluster_132891	205	87	42.439	5.0
yfhM	Cluster_30466	206	23	11.165	2.564
dinF	Cluster_30466	214	26	12.15	2.273
lpdV	Cluster_59613	214	142	66.355	5.882
bkdB	Cluster_59613	214	146	68.224	6.667
bkdA2	Cluster_59613	217	147	67.742	6.25
bkdA1	Cluster_59613	217	148	68.203	6.25
lrp_5	Cluster_59613	189	17	8.995	1.724
ipuC	Cluster_70480	173	30	17.341	2.857
ycaD_5	Cluster_93529	40	5	12.5	8.333
ycgR	Cluster_129350	218	173	79.358	6.25
cheV_2	Cluster_132405	221	43	19.457	1.408
cheR2	Cluster_149030	219	47	21.461	3.704
flgB	Cluster_11363	211	25	11.848	1.887
flgC	Cluster_11363	211	26	12.322	1.961
flgD	Cluster_11363	209	26	12.44	2.0
flgE	Cluster_11363	208	25	12.019	1.961
flgF	Cluster_77792	215	48	22.326	2.564
flgG	Cluster_77792	211	46	21.801	2.703
flgH	Cluster_77792	216	46	21.296	2.439
flgI	Cluster_77792	215	46	21.395	2.439
fabH	Cluster_11579	214	18	8.411	1.389
fliD	Cluster_132149	214	12	5.607	1.961
fliS	Cluster_132961	214	7	3.271	1.852
norR_4	Cluster_70847	102	6	5.882	2.222
atoS	Cluster_55702	214	32	14.953	1.515
atoC_3	Cluster_55702	190	11	5.789	1.429
mnmG	NO_CLUSTER_ASSOCIATION_FOUND	214	7	3.271	2.381
rsmG	NO_CLUSTER_ASSOCIATION_FOUND	217	8	3.687	2.273
parA_2	NO_CLUSTER_ASSOCIATION_FOUND	84	5	5.952	4.762
parB	NO_CLUSTER_ASSOCIATION_FOUND	201	9	4.478	2.222
atpB	Cluster_83980	217	197	90.783	14.286
atpH_1	Cluster_85917	218	82	37.615	7.143
atpF	Cluster_148869	218	62	28.44	7.692
atpH_2	Cluster_148869	218	61	27.982	5.882
atpA	Cluster_148869	215	59	27.442	7.692
atpG	Cluster_148869	217	59	27.189	9.091
atpD	Cluster_148869	216	59	27.315	11.111
atpC	Cluster_148869	220	59	26.818	9.091
glmU	Cluster_100310	183	128	69.945	5.0
srlR	Cluster_61195	213	33	15.493	2.174
glmS	Cluster_61195	207	33	15.942	2.381
tnsB	Cluster_37907	53	12	22.642	4.348
tnsC	Cluster_37907	47	12	25.532	5.882
copB_2	Cluster_67624	126	22	17.46	3.333
copA_3	Cluster_67624	201	7	3.483	1.754
copR_3	Cluster_75250	34	8	23.529	7.143
sasA_16	Cluster_75250	164	2	1.22	1.053
pqiA_2	Cluster_44594	217	19	8.756	2.128
pqiA_3	Cluster_44594	156	11	7.051	2.632
yebT	Cluster_44594	214	19	8.879	2.632
rpsT	Cluster_43161	219	176	80.365	7.692
murJ	Cluster_43161	217	174	80.184	7.692
ribF	Cluster_104116	218	183	83.945	5.882
ileS	Cluster_104116	218	181	83.028	5.556
lspA_1	Cluster_104116	53	26	49.057	10.0
fkpB	Cluster_104116	221	182	82.353	5.263
ispH	Cluster_104116	216	180	83.333	5.263
thiO	Cluster_150501	197	149	75.635	5.263
aam_2	Cluster_82215	87	12	13.793	4.0
hyuC_3	Cluster_82215	86	8	9.302	3.03
livF_5	Cluster_141717	75	8	10.667	3.704
lptB_6	Cluster_141717	44	8	18.182	10.0
livH_5	Cluster_141717	50	7	14.0	8.333
lutR_5	Cluster_57294	134	8	5.97	1.613
bamD	Cluster_153027	219	179	81.735	12.5
rluD	Cluster_153027	220	179	81.364	12.5
yfiH	Cluster_153027	217	173	79.724	12.5
clpB	Cluster_43178	209	92	44.019	3.333
ndh	Cluster_127361	212	153	72.17	4.348
addA	Cluster_39949	35	8	22.857	6.667
umuC_1	NO_CLUSTER_ASSOCIATION_FOUND	79	8	10.127	2.632
xerC_8	Cluster_2632	64	2	3.125	2.128
sdhE	Cluster_93112	218	147	67.431	7.143
ygfZ	Cluster_93112	217	147	67.742	5.882
qseC_4	Cluster_57670	43	13	30.233	8.333
tctD	Cluster_57670	218	116	53.211	5.0
nicP_12	Cluster_57670	85	8	9.412	2.041
yhcR	Cluster_123766	73	63	86.301	33.333
ung	Cluster_98628	217	145	66.82	4.762
caiD	Cluster_98628	164	134	81.707	10.0
rsuA	Cluster_55076	204	59	28.922	2.273
rhlA	Cluster_21891	211	87	41.232	3.704
holA	Cluster_161760	217	24	11.06	2.5
lptE	Cluster_161760	218	24	11.009	2.703
leuS	Cluster_49307	212	160	75.472	6.25
lnt	Cluster_48396	214	55	25.701	2.273
corC	Cluster_48396	218	56	25.688	2.174
ybeY	Cluster_48396	218	57	26.147	2.222
ybeZ	Cluster_48396	218	57	26.147	2.273
hemL	Cluster_35576	202	110	54.455	3.333
thiE_1	Cluster_35576	214	32	14.953	2.128
thiD	Cluster_35576	210	115	54.762	3.125
rcsC_24	Cluster_35576	55	3	5.455	2.564
aidB	Cluster_55092	213	55	25.822	2.041
amn	Cluster_113306	217	70	32.258	2.778
rluE	Cluster_113306	216	67	31.019	2.857
lrp_6	Cluster_19236	122	22	18.033	3.03
fieF	Cluster_98669	218	144	66.055	4.762
hrpB_1	Cluster_98669	43	17	39.535	6.667
hin_1	Cluster_66252	75	2	2.667	2.5
neo	Cluster_14976	31	10	32.258	11.111
uvrA_3	Cluster_146067	40	4	10.0	5.263
nhaA_3	Cluster_146067	36	4	11.111	4.348
rarA_2	Cluster_153180	29	6	20.69	7.692
yjlD	Cluster_147818	18	17	94.444	50.0
frmB	Cluster_147818	21	16	76.19	33.333
frmA_2	Cluster_158955	55	4	7.273	4.545
frmR_3	Cluster_35618	13	4	30.769	16.667
dmlR_28	Cluster_81197	18	2	11.111	7.143
uvrB_2	Cluster_21265	37	10	27.027	7.143
flhA	NO_CLUSTER_ASSOCIATION_FOUND	212	10	4.717	1.493
srp54	NO_CLUSTER_ASSOCIATION_FOUND	203	15	7.389	1.786
ylxH	NO_CLUSTER_ASSOCIATION_FOUND	213	9	4.225	2.222
fliA	NO_CLUSTER_ASSOCIATION_FOUND	213	10	4.695	2.174
cheY	Cluster_108476	201	52	25.871	4.762
cheZ	Cluster_108476	214	53	24.766	4.348
cheB1	Cluster_108476	218	51	23.394	4.0
pomA	Cluster_108476	217	51	23.502	3.846
motB_2	Cluster_108476	211	18	8.531	3.571
soj_4	Cluster_66257	72	3	4.167	2.703
cheW	Cluster_66257	213	24	11.268	2.5
ccmA	Cluster_46689	215	25	11.628	2.273
ccmB	Cluster_46689	218	25	11.468	2.222
ccmC	Cluster_46689	215	25	11.628	2.128
ccmE	Cluster_46689	215	25	11.628	2.083
ccmF	Cluster_46689	208	25	12.019	2.273
dsbE_1	Cluster_46689	13	2	15.385	9.091
ccmH_1	Cluster_46689	12	2	16.667	10.0
yddE	Cluster_152337	94	53	56.383	5.556
fbp_2	Cluster_97290	194	27	13.918	1.695
dadA1_3	Cluster_47826	187	8	4.278	2.083
hyuE	Cluster_11780	202	61	30.198	2.857
pucI_1	Cluster_11780	208	31	14.904	1.754
lrpC	Cluster_93708	154	57	37.013	3.704
rlmI_2	Cluster_93708	124	12	9.677	2.0
smvA	Cluster_16873	22	10	45.455	20.0
sbp_2	Cluster_53315	216	17	7.87	1.786
ttuE_2	Cluster_46086	11	2	18.182	16.667
ttuD_2	Cluster_46086	13	2	15.385	12.5
glxR_2	Cluster_67941	21	6	28.571	10.0
hyi_2	Cluster_150757	17	6	35.294	11.111
gcl_2	Cluster_41363	21	8	38.095	8.333
oprD_7	Cluster_56985	188	9	4.787	1.176
cheV_3	Cluster_58031	213	6	2.817	1.389
prsE_1	Cluster_143498	210	17	8.095	1.429
ltxB	Cluster_143498	151	48	31.788	5.263
bepC_2	Cluster_143498	103	19	18.447	3.704
pilT_2	Cluster_12334	50	2	4.0	4.762
tcpE	Cluster_12334	26	2	7.692	10.0
bfpB	Cluster_12334	10	2	20.0	16.667
rapA_3	Cluster_91255	22	3	13.636	7.143
topA_2	Cluster_84131	35	3	8.571	9.091
ccoP2_2	Cluster_152862	202	72	35.644	2.439
ccoN1_2	Cluster_152862	216	77	35.648	2.041
ppnP	Cluster_134970	220	81	36.818	4.167
dinG_4	Cluster_72336	159	14	8.805	2.703
lgrB	Cluster_30501	66	9	13.636	4.0
dsbG	NO_CLUSTER_ASSOCIATION_FOUND	213	29	13.615	1.515
resA_2	NO_CLUSTER_ASSOCIATION_FOUND	216	20	9.259	1.724
dsbD_2	NO_CLUSTER_ASSOCIATION_FOUND	215	24	11.163	1.235
uctC	Cluster_76800	121	74	61.157	5.882
mmgC_3	Cluster_76800	216	29	13.426	1.449
gcvA_12	Cluster_76800	186	14	7.527	1.163
pntAA	Cluster_17165	215	65	30.233	3.448
pntA	Cluster_17165	74	2	2.703	6.25
pntB	Cluster_17165	211	64	30.332	3.571
cat1	Cluster_64959	219	145	66.21	4.167
citN_2	Cluster_34026	203	52	25.616	2.703
mkl	Cluster_53933	197	29	14.721	2.439
rep_3	Cluster_18238	96	7	7.292	2.174
rssB_5	Cluster_67175	75	2	2.667	2.222
ligD_2	Cluster_56140	66	4	6.061	3.125
hcaB_4	Cluster_56140	129	3	2.326	1.449
glnG_2	Cluster_66746	36	5	13.889	7.143
ydaD_2	Cluster_61194	59	15	25.424	4.545
pncC_2	Cluster_50320	170	3	1.765	1.471
xerC_9	NO_CLUSTER_ASSOCIATION_FOUND	47	6	12.766	2.632
queC	Cluster_71029	203	156	76.847	6.25
queE	Cluster_71029	217	166	76.498	5.882
cpoB	Cluster_150153	219	86	39.269	10.0
pal_8	Cluster_150153	59	6	10.169	2.564
tolB	Cluster_99361	219	159	72.603	5.0
exbD_2	Cluster_99361	219	64	29.224	1.961
tolQ_3	Cluster_99361	219	51	23.288	1.639
ybgC	Cluster_99361	220	164	74.545	5.882
ruvB_2	Cluster_110407	169	69	40.828	4.167
ruvA	Cluster_110407	219	162	73.973	4.762
ruvC	Cluster_65511	215	62	28.837	2.381
pmpR	Cluster_106935	150	88	58.667	4.167
aspS	Cluster_120361	219	183	83.562	5.882
dps	Cluster_35779	182	116	63.736	5.882
slyX	Cluster_4421	220	68	30.909	2.941
oprD_8	Cluster_4421	153	6	3.922	1.639
proS	Cluster_76846	217	160	73.733	5.263
dinB_2	Cluster_53435	33	6	18.182	5.556
cusB	Cluster_4118	85	7	8.235	4.545
cusA	Cluster_4118	107	6	5.607	4.167
oprD_9	Cluster_102772	114	3	2.632	1.887
copB_3	Cluster_62347	38	7	18.421	8.333
copA_4	Cluster_62347	126	5	3.968	2.941
bdlA_3	NO_CLUSTER_ASSOCIATION_FOUND	88	10	11.364	2.381
adhP	Cluster_16028	167	39	23.353	4.762
yphA	Cluster_114016	193	104	53.886	3.333
kaiC	Cluster_13651	210	27	12.857	2.381
walR_2	Cluster_13651	68	11	16.176	4.167
csrA1	Cluster_42311	165	107	64.848	4.348
btuD_5	Cluster_129299	199	8	4.02	1.064
cysT_2	Cluster_129299	199	20	10.05	2.083
modA	Cluster_129299	215	62	28.837	2.128
pnoA	Cluster_152483	98	43	43.878	5.263
secA	NO_CLUSTER_ASSOCIATION_FOUND	213	11	5.164	2.703
argJ	Cluster_67128	218	66	30.275	2.778
thiE_2	Cluster_80021	214	22	10.28	2.381
cobO_2	Cluster_115642	205	85	41.463	2.5
sasA_17	Cluster_115642	147	4	2.721	1.316
panE_2	Cluster_115642	159	63	39.623	3.571
mscS	Cluster_105588	210	60	28.571	3.226
mdfA	Cluster_55787	199	33	16.583	2.222
groS	Cluster_44877	218	47	21.56	3.03
groL	Cluster_153547	187	97	51.872	4.0
hutU	NO_CLUSTER_ASSOCIATION_FOUND	205	18	8.78	1.786
hutH	Cluster_111149	136	99	72.794	9.091
proY_2	Cluster_78947	184	24	13.043	2.5
hutI	Cluster_78947	166	36	21.687	3.448
pip	Cluster_73225	210	63	30.0	2.703
dtd	Cluster_73225	221	63	28.507	2.273
mdoG	Cluster_34557	218	133	61.009	6.25
opgH	Cluster_34557	212	127	59.906	6.25
fliY_3	Cluster_20773	213	4	1.878	1.351
glnQ_5	Cluster_131266	218	26	11.927	1.316
mcpQ_3	NO_CLUSTER_ASSOCIATION_FOUND	82	8	9.756	2.5
ais_2	Cluster_36669	114	12	10.526	2.273
kdgR_2	Cluster_44679	164	12	7.317	3.03
kdgK	Cluster_142718	187	31	16.578	4.0
ttuB_4	Cluster_146842	112	21	18.75	2.632
ghrB_3	Cluster_146842	115	30	26.087	3.571
bamA_3	NO_CLUSTER_ASSOCIATION_FOUND	95	37	38.947	5.263
csrA2	Cluster_74267	217	126	58.065	4.0
alaS	Cluster_29535	214	40	18.692	2.5
astE	Cluster_132120	216	140	64.815	3.333
astB	Cluster_132120	216	140	64.815	3.333
astD	Cluster_132120	210	137	65.238	4.0
aruG	Cluster_132120	211	143	67.773	4.167
astA	Cluster_84892	209	51	24.402	3.03
aruC	Cluster_118208	204	5	2.451	1.818
cdhR_10	Cluster_118208	105	7	6.667	1.639
hisP	Cluster_123516	170	123	72.353	14.286
occM_3	Cluster_123516	202	39	19.307	2.5
hisQ_2	Cluster_123516	209	64	30.622	2.703
argT	NO_CLUSTER_ASSOCIATION_FOUND	144	4	2.778	5.556
dnaB_3	NO_CLUSTER_ASSOCIATION_FOUND	56	8	14.286	3.333
dnaB_4	Cluster_147678	19	4	21.053	9.091
dksA_4	Cluster_157515	37	3	8.108	4.762
yjiK_3	Cluster_157515	40	13	32.5	4.762
yedK_3	Cluster_112820	60	3	5.0	3.704
umuD	Cluster_112820	109	3	2.752	2.564
asd	Cluster_143500	219	158	72.146	9.091
leuB	Cluster_150147	217	149	68.664	4.762
COQ5	Cluster_104138	159	57	35.849	3.333
leuD1	Cluster_95132	192	125	65.104	7.692
leuC	Cluster_95132	174	113	64.943	8.333
cmpR_8	Cluster_95132	145	10	6.897	2.439
ibpB	Cluster_56124	126	3	2.381	2.941
dusC	Cluster_152575	217	103	47.465	3.226
rutD	Cluster_72686	76	19	25.0	3.571
htpG	Cluster_138112	211	55	26.066	3.704
macA	Cluster_57656	169	36	21.302	3.448
macB	Cluster_57656	152	36	23.684	3.571
ttgI_3	Cluster_57656	115	12	10.435	3.226
yojI	Cluster_133608	214	38	17.757	2.128
secE	Cluster_158181	218	79	36.239	7.692
nusG	Cluster_143496	218	172	78.899	11.111
rplK	Cluster_103434	218	206	94.495	20.0
rplA	Cluster_103434	216	203	93.981	20.0
rplJ	Cluster_60586	219	67	30.594	10.0
rplL	Cluster_131227	216	180	83.333	11.111
rpoB	Cluster_52288	212	193	91.038	12.5
rpoC	Cluster_142668	213	194	91.08	20.0
rpsL	Cluster_55151	217	195	89.862	9.091
rpsG	Cluster_112385	218	160	73.394	9.091
fusA	Cluster_112385	213	155	72.77	8.333
flhB	Cluster_52647	151	39	25.828	2.703
fliR	Cluster_52647	213	45	21.127	1.887
fliQ	Cluster_52647	215	45	20.93	1.887
fliP	Cluster_52647	213	45	21.127	1.961
fliN	Cluster_52647	215	45	20.93	1.852
fliM	Cluster_52647	215	45	20.93	1.852
cheB_4	Cluster_155296	214	16	7.477	1.19
fliJ	Cluster_76250	200	60	30.0	2.326
fliI	Cluster_76250	213	60	28.169	2.128
fliG	NO_CLUSTER_ASSOCIATION_FOUND	213	10	4.695	1.852
fliF	NO_CLUSTER_ASSOCIATION_FOUND	205	8	3.902	1.923
fliE	NO_CLUSTER_ASSOCIATION_FOUND	213	5	2.347	1.818
nhaK	NO_CLUSTER_ASSOCIATION_FOUND	205	7	3.415	1.613
dapL	Cluster_168590	206	74	35.922	3.448
glnD	Cluster_168590	216	82	37.963	3.333
map_2	Cluster_168590	203	28	13.793	2.041
rpsB	Cluster_24702	216	85	39.352	3.226
tsf	Cluster_65367	215	164	76.279	7.143
pyrH	Cluster_67594	217	105	48.387	4.545
frr	Cluster_67594	216	105	48.611	4.545
ispU	Cluster_67594	216	105	48.611	4.348
cdsA	Cluster_67594	212	103	48.585	4.545
dxr	Cluster_67594	212	101	47.642	4.348
rseP	Cluster_136553	210	71	33.81	2.778
udh	NO_CLUSTER_ASSOCIATION_FOUND	98	7	7.143	3.125
dctM	Cluster_139062	132	64	48.485	5.882
yphB	Cluster_150833	135	49	36.296	3.704
dmlR_29	Cluster_111186	12	2	16.667	9.091
hmp_2	Cluster_70968	214	38	17.757	1.613
nagL_2	Cluster_70968	106	10	9.434	3.448
ansB_2	Cluster_8765	146	12	8.219	2.703
rhtA	NO_CLUSTER_ASSOCIATION_FOUND	205	135	65.854	4.0
rhaR_6	Cluster_128694	178	19	10.674	1.493
sttH_2	Cluster_128694	182	48	26.374	3.226
sutR_2	Cluster_127296	134	74	55.224	5.263
