This file lists every transcription factor binding IGR proposed to regulate an operon, and statistics for the operon composition for each regulatory occurrence of the IGR
If IGR occurrence isn't associated to an operon, it isnt included when calculating statistics
IGR = ClusterID, AVG_OP_LEN = Average number of genes per operon to 3 D.P,TF = Name of TF(s) IGR binds separated by comma, TOTAL_ASSOC = Number of IGR occurrences associated to operon(s), GENE = Name of gene if known, OCC_IN_OPERON = Number of operons associated to IGR bearing gene
IGR	AVG_OP_LEN	TF	TOTAL_ASSOCS	GENE	OCC_IN_OPERON	PERCENT_OPERONS
Cluster_40053	1.0	Fur	4	Unknown_Gene	2	50.0
Cluster_40053	1.0	Fur	4	lgrB_2	2	50.0
Cluster_67558	1.5	PvdS	8	Unknown_Gene	4	50.0
Cluster_67558	1.5	PvdS	8	lgrD	4	50.0
Cluster_67558	1.5	PvdS	8	tycC	3	37.5
Cluster_67558	1.5	PvdS	8	srfAC	1	12.5
Cluster_88588	1.0	Zur	10	Unknown_Gene	10	100.0
Cluster_17639	1.0	LasR	14	Unknown_Gene	14	100.0
Cluster_33740	2.0	PcaR	11	Unknown_Gene	11	100.0
Cluster_40788	1.333	LasR	3	Unknown_Gene	3	100.0
Cluster_4713	4.0	PtxS	2	Unknown_Gene	2	100.0
Cluster_4713	4.0	PtxS	2	vgrG1_1	1	50.0
Cluster_102582	1.0	PvdS	2	yojI	2	100.0
Cluster_9406	2.0	PcaR	2	pcaJ	2	100.0
Cluster_9406	2.0	PcaR	2	pcaI	2	100.0
Cluster_36603	2.5	PcaR	4	pht2	2	50.0
Cluster_36603	2.5	PcaR	4	tsaM1	2	50.0
Cluster_36603	2.5	PcaR	4	Unknown_Gene	2	50.0
Cluster_7094	1.0	ArgR	2	aruC	2	100.0
Cluster_21222	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_138643	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_89201	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_119501	2.4	Zur	5	Unknown_Gene	3	60.0
Cluster_119501	2.4	Zur	5	hemB_2	2	40.0
Cluster_119501	2.4	Zur	5	hemB_1	1	20.0
Cluster_119501	2.4	Zur	5	hisI_1	2	40.0
Cluster_119501	2.4	Zur	5	pyrC_1	2	40.0
Cluster_119501	2.4	Zur	5	dksA_1	2	40.0
Cluster_120899	1.0	PtxS	1	kdgR	1	100.0
Cluster_55349	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_4768	1.5	ArgR	4	slyX	2	50.0
Cluster_4768	1.5	ArgR	4	Unknown_Gene	2	50.0
Cluster_4768	1.5	ArgR	4	oprD_9	1	25.0
Cluster_4768	1.5	ArgR	4	oprD_5	1	25.0
Cluster_11927	1.0	LexA	14	Unknown_Gene	14	100.0
Cluster_63534	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_97153	2.0	Zur	2	Unknown_Gene	2	100.0
Cluster_97153	2.0	Zur	2	yknY	1	50.0
Cluster_38135	3.0	PsrA	1	Unknown_Gene	1	100.0
Cluster_38135	3.0	PsrA	1	yafQ_2	1	100.0
Cluster_3142	1.5	ArgR	8	oprD_1	1	12.5
Cluster_3142	1.5	ArgR	8	Unknown_Gene	4	50.0
Cluster_3142	1.5	ArgR	8	slyX	4	50.0
Cluster_3142	1.5	ArgR	8	oprD_4	3	37.5
Cluster_140960	2.0	PtxS	3	Unknown_Gene	3	100.0
Cluster_140960	2.0	PtxS	3	kdgK	3	100.0
Cluster_112467	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_112467	1.5	LexA	2	yedK_1	1	50.0
Cluster_86213	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_2488	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_77753	1.083	LexA	12	ant1	2	16.667
Cluster_77753	1.083	LexA	12	xerC_4	1	8.333
Cluster_77753	1.083	LexA	12	xerC_10	1	8.333
Cluster_77753	1.083	LexA	12	aadB	3	25.0
Cluster_77753	1.083	LexA	12	xerC_1	2	16.667
Cluster_77753	1.083	LexA	12	Unknown_Gene	3	25.0
Cluster_116039	1.5	LexA	4	Unknown_Gene	1	25.0
Cluster_116039	1.5	LexA	4	umuC	1	25.0
Cluster_116039	1.5	LexA	4	umuD	2	50.0
Cluster_116039	1.5	LexA	4	yedK_3	2	50.0
Cluster_19797	2.0	AmrZ	1	xerC_1	1	100.0
Cluster_19797	2.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_103547	2.0	PsrA	5	Unknown_Gene	5	100.0
Cluster_91047	6.0	LexA	1	Unknown_Gene	1	100.0
Cluster_91047	6.0	LexA	1	dinB_2	1	100.0
Cluster_91047	6.0	LexA	1	umuD	1	100.0
Cluster_60718	1.0	ColR	1	Unknown_Gene	1	100.0
Cluster_9408	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_12453	1.25	LexA	4	Unknown_Gene	4	100.0
Cluster_12453	1.25	LexA	4	yedK	1	25.0
Cluster_80433	1.0	ColR	1	Unknown_Gene	1	100.0
Cluster_7606	1.5	LexA	4	Unknown_Gene	4	100.0
Cluster_2225	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_130588	1.0	PcaR	8	pcaR	8	100.0
Cluster_18509	2.0	PsrA	6	fadB	6	100.0
Cluster_18509	2.0	PsrA	6	fadA_1	2	33.333
Cluster_18509	2.0	PsrA	6	fadA_2	4	66.667
Cluster_10831	1.0	LexA	3	Unknown_Gene	3	100.0
Cluster_27646	2.5	AmrZ	2	msmX	1	50.0
Cluster_27646	2.5	AmrZ	2	ydcV_2	1	50.0
Cluster_27646	2.5	AmrZ	2	Unknown_Gene	1	50.0
Cluster_27646	2.5	AmrZ	2	crnA	1	50.0
Cluster_61517	1.0	LexA	2	aacA4_1	1	50.0
Cluster_61517	1.0	LexA	2	xerC_4	1	50.0
Cluster_66162	1.5	Zur	2	amiC_1	1	50.0
Cluster_66162	1.5	Zur	2	zur_2	1	50.0
Cluster_66162	1.5	Zur	2	yciC_1	1	50.0
Cluster_13266	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_61126	1.0	LexA	1	dpnM	1	100.0
Cluster_44512	1.0	LexA	4	xerC_9	1	25.0
Cluster_44512	1.0	LexA	4	aacA4_2	1	25.0
Cluster_44512	1.0	LexA	4	xerC_10	1	25.0
Cluster_44512	1.0	LexA	4	aacA4_3	1	25.0
Cluster_15551	2.0	PcaR	1	Unknown_Gene	1	100.0
Cluster_96433	1.0	LexA	1	umuD_2	1	100.0
Cluster_283	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_283	1.5	LexA	2	recF_4	1	50.0
Cluster_283	1.5	LexA	2	addA_2	1	50.0
Cluster_40546	1.0	LasR	1	rarA_1	1	100.0
Cluster_10283	1.5	PcaR	6	Unknown_Gene	3	50.0
Cluster_10283	1.5	PcaR	6	tsaM1	3	50.0
Cluster_10283	1.5	PcaR	6	pht2	1	16.667
Cluster_10283	1.5	PcaR	6	pht2_2	2	33.333
Cluster_10454	1.5	LexA	2	umuC_2	1	50.0
Cluster_10454	1.5	LexA	2	lexA_4	1	50.0
Cluster_10454	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_146677	1.0	LexA	1	xerC_13	1	100.0
Cluster_57571	1.0	LexA	2	xerC_14	1	50.0
Cluster_57571	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_100548	1.0	Zur	2	Unknown_Gene	1	50.0
Cluster_100548	1.0	Zur	2	ephA	1	50.0
Cluster_49560	2.0	LexA,PsrA	1	lexA_1	1	100.0
Cluster_49560	2.0	LexA,PsrA	1	sulA	1	100.0
Cluster_29023	2.0	PsrA	1	fadA_2	1	100.0
Cluster_29023	2.0	PsrA	1	fadB	1	100.0
Cluster_108230	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_45432	1.0	PcaR	2	Unknown_Gene	2	100.0
Cluster_67051	1.0	ArgR	2	gdhB	1	50.0
Cluster_67051	1.0	ArgR	2	Unknown_Gene	1	50.0
Cluster_38356	1.0	PtxS	1	degP	1	100.0
Cluster_94301	3.0	PcaR	1	pcaF	1	100.0
Cluster_94301	3.0	PcaR	1	catJ	1	100.0
Cluster_94301	3.0	PcaR	1	catI	1	100.0
Cluster_34114	1.0	PcaR	2	pcaR_1	1	50.0
Cluster_34114	1.0	PcaR	2	Unknown_Gene	1	50.0
Cluster_84986	1.0	ColR	1	Unknown_Gene	1	100.0
Cluster_80440	1.0	LexA	2	sasA_5	1	50.0
Cluster_80440	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_10984	1.0	ArgR	1	aruC	1	100.0
Cluster_51222	3.0	Anr	2	cntO_2	1	50.0
Cluster_51222	3.0	Anr	2	Unknown_Gene	1	50.0
Cluster_51222	3.0	Anr	2	cydA	1	50.0
Cluster_51222	3.0	Anr	2	cydB	1	50.0
Cluster_6719	2.0	PsrA	2	tsaC1	1	50.0
Cluster_6719	2.0	PsrA	2	Unknown_Gene	1	50.0
Cluster_6719	2.0	PsrA	2	etfB	1	50.0
Cluster_6719	2.0	PsrA	2	etfA	1	50.0
Cluster_37673	1.0	ArgR	1	brnQ	1	100.0
Cluster_120912	1.5	LexA	2	yedK_1	1	50.0
Cluster_120912	1.5	LexA	2	umuD	1	50.0
Cluster_120912	1.5	LexA	2	umuC_1	1	50.0
Cluster_22063	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_22063	1.5	LexA	2	lexA_2	1	50.0
Cluster_22063	1.5	LexA	2	umuC_2	1	50.0
Cluster_101243	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_149943	1.0	CueR	1	hmrR	1	100.0
Cluster_87440	1.0	CueR	2	Unknown_Gene	2	100.0
Cluster_77208	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_77208	2.0	LexA	1	umuC_3	1	100.0
Cluster_12835	1.0	ArgR	1	Unknown_Gene	1	100.0
Cluster_9310	1.0	LexA	2	rcsC_14	1	50.0
Cluster_9310	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_88039	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_83882	3.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_50850	1.0	LexA	2	psiE	1	50.0
Cluster_50850	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_99270	2.0	Fur	1	efeO_1	1	100.0
Cluster_99270	2.0	Fur	1	efeU	1	100.0
Cluster_84404	3.0	LexA	1	Unknown_Gene	1	100.0
Cluster_84404	3.0	LexA	1	imuB	1	100.0
Cluster_84404	3.0	LexA	1	dnaE2	1	100.0
Cluster_31490	1.0	CueR	2	actP_2	1	50.0
Cluster_31490	1.0	CueR	2	garK	1	50.0
Cluster_8835	1.0	MexT	1	entS	1	100.0
Cluster_142557	2.0	PtxS	1	kdgK	1	100.0
Cluster_142557	2.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_31151	1.0	PtxS	1	kdgR_2	1	100.0
Cluster_47776	1.0	ColR	2	fcuA	1	50.0
Cluster_47776	1.0	ColR	2	Unknown_Gene	1	50.0
Cluster_2968	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_30505	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_361	1.0	LexA	1	umuC_1	1	100.0
Cluster_3238	2.0	PsrA	1	fadB	1	100.0
Cluster_3238	2.0	PsrA	1	fadA	1	100.0
Cluster_14094	1.0	ColR	10	cntO_1	3	30.0
Cluster_14094	1.0	ColR	10	oprD_2	2	20.0
Cluster_14094	1.0	ColR	10	oprD_1	1	10.0
Cluster_14094	1.0	ColR	10	oprD_3	1	10.0
Cluster_14094	1.0	ColR	10	cntO_4	1	10.0
Cluster_14094	1.0	ColR	10	oprD_4	1	10.0
Cluster_14094	1.0	ColR	10	cntO_3	1	10.0
Cluster_39826	1.0	PsrA	5	dmdC_2	2	40.0
Cluster_39826	1.0	PsrA	5	dmdC_1	3	60.0
Cluster_32159	1.0	ColR	10	gloA	5	50.0
Cluster_32159	1.0	ColR	10	Unknown_Gene	5	50.0
Cluster_16406	1.0	PcaR	10	Unknown_Gene	5	50.0
Cluster_16406	1.0	PcaR	10	pcaR	4	40.0
Cluster_16406	1.0	PcaR	10	pcaR_1	1	10.0
Cluster_63154	1.0	PcaR	5	pcaF	5	100.0
Cluster_79936	5.0	Fur	5	zupT_1	5	100.0
Cluster_79936	5.0	Fur	5	sodB_2	5	100.0
Cluster_79936	5.0	Fur	5	Unknown_Gene	5	100.0
Cluster_79936	5.0	Fur	5	fumC_1	4	80.0
Cluster_79936	5.0	Fur	5	fumC_2	1	20.0
Cluster_21452	1.0	ArgR	5	dppA_2	2	40.0
Cluster_21452	1.0	ArgR	5	dppA_4	3	60.0
Cluster_136400	1.0	ColR	5	dgkA	5	100.0
Cluster_116069	1.8	LexA	5	recX	4	80.0
Cluster_116069	1.8	LexA	5	recA	5	100.0
Cluster_51894	1.75	Zur	8	folE2	5	62.5
Cluster_51894	1.75	Zur	8	yciC	3	37.5
Cluster_51894	1.75	Zur	8	Unknown_Gene	3	37.5
Cluster_51894	1.75	Zur	8	yeiR	3	37.5
Cluster_91642	1.0	LexA	6	uvrD	6	100.0
Cluster_56406	1.0	LexA	6	dinB	3	50.0
Cluster_56406	1.0	LexA	6	Unknown_Gene	3	50.0
Cluster_53614	2.0	LexA	5	Unknown_Gene	5	100.0
Cluster_82679	1.5	LexA	12	fecA	5	41.667
Cluster_82679	1.5	LexA	12	Unknown_Gene	6	50.0
Cluster_82679	1.5	LexA	12	dns	6	50.0
Cluster_82679	1.5	LexA	12	btuB_2	1	8.333
Cluster_115361	1.5	LexA	12	umuC	5	41.667
Cluster_115361	1.5	LexA	12	umuD	3	25.0
Cluster_115361	1.5	LexA	12	yedK_1	6	50.0
Cluster_115361	1.5	LexA	12	umuD_1	1	8.333
Cluster_115361	1.5	LexA	12	umuD_2	2	16.667
Cluster_115361	1.5	LexA	12	umuC_1	1	8.333
Cluster_82680	1.0	LexA	3	Unknown_Gene	3	100.0
Cluster_18247	1.0	Anr	4	Unknown_Gene	4	100.0
Cluster_10341	2.0	PsrA	3	fadB	3	100.0
Cluster_10341	2.0	PsrA	3	fadA_2	1	33.333
Cluster_10341	2.0	PsrA	3	fadA_1	2	66.667
Cluster_49565	1.5	LexA,PsrA	10	sulA	5	50.0
Cluster_49565	1.5	LexA,PsrA	10	lexA_3	3	30.0
Cluster_49565	1.5	LexA,PsrA	10	Unknown_Gene	5	50.0
Cluster_49565	1.5	LexA,PsrA	10	lexA_1	2	20.0
Cluster_78274	1.5	Zur	10	Unknown_Gene	10	100.0
Cluster_24141	1.0	Fur	10	lgrB	4	40.0
Cluster_24141	1.0	Fur	10	Unknown_Gene	5	50.0
Cluster_24141	1.0	Fur	10	lgrB_1	1	10.0
Cluster_70450	1.0	PtxS	5	kdgR	5	100.0
Cluster_135648	4.0	PtxS	4	Unknown_Gene	4	100.0
Cluster_135648	4.0	PtxS	4	kdgK	4	100.0
Cluster_135648	4.0	PtxS	4	ttuB_4	2	50.0
Cluster_135648	4.0	PtxS	4	ghrB_2	3	75.0
Cluster_135648	4.0	PtxS	4	ttuB_3	2	50.0
Cluster_135648	4.0	PtxS	4	ghrB_1	1	25.0
Cluster_98759	2.0	PsrA	3	Unknown_Gene	3	100.0
Cluster_56409	1.0	LexA	4	dinB	2	50.0
Cluster_56409	1.0	LexA	4	Unknown_Gene	2	50.0
Cluster_32355	2.0	PcaR	1	pcaI_1	1	100.0
Cluster_32355	2.0	PcaR	1	Unknown_Gene	1	100.0
Cluster_6894	1.0	LexA	2	lexA_2	1	50.0
Cluster_6894	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_3785	1.5	LexA	2	csrA_2	1	50.0
Cluster_3785	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_129881	1.0	LexA	3	umuD_2	1	33.333
Cluster_129881	1.0	LexA	3	umuD_1	2	66.667
Cluster_1509	1.0	AmrZ	4	Unknown_Gene	4	100.0
Cluster_28064	1.0	LexA	4	fecI_1	2	50.0
Cluster_28064	1.0	LexA	4	Unknown_Gene	2	50.0
Cluster_37240	3.0	CueR	2	Unknown_Gene	2	100.0
Cluster_86241	1.5	LexA	4	Unknown_Gene	4	100.0
Cluster_624	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_87453	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_18079	1.0	Anr	1	Unknown_Gene	1	100.0
Cluster_93607	1.0	PvdS	1	yojI	1	100.0
Cluster_59515	2.0	PvdS	2	Unknown_Gene	2	100.0
Cluster_59515	2.0	PvdS	2	cefD	1	50.0
Cluster_57187	1.0	AmrZ	2	tnpR	1	50.0
Cluster_57187	1.0	AmrZ	2	Unknown_Gene	1	50.0
Cluster_29028	1.0	PtxS	2	Unknown_Gene	2	100.0
Cluster_38623	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_35956	1.5	PcaR	4	aroE_1	1	25.0
Cluster_35956	1.5	PcaR	4	aroQ	2	50.0
Cluster_35956	1.5	PcaR	4	Unknown_Gene	2	50.0
Cluster_35956	1.5	PcaR	4	aroE_4	1	25.0
Cluster_119538	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_130627	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_30344	1.0	LexA	4	psiE	2	50.0
Cluster_30344	1.0	LexA	4	Unknown_Gene	2	50.0
Cluster_29840	1.5	LasR	4	Unknown_Gene	4	100.0
Cluster_35324	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_11627	3.0	LexA	4	Unknown_Gene	4	100.0
Cluster_45447	2.0	Fur	2	Unknown_Gene	2	100.0
Cluster_45447	2.0	Fur	2	fumC_1	1	50.0
Cluster_45447	2.0	Fur	2	fumC_2	1	50.0
Cluster_49247	1.5	PvdS	4	cefD	2	50.0
Cluster_49247	1.5	PvdS	4	Unknown_Gene	4	100.0
Cluster_54328	1.0	ArgR	2	argG	2	100.0
Cluster_125148	1.0	CueR	2	Unknown_Gene	2	100.0
Cluster_113918	3.0	LexA	1	Unknown_Gene	1	100.0
Cluster_28723	1.0	PtxS	1	kdgR_2	1	100.0
Cluster_74196	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_116730	1.5	LexA	2	yedK_1	1	50.0
Cluster_116730	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_36618	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_23116	2.0	PsrA	1	Unknown_Gene	1	100.0
Cluster_10130	1.0	ArgR	1	aruC	1	100.0
Cluster_10549	2.5	AmrZ	2	tolC_3	1	50.0
Cluster_10549	2.5	AmrZ	2	prsE_2	1	50.0
Cluster_10549	2.5	AmrZ	2	prsD_2	1	50.0
Cluster_10549	2.5	AmrZ	2	Unknown_Gene	1	50.0
Cluster_13905	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_134930	1.0	LexA	1	umuD_1	1	100.0
Cluster_73172	3.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_55732	1.0	PtxS	1	kdgR_1	1	100.0
Cluster_138701	2.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_138701	2.0	PtxS	1	kdgK	1	100.0
Cluster_111062	1.0	Zur	2	dksA_1	1	50.0
Cluster_111062	1.0	Zur	2	Unknown_Gene	1	50.0
Cluster_132022	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_127879	2.0	LexA	1	fan1	1	100.0
Cluster_127879	2.0	LexA	1	dinG_1	1	100.0
Cluster_53970	2.5	PcaR	2	aroE_2	1	50.0
Cluster_53970	2.5	PcaR	2	aroQ_1	1	50.0
Cluster_53970	2.5	PcaR	2	czcC_2	1	50.0
Cluster_53970	2.5	PcaR	2	czcB_2	1	50.0
Cluster_53970	2.5	PcaR	2	czcA_3	1	50.0
Cluster_15167	1.0	ArgR	1	argG	1	100.0
Cluster_37689	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_113930	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_48959	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_48959	1.0	LexA	2	uvrD	1	50.0
Cluster_108964	2.0	Zur	1	Unknown_Gene	1	100.0
Cluster_108964	2.0	Zur	1	folE2	1	100.0
Cluster_3429	1.5	ArgR	2	slyX	1	50.0
Cluster_3429	1.5	ArgR	2	Unknown_Gene	1	50.0
Cluster_3429	1.5	ArgR	2	oprD_10	1	50.0
Cluster_59120	1.0	LexA	2	dinB	1	50.0
Cluster_59120	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_6724	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_10551	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_23898	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_97204	5.0	Fur	1	zupT_1	1	100.0
Cluster_97204	5.0	Fur	1	sodB_2	1	100.0
Cluster_97204	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_97204	5.0	Fur	1	fumC_2	1	100.0
Cluster_36621	1.0	MexT	1	Unknown_Gene	1	100.0
Cluster_1533	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_14296	1.0	PcaR	2	Unknown_Gene	1	50.0
Cluster_14296	1.0	PcaR	2	pcaR_2	1	50.0
Cluster_81023	1.0	PcaR	1	pcaF	1	100.0
Cluster_116088	1.0	LexA	2	yedK_2	1	50.0
Cluster_116088	1.0	LexA	2	umuD_2	1	50.0
Cluster_63562	2.0	LexA	2	Unknown_Gene	1	50.0
Cluster_63562	2.0	LexA	2	umuD_1	1	50.0
Cluster_63562	2.0	LexA	2	umuC_1	1	50.0
Cluster_117459	1.0	CueR	1	Unknown_Gene	1	100.0
Cluster_47791	2.0	CueR	2	fdx_2	1	50.0
Cluster_47791	2.0	CueR	2	hmrR_1	1	50.0
Cluster_47791	2.0	CueR	2	actP_2	1	50.0
Cluster_47791	2.0	CueR	2	czrA	1	50.0
Cluster_109669	4.0	CueR	1	mdtE_1	1	100.0
Cluster_109669	4.0	CueR	1	oqxB32	1	100.0
Cluster_109669	4.0	CueR	1	oprM_1	1	100.0
Cluster_109669	4.0	CueR	1	cueR_1	1	100.0
Cluster_68514	1.5	CueR	2	Unknown_Gene	2	100.0
Cluster_13402	1.0	MexT	1	Unknown_Gene	1	100.0
Cluster_59953	1.0	AmrZ	4	ppk2	2	50.0
Cluster_59953	1.0	AmrZ	4	Unknown_Gene	2	50.0
Cluster_35130	8.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_6448	1.0	LexA	2	psiE	1	50.0
Cluster_6448	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_2602	2.0	ArgR	1	Unknown_Gene	1	100.0
Cluster_2107	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_150744	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_27497	2.0	PcaR	1	aroE_1	1	100.0
Cluster_27497	2.0	PcaR	1	aroQ	1	100.0
Cluster_22198	1.0	PtxS	1	kdgR	1	100.0
Cluster_30994	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_24943	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_13546	1.0	PsrA	2	Unknown_Gene	2	100.0
Cluster_159481	2.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_7100	3.0	AmrZ	1	flgD_1	1	100.0
Cluster_7100	3.0	AmrZ	1	flgC_1	1	100.0
Cluster_7100	3.0	AmrZ	1	flgB_1	1	100.0
Cluster_141022	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_104077	1.5	LexA	2	erpA_1	1	50.0
Cluster_104077	1.5	LexA	2	dnaG_1	1	50.0
Cluster_104077	1.5	LexA	2	mfd_2	1	50.0
Cluster_21233	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_122308	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_9184	1.0	ArgR	1	argG	1	100.0
Cluster_14881	1.0	ArgR	1	aruC	1	100.0
Cluster_74703	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_12500	2.0	PsrA	1	fadB_1	1	100.0
Cluster_12500	2.0	PsrA	1	fadA	1	100.0
Cluster_134206	1.0	LexA	2	umuD_2	2	100.0
Cluster_119571	3.0	Zur	2	scaC	2	100.0
Cluster_119571	3.0	Zur	2	mntC	2	100.0
Cluster_119571	3.0	Zur	2	mntA	2	100.0
Cluster_7612	1.0	ColR	2	oprD_1	1	50.0
Cluster_7612	1.0	ColR	2	cntO_1	1	50.0
Cluster_144308	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_62	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_113232	1.5	LexA	2	yedK_1	1	50.0
Cluster_113232	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_8929	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_38867	1.0	PcaR	1	nicP_1	1	100.0
Cluster_51247	2.0	LexA	1	gbpA	1	100.0
Cluster_51247	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_91673	1.0	Zur	2	ykgO	1	50.0
Cluster_91673	1.0	Zur	2	cntO_4	1	50.0
Cluster_38632	1.5	Zur	2	pyrC_1	1	50.0
Cluster_38632	1.5	Zur	2	ccmM	1	50.0
Cluster_38632	1.5	Zur	2	Unknown_Gene	1	50.0
Cluster_93639	2.5	Zur	2	Unknown_Gene	2	100.0
Cluster_46951	1.0	PcaR	1	rhaS_3	1	100.0
Cluster_97850	1.0	ArgR	1	argG	1	100.0
Cluster_25672	1.0	ArgR	1	aruC	1	100.0
Cluster_58380	1.0	LexA	2	dinB	1	50.0
Cluster_58380	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_75181	3.0	PcaR	1	catI	1	100.0
Cluster_75181	3.0	PcaR	1	catJ	1	100.0
Cluster_75181	3.0	PcaR	1	pcaF_2	1	100.0
Cluster_54694	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_54694	5.0	Fur	1	fumC_1	1	100.0
Cluster_54694	5.0	Fur	1	sodB_2	1	100.0
Cluster_54694	5.0	Fur	1	zupT_2	1	100.0
Cluster_105527	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_67556	1.5	PvdS	2	cefD	1	50.0
Cluster_67556	1.5	PvdS	2	Unknown_Gene	2	100.0
Cluster_20206	2.0	PvdS	1	lgrB_2	1	100.0
Cluster_20206	2.0	PvdS	1	lgrB_3	1	100.0
Cluster_46639	1.0	MexT	1	Unknown_Gene	1	100.0
Cluster_28732	1.5	Zur	2	Unknown_Gene	2	100.0
Cluster_57609	1.5	PsrA	2	fadH	1	50.0
Cluster_57609	1.5	PsrA	2	Unknown_Gene	1	50.0
Cluster_142536	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_7512	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_7512	1.5	LexA	2	ydiO	1	50.0
Cluster_108289	1.0	Zur	1	Unknown_Gene	1	100.0
Cluster_118153	1.0	Zur	2	Unknown_Gene	1	50.0
Cluster_118153	1.0	Zur	2	dksA_2	1	50.0
Cluster_21239	1.5	AmrZ	2	tenA	1	50.0
Cluster_21239	1.5	AmrZ	2	Unknown_Gene	2	100.0
Cluster_1754	6.5	LexA	2	Unknown_Gene	1	50.0
Cluster_1754	6.5	LexA	2	dnaB_2	1	50.0
Cluster_1754	6.5	LexA	2	dnaC	1	50.0
Cluster_1754	6.5	LexA	2	prtR_2	1	50.0
Cluster_98568	5.0	Fur	1	zupT_2	1	100.0
Cluster_98568	5.0	Fur	1	sodB_2	1	100.0
Cluster_98568	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_98568	5.0	Fur	1	fumC_2	1	100.0
Cluster_112534	1.0	PsrA	2	dmdC_6	1	50.0
Cluster_112534	1.0	PsrA	2	Unknown_Gene	1	50.0
Cluster_17738	2.0	MexT	2	Unknown_Gene	2	100.0
Cluster_92960	1.0	LexA	1	uvrD	1	100.0
