GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2798
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	LIHDPOLN_00001	nanT_1	Cluster_140235
Operon3092	LIHDPOLN_04910	kaiC	Cluster_138156
Operon3092	LIHDPOLN_04911	mprA	Cluster_138156
Operon3093	LIHDPOLN_04912	csrA1	Cluster_42311
Operon3094	LIHDPOLN_04913	Unknown_Gene	Cluster_148548
Operon3095	LIHDPOLN_04914	btuD_5	Cluster_64561
Operon3095	LIHDPOLN_04915	cysT_2	Cluster_64561
Operon3095	LIHDPOLN_04916	modA	Cluster_64561
Operon3096	LIHDPOLN_04917	pnoA	Cluster_77759
Operon3096	LIHDPOLN_04918	Unknown_Gene	Cluster_77759
Operon3096	LIHDPOLN_04919	Unknown_Gene	Cluster_77759
Operon3097	LIHDPOLN_04920	Unknown_Gene	Cluster_77759
Operon3098	LIHDPOLN_04921	Unknown_Gene	Cluster_132900
Operon3098	LIHDPOLN_04922	tsdA	Cluster_132900
Operon3099	LIHDPOLN_04923	gtaB	Cluster_32212
Operon3100	LIHDPOLN_04924	gor	Cluster_117639
Operon3101	LIHDPOLN_04925	ahpC_2	Cluster_38680
Operon3102	LIHDPOLN_04926	ahpF	Cluster_98725
Operon3103	LIHDPOLN_04927	Unknown_Gene	Cluster_80610
Operon3104	LIHDPOLN_04928	Unknown_Gene	Cluster_96652
Operon3105	LIHDPOLN_04929	sstT	Cluster_90023
Operon3106	LIHDPOLN_04930	nhaR	Cluster_94421
Operon3107	LIHDPOLN_04931	Unknown_Gene	Cluster_94421
Operon3107	LIHDPOLN_04932	Unknown_Gene	Cluster_94421
Operon3108	LIHDPOLN_04933	Unknown_Gene	Cluster_15111
Operon3109	LIHDPOLN_04934	puuB_7	Cluster_58009
Operon3110	LIHDPOLN_04935	Unknown_Gene	Cluster_58009
Operon3111	LIHDPOLN_04936	Unknown_Gene	Cluster_13045
Operon3112	LIHDPOLN_04937	Unknown_Gene	Cluster_13045
Operon3113	LIHDPOLN_04938	Unknown_Gene	Cluster_51669
Operon3114	LIHDPOLN_04939	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3115	LIHDPOLN_04940	dctM_1	Cluster_108424
Operon3115	LIHDPOLN_04941	Unknown_Gene	Cluster_108424
Operon3115	LIHDPOLN_04942	Unknown_Gene	Cluster_108424
Operon3115	LIHDPOLN_04943	proA_2	Cluster_108424
Operon3116	LIHDPOLN_04944	hdfR_7	Cluster_108424
Operon3117	LIHDPOLN_04945	rhmA	Cluster_153133
Operon3117	LIHDPOLN_04946	ramA_3	Cluster_153133
Operon3118	LIHDPOLN_04947	yiaO	Cluster_27220
Operon3118	LIHDPOLN_04948	siaM	Cluster_27220
Operon3118	LIHDPOLN_04949	yiaM	Cluster_27220
Operon3119	LIHDPOLN_04950	Unknown_Gene	Cluster_27220
Operon3120	LIHDPOLN_04951	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3121	LIHDPOLN_04952	dns	Cluster_90022
Operon3121	LIHDPOLN_04953	Unknown_Gene	Cluster_90022
Operon3122	LIHDPOLN_04954	btuB_8	Cluster_90022
Operon3123	LIHDPOLN_04955	ansB_1	Cluster_4022
Operon3124	LIHDPOLN_04956	Unknown_Gene	Cluster_41326
Operon3125	LIHDPOLN_04957	Unknown_Gene	Cluster_41326
Operon3125	LIHDPOLN_04958	Unknown_Gene	Cluster_41326
Operon3125	LIHDPOLN_04959	Unknown_Gene	Cluster_41326
Operon3126	LIHDPOLN_04960	Unknown_Gene	Cluster_46792
Operon3127	LIHDPOLN_04961	Unknown_Gene	Cluster_67782
Operon3128	LIHDPOLN_04962	Unknown_Gene	Cluster_15819
Operon3129	LIHDPOLN_04963	Unknown_Gene	Cluster_15819
Operon3130	LIHDPOLN_04964	Unknown_Gene	Cluster_13653
Operon3131	LIHDPOLN_04965	Unknown_Gene	Cluster_37455
Operon3132	LIHDPOLN_04966	Unknown_Gene	Cluster_45612
Operon3133	LIHDPOLN_04967	Unknown_Gene	Cluster_102302
Operon3134	LIHDPOLN_04968	arsR1	Cluster_311
Operon3134	LIHDPOLN_04969	arsB_2	Cluster_311
Operon3134	LIHDPOLN_04970	arsC_2	Cluster_311
Operon3134	LIHDPOLN_04971	arsH_2	Cluster_311
Operon3134	LIHDPOLN_04972	Unknown_Gene	Cluster_311
Operon3134	LIHDPOLN_04973	czcO_2	Cluster_311
Operon3134	LIHDPOLN_04974	bar	Cluster_311
Operon3135	LIHDPOLN_04975	Unknown_Gene	Cluster_35224
Operon3136	LIHDPOLN_04976	Unknown_Gene	Cluster_80751
Operon3137	LIHDPOLN_04977	Unknown_Gene	Cluster_31914
Operon3138	LIHDPOLN_04978	ansB_2	Cluster_18289
Operon3139	LIHDPOLN_04979	Unknown_Gene	Cluster_18289
Operon3140	LIHDPOLN_04980	Unknown_Gene	Cluster_4252
Operon3141	LIHDPOLN_04981	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3142	LIHDPOLN_04982	Unknown_Gene	Cluster_10689
Operon3142	LIHDPOLN_04983	Unknown_Gene	Cluster_10689
Operon3143	LIHDPOLN_04984	Unknown_Gene	Cluster_2319
Operon3144	LIHDPOLN_04985	Unknown_Gene	Cluster_151164
Operon3145	LIHDPOLN_04986	ansB_3	Cluster_19337
Operon3146	LIHDPOLN_04987	rbsB	Cluster_19337
Operon3146	LIHDPOLN_04988	araG	Cluster_19337
Operon3146	LIHDPOLN_04989	rbsC	Cluster_19337
Operon3146	LIHDPOLN_04990	purR	Cluster_19337
Operon3146	LIHDPOLN_04991	rbsK	Cluster_19337
Operon3146	LIHDPOLN_04992	rbsD	Cluster_19337
Operon3147	LIHDPOLN_04993	Unknown_Gene	Cluster_125715
Operon3147	LIHDPOLN_04994	proB	Cluster_125715
Operon3148	LIHDPOLN_04995	obg	Cluster_62433
Operon3149	LIHDPOLN_04996	rpmA	Cluster_162618
Operon3149	LIHDPOLN_04997	rplU	Cluster_162618
Operon3150	LIHDPOLN_04998	ispB	Cluster_44300
Operon3151	LIHDPOLN_04999	Unknown_Gene	Cluster_74268
Operon3152	LIHDPOLN_05000	Unknown_Gene	Cluster_127946
Operon3153	LIHDPOLN_05001	fklB_2	Cluster_127111
Operon3154	LIHDPOLN_05002	Unknown_Gene	Cluster_97281
Operon3155	LIHDPOLN_05003	Unknown_Gene	Cluster_60843
Operon3156	LIHDPOLN_05004	Unknown_Gene	Cluster_77358
Operon3157	LIHDPOLN_05005	Unknown_Gene	Cluster_40359
Operon3158	LIHDPOLN_05006	Unknown_Gene	Cluster_40359
Operon3159	LIHDPOLN_05007	Unknown_Gene	Cluster_136045
Operon3160	LIHDPOLN_05008	Unknown_Gene	Cluster_123166
Operon3161	LIHDPOLN_05009	greB_2	Cluster_137619
Operon3162	LIHDPOLN_05010	gdhA	Cluster_51997
Operon3163	LIHDPOLN_05011	ettA	Cluster_31717
Operon3164	LIHDPOLN_05012	Unknown_Gene	Cluster_53707
Operon3165	LIHDPOLN_05013	Unknown_Gene	Cluster_53707
Operon3166	LIHDPOLN_05014	glyA_3	Cluster_35085
Operon3167	LIHDPOLN_05015	Unknown_Gene	Cluster_91800
Operon3168	LIHDPOLN_05016	Unknown_Gene	Cluster_101529
Operon3169	LIHDPOLN_05017	Unknown_Gene	Cluster_115407
Operon3170	LIHDPOLN_05018	Unknown_Gene	Cluster_75840
Operon3171	LIHDPOLN_05019	yitJ	Cluster_114785
Operon3172	LIHDPOLN_05020	fliY_3	Cluster_114785
Operon3172	LIHDPOLN_05021	Unknown_Gene	Cluster_114785
Operon3173	LIHDPOLN_05022	mdh_2	Cluster_47555
Operon3174	LIHDPOLN_05023	Unknown_Gene	Cluster_47555
Operon3175	LIHDPOLN_05024	Unknown_Gene	Cluster_6836
Operon3176	LIHDPOLN_05025	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3177	LIHDPOLN_05026	rep_4	Cluster_125268
Operon3177	LIHDPOLN_05027	Unknown_Gene	Cluster_125268
Operon3178	LIHDPOLN_05028	Unknown_Gene	Cluster_125268
Operon3179	LIHDPOLN_05029	Unknown_Gene	Cluster_76169
Operon3180	LIHDPOLN_05030	Unknown_Gene	Cluster_76169
Operon3181	LIHDPOLN_05031	Unknown_Gene	Cluster_96434
Operon3182	LIHDPOLN_05032	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3183	LIHDPOLN_05033	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3184	LIHDPOLN_05034	pal_5	Cluster_153804
Operon3185	LIHDPOLN_05035	Unknown_Gene	Cluster_52691
Operon3186	LIHDPOLN_05036	Unknown_Gene	Cluster_52691
Operon3187	LIHDPOLN_05037	ppc	Cluster_12257
Operon3188	LIHDPOLN_05038	adk	Cluster_41399
Operon3189	LIHDPOLN_05039	tsaB	Cluster_55452
Operon3190	LIHDPOLN_05040	Unknown_Gene	Cluster_95130
Operon3190	LIHDPOLN_05041	Unknown_Gene	Cluster_95130
Operon3190	LIHDPOLN_05042	Unknown_Gene	Cluster_95130
Operon3190	LIHDPOLN_05043	Unknown_Gene	Cluster_95130
Operon3191	LIHDPOLN_05044	Unknown_Gene	Cluster_114226
Operon3192	LIHDPOLN_05045	rsmJ	Cluster_114226
Operon3193	LIHDPOLN_05046	Unknown_Gene	Cluster_74812
Operon3194	LIHDPOLN_05047	mdtA_5	Cluster_74812
Operon3194	LIHDPOLN_05048	mdtB_2	Cluster_74812
Operon3195	LIHDPOLN_05049	Unknown_Gene	Cluster_166245
Operon3195	LIHDPOLN_05050	Unknown_Gene	Cluster_166245
Operon3196	LIHDPOLN_05051	plsB	Cluster_47936
Operon3197	LIHDPOLN_05052	cspA_2	Cluster_47936
Operon3198	LIHDPOLN_05053	Unknown_Gene	Cluster_59225
Operon3198	LIHDPOLN_05054	rlmA	Cluster_59225
Operon3198	LIHDPOLN_05055	dapE_2	Cluster_59225
Operon3199	LIHDPOLN_05056	Unknown_Gene	Cluster_103995
Operon3200	LIHDPOLN_05057	tcdA	Cluster_103995
Operon3201	LIHDPOLN_05058	sufE	Cluster_132981
Operon3201	LIHDPOLN_05059	csdA	Cluster_132981
Operon3202	LIHDPOLN_05060	dapD	Cluster_167127
Operon3202	LIHDPOLN_05061	yffB	Cluster_167127
Operon3203	LIHDPOLN_05062	nhaK	Cluster_26737
Operon3204	LIHDPOLN_05063	dapL	Cluster_168590
Operon3204	LIHDPOLN_05064	glnD	Cluster_168590
Operon3204	LIHDPOLN_05065	map_2	Cluster_168590
Operon3205	LIHDPOLN_05066	rpsB	Cluster_24801
Operon3206	LIHDPOLN_05067	tsf	Cluster_65367
Operon3207	LIHDPOLN_05068	pyrH	Cluster_67594
Operon3207	LIHDPOLN_05069	frr	Cluster_67594
Operon3207	LIHDPOLN_05070	ispU	Cluster_67594
Operon3207	LIHDPOLN_05071	cdsA	Cluster_67594
Operon3207	LIHDPOLN_05072	dxr	Cluster_67594
Operon3208	LIHDPOLN_05073	rseP	Cluster_138151
Operon3209	LIHDPOLN_05074	ydhP_2	Cluster_121032
Operon3210	LIHDPOLN_05075	dmlR_16	Cluster_121032
Operon3211	LIHDPOLN_05076	hprA_2	Cluster_81741
Operon3212	LIHDPOLN_05077	Unknown_Gene	Cluster_69090
Operon3213	LIHDPOLN_05078	Unknown_Gene	Cluster_69090
Operon3214	LIHDPOLN_05079	mhpT	Cluster_166382
Operon3214	LIHDPOLN_05080	Unknown_Gene	Cluster_166382
Operon3215	LIHDPOLN_05081	atsA	Cluster_43206
Operon3215	LIHDPOLN_05082	Unknown_Gene	Cluster_43206
Operon3216	LIHDPOLN_05083	dmdC_5	Cluster_135135
Operon3216	LIHDPOLN_05084	Unknown_Gene	Cluster_135135
Operon3216	LIHDPOLN_05085	Unknown_Gene	Cluster_135135
Operon3217	LIHDPOLN_05086	vdh	Cluster_135907
Operon3218	LIHDPOLN_05087	Unknown_Gene	Cluster_60022
Operon3219	LIHDPOLN_05088	slyA_2	Cluster_60022
Operon3220	LIHDPOLN_05089	fyuA_2	Cluster_40635
Operon3220	LIHDPOLN_05090	Unknown_Gene	Cluster_40635
Operon3220	LIHDPOLN_05091	amnD	Cluster_40635
Operon3221	LIHDPOLN_05092	btuB_9	Cluster_117635
Operon3222	LIHDPOLN_05093	Unknown_Gene	Cluster_103528
Operon3223	LIHDPOLN_05094	Unknown_Gene	Cluster_16052
Operon3224	LIHDPOLN_05095	Unknown_Gene	Cluster_142695
Operon3225	LIHDPOLN_05096	Unknown_Gene	Cluster_82851
Operon3226	LIHDPOLN_05097	Unknown_Gene	Cluster_101303
Operon3227	LIHDPOLN_05098	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3228	LIHDPOLN_05099	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3229	LIHDPOLN_05100	proY_3	Cluster_130831
Operon3230	LIHDPOLN_05101	Unknown_Gene	Cluster_90636
Operon3231	LIHDPOLN_05102	Unknown_Gene	Cluster_90636
Operon3232	LIHDPOLN_05103	glsA2	Cluster_38924
Operon3233	LIHDPOLN_05104	Unknown_Gene	Cluster_102058
Operon3234	LIHDPOLN_05105	norG_3	Cluster_102058
Operon3235	LIHDPOLN_05106	Unknown_Gene	Cluster_25264
Operon3236	LIHDPOLN_05107	pcaK_6	Cluster_25264
Operon3237	LIHDPOLN_05108	Unknown_Gene	Cluster_95740
Operon3237	LIHDPOLN_05109	Unknown_Gene	Cluster_95740
Operon3237	LIHDPOLN_05110	Unknown_Gene	Cluster_95740
Operon3237	LIHDPOLN_05111	Unknown_Gene	Cluster_95740
Operon3237	LIHDPOLN_05112	Unknown_Gene	Cluster_95740
Operon3238	LIHDPOLN_05113	pheA	Cluster_88780
Operon3238	LIHDPOLN_05114	serC	Cluster_88780
Operon3239	LIHDPOLN_05115	gyrA	Cluster_11721
Operon3240	LIHDPOLN_05116	mtnA	Cluster_109069
Operon3241	LIHDPOLN_05117	ubiG	Cluster_109069
Operon3241	LIHDPOLN_05118	mupP	Cluster_109069
Operon3241	LIHDPOLN_05119	yciK	Cluster_109069
Operon3242	LIHDPOLN_05120	Unknown_Gene	Cluster_168591
Operon3242	LIHDPOLN_05121	Unknown_Gene	Cluster_168591
Operon3243	LIHDPOLN_05122	Unknown_Gene	Cluster_49665
Operon3243	LIHDPOLN_05123	Unknown_Gene	Cluster_49665
Operon3243	LIHDPOLN_05124	Unknown_Gene	Cluster_49665
Operon3244	LIHDPOLN_05125	bolA	Cluster_80552
Operon3244	LIHDPOLN_05126	Unknown_Gene	Cluster_80552
Operon3245	LIHDPOLN_05127	fumC_2	Cluster_80552
Operon3246	LIHDPOLN_05128	yhbE	Cluster_56166
Operon3247	LIHDPOLN_05129	Unknown_Gene	Cluster_91725
Operon3248	LIHDPOLN_05130	mnmC_3	Cluster_91725
Operon3249	LIHDPOLN_05131	Unknown_Gene	Cluster_21727
Operon3250	LIHDPOLN_05132	Unknown_Gene	Cluster_145854
Operon3250	LIHDPOLN_05133	Unknown_Gene	Cluster_145854
Operon3250	LIHDPOLN_05134	rrrD	Cluster_145854
Operon3251	LIHDPOLN_05135	Unknown_Gene	Cluster_117234
Operon3251	LIHDPOLN_05136	Unknown_Gene	Cluster_117234
Operon3252	LIHDPOLN_05137	Unknown_Gene	Cluster_149155
Operon3252	LIHDPOLN_05138	Unknown_Gene	Cluster_149155
Operon3252	LIHDPOLN_05139	Unknown_Gene	Cluster_149155
Operon3252	LIHDPOLN_05140	Unknown_Gene	Cluster_149155
Operon3252	LIHDPOLN_05141	Unknown_Gene	Cluster_149155
Operon3253	LIHDPOLN_05142	Unknown_Gene	Cluster_33178
Operon3254	LIHDPOLN_05143	Unknown_Gene	Cluster_141925
Operon3254	LIHDPOLN_05144	Unknown_Gene	Cluster_141925
Operon3255	LIHDPOLN_05145	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05146	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05147	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05148	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05149	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05150	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	LIHDPOLN_05151	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3256	LIHDPOLN_05152	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3257	LIHDPOLN_05153	Unknown_Gene	Cluster_72511
Operon3258	LIHDPOLN_05154	tauD_3	Cluster_59794
Operon3258	LIHDPOLN_05155	Unknown_Gene	Cluster_59794
Operon3258	LIHDPOLN_05156	nrtD_2	Cluster_59794
Operon3258	LIHDPOLN_05157	Unknown_Gene	Cluster_59794
Operon3259	LIHDPOLN_05158	Unknown_Gene	Cluster_56853
Operon3260	LIHDPOLN_05159	Unknown_Gene	Cluster_56853
Operon3261	LIHDPOLN_05160	slyA_3	Cluster_45242
Operon3261	LIHDPOLN_05161	aaeB_3	Cluster_45242
Operon3261	LIHDPOLN_05162	Unknown_Gene	Cluster_45242
Operon3261	LIHDPOLN_05163	aaeA_3	Cluster_45242
Operon3261	LIHDPOLN_05164	oprM_2	Cluster_45242
Operon3262	LIHDPOLN_05165	Unknown_Gene	Cluster_15955
Operon3262	LIHDPOLN_05166	Unknown_Gene	Cluster_15955
Operon3263	LIHDPOLN_05167	Unknown_Gene	Cluster_1877
Operon3264	LIHDPOLN_05168	Unknown_Gene	Cluster_138138
Operon3265	LIHDPOLN_05169	Unknown_Gene	Cluster_84068
Operon3266	LIHDPOLN_05170	Unknown_Gene	Cluster_84068
Operon3267	LIHDPOLN_05171	argH	Cluster_30627
Operon3268	LIHDPOLN_05172	lytR	Cluster_30627
Operon3269	LIHDPOLN_05173	hemC	Cluster_60030
Operon3269	LIHDPOLN_05174	hemD	Cluster_60030
Operon3269	LIHDPOLN_05175	hemX	Cluster_60030
Operon3269	LIHDPOLN_05176	hemY	Cluster_60030
Operon3270	LIHDPOLN_05177	dsbB_2	Cluster_52689
Operon3271	LIHDPOLN_05178	rsd	Cluster_48547
Operon3272	LIHDPOLN_05179	mip	Cluster_49995
Operon3273	LIHDPOLN_05180	Unknown_Gene	Cluster_49995
Operon3274	LIHDPOLN_05181	Unknown_Gene	Cluster_153801
Operon3275	LIHDPOLN_05182	yheS_2	Cluster_153801
Operon3275	LIHDPOLN_05183	Unknown_Gene	Cluster_153801
Operon3276	LIHDPOLN_05184	rhtB_3	Cluster_59642
Operon3277	LIHDPOLN_05185	Unknown_Gene	Cluster_118998
Operon3277	LIHDPOLN_05186	Unknown_Gene	Cluster_118998
Operon3278	LIHDPOLN_05187	Unknown_Gene	Cluster_118998
Operon3279	LIHDPOLN_05188	Unknown_Gene	Cluster_146065
Operon3280	LIHDPOLN_05189	Unknown_Gene	Cluster_138160
Operon3281	LIHDPOLN_05190	IMPDH	NO_CLUSTER_ASSOCIATION_FOUND
Operon3282	LIHDPOLN_05191	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3283	LIHDPOLN_05192	Unknown_Gene	Cluster_143509
Operon3283	LIHDPOLN_05193	ltxB	Cluster_143509
Operon3283	LIHDPOLN_05194	prsE_2	Cluster_143509
Operon3284	LIHDPOLN_05195	cheV_1	Cluster_58041
Operon3285	LIHDPOLN_05196	Unknown_Gene	Cluster_125219
Operon3285	LIHDPOLN_05197	Unknown_Gene	Cluster_125219
Operon3286	LIHDPOLN_05198	mdtA_6	Cluster_39697
Operon3286	LIHDPOLN_05199	mdtB_3	Cluster_39697
Operon3286	LIHDPOLN_05200	czcR_6	Cluster_39697
Operon3286	LIHDPOLN_05201	sasA_15	Cluster_39697
Operon3287	LIHDPOLN_05202	Unknown_Gene	Cluster_34501
Operon3288	LIHDPOLN_05203	oprD_7	Cluster_56985
Operon3289	LIHDPOLN_05204	Unknown_Gene	Cluster_51319
Operon3290	LIHDPOLN_05205	Unknown_Gene	Cluster_59223
Operon3291	LIHDPOLN_05206	Unknown_Gene	Cluster_59223
Operon3292	LIHDPOLN_05207	fruA	Cluster_149349
Operon3292	LIHDPOLN_05208	lacC	Cluster_149349
Operon3292	LIHDPOLN_05209	Unknown_Gene	Cluster_149349
Operon3293	LIHDPOLN_05210	cra	Cluster_149349
Operon3293	LIHDPOLN_05211	yjjV	Cluster_149349
Operon3294	LIHDPOLN_05212	Unknown_Gene	Cluster_90716
Operon3295	LIHDPOLN_05213	Unknown_Gene	Cluster_112660
Operon3296	LIHDPOLN_05214	gltC_8	Cluster_112660
Operon3297	LIHDPOLN_05215	bdcA	Cluster_104146
Operon3298	LIHDPOLN_05216	dmlR_17	Cluster_104146
Operon3299	LIHDPOLN_05217	Unknown_Gene	Cluster_95940
Operon3299	LIHDPOLN_05218	Unknown_Gene	Cluster_95940
Operon3300	LIHDPOLN_05219	Unknown_Gene	Cluster_95940
Operon3300	LIHDPOLN_05220	efp	Cluster_95940
Operon3301	LIHDPOLN_05221	ohrB	Cluster_88724
Operon3302	LIHDPOLN_05222	ohrR	Cluster_147753
Operon3303	LIHDPOLN_05223	dmlR_18	Cluster_106973
Operon3304	LIHDPOLN_05224	Unknown_Gene	Cluster_106973
Operon3305	LIHDPOLN_05225	yofA	Cluster_113573
Operon3306	LIHDPOLN_05226	Unknown_Gene	Cluster_113573
Operon3307	LIHDPOLN_05227	aroH	Cluster_127384
Operon3308	LIHDPOLN_05228	speE	Cluster_127384
Operon3309	LIHDPOLN_05229	deaD	Cluster_13852
Operon3310	LIHDPOLN_05230	ygiD	Cluster_109784
Operon3311	LIHDPOLN_05231	tpm	Cluster_109784
Operon3312	LIHDPOLN_05232	htpX	Cluster_36882
Operon3313	LIHDPOLN_05233	alaA	Cluster_73834
Operon3314	LIHDPOLN_05234	msrB	Cluster_73834
Operon3314	LIHDPOLN_05235	gpx1	Cluster_73834
Operon3315	LIHDPOLN_05236	rcsC_20	Cluster_59634
Operon3316	LIHDPOLN_05237	Unknown_Gene	Cluster_59634
Operon3316	LIHDPOLN_05238	msrC	Cluster_59634
Operon3317	LIHDPOLN_05239	Unknown_Gene	Cluster_29561
Operon3318	LIHDPOLN_05240	Unknown_Gene	Cluster_29561
Operon3318	LIHDPOLN_05241	Unknown_Gene	Cluster_29561
Operon3319	LIHDPOLN_05242	Unknown_Gene	Cluster_122365
Operon3319	LIHDPOLN_05243	Unknown_Gene	Cluster_122365
Operon3320	LIHDPOLN_05244	Unknown_Gene	Cluster_125642
Operon3321	LIHDPOLN_05245	Unknown_Gene	Cluster_45252
Operon3322	LIHDPOLN_05246	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3322	LIHDPOLN_05247	rhsC_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon3323	LIHDPOLN_05248	rhsC_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon3324	LIHDPOLN_05249	bepA_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon3324	LIHDPOLN_05250	lolB	NO_CLUSTER_ASSOCIATION_FOUND
Operon3324	LIHDPOLN_05251	ispE	NO_CLUSTER_ASSOCIATION_FOUND
Operon3324	LIHDPOLN_05252	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3325	LIHDPOLN_05253	prs	Cluster_145990
Operon3326	LIHDPOLN_05254	rplY	Cluster_103017
Operon3327	LIHDPOLN_05255	pth	Cluster_130392
Operon3327	LIHDPOLN_05256	ychF	Cluster_130392
Operon3328	LIHDPOLN_05257	Unknown_Gene	Cluster_71454
Operon3329	LIHDPOLN_05258	Unknown_Gene	Cluster_112628
Operon3330	LIHDPOLN_05259	ycaC_2	Cluster_38673
Operon3331	LIHDPOLN_05260	Unknown_Gene	Cluster_38673
Operon3332	LIHDPOLN_05261	Unknown_Gene	Cluster_121140
Operon3332	LIHDPOLN_05262	aldA	Cluster_121140
Operon3333	LIHDPOLN_05263	Unknown_Gene	Cluster_53347
Operon3334	LIHDPOLN_05264	Unknown_Gene	Cluster_149402
Operon3335	LIHDPOLN_05265	ada	Cluster_84559
Operon3336	LIHDPOLN_05266	Unknown_Gene	Cluster_72039
Operon3337	LIHDPOLN_05267	fecI_14	Cluster_72039
Operon3337	LIHDPOLN_05268	fecR_12	Cluster_72039
Operon3338	LIHDPOLN_05269	ycaD_3	Cluster_128659
Operon3339	LIHDPOLN_05270	Unknown_Gene	Cluster_63655
Operon3340	LIHDPOLN_05271	fsr_2	Cluster_66259
Operon3341	LIHDPOLN_05272	Unknown_Gene	Cluster_66259
Operon3341	LIHDPOLN_05273	fecR_13	Cluster_66259
Operon3342	LIHDPOLN_05274	Unknown_Gene	Cluster_120337
Operon3343	LIHDPOLN_05275	rhtC_2	Cluster_56909
Operon3344	LIHDPOLN_05276	trpI_2	Cluster_56909
Operon3345	LIHDPOLN_05277	Unknown_Gene	Cluster_142015
Operon3346	LIHDPOLN_05278	rimI	Cluster_55450
Operon3346	LIHDPOLN_05279	Unknown_Gene	Cluster_55450
Operon3347	LIHDPOLN_05280	Unknown_Gene	Cluster_55450
Operon3347	LIHDPOLN_05281	Unknown_Gene	Cluster_55450
Operon3347	LIHDPOLN_05282	Unknown_Gene	Cluster_55450
Operon3348	LIHDPOLN_05283	dadA1_3	Cluster_60847
Operon3348	LIHDPOLN_05284	Unknown_Gene	Cluster_60847
Operon3349	LIHDPOLN_05285	dapA_3	Cluster_163410
Operon3349	LIHDPOLN_05286	abaF_7	Cluster_163410
Operon3350	LIHDPOLN_05287	rspR_3	Cluster_73836
Operon3351	LIHDPOLN_05288	Unknown_Gene	Cluster_73836
Operon3352	LIHDPOLN_05289	lpdV	Cluster_59613
Operon3352	LIHDPOLN_05290	bkdB	Cluster_59613
Operon3352	LIHDPOLN_05291	bkdA2	Cluster_59613
Operon3352	LIHDPOLN_05292	bkdA1	Cluster_59613
Operon3353	LIHDPOLN_05293	lrp_4	Cluster_59613
Operon3354	LIHDPOLN_05294	ipuC	Cluster_62452
Operon3355	LIHDPOLN_05295	ycaD_4	Cluster_97093
Operon3356	LIHDPOLN_05296	ycgR	Cluster_129350
Operon3357	LIHDPOLN_05297	Unknown_Gene	Cluster_154189
Operon3357	LIHDPOLN_05298	Unknown_Gene	Cluster_154189
Operon3358	LIHDPOLN_05299	Unknown_Gene	Cluster_132405
Operon3359	LIHDPOLN_05300	cheV_2	Cluster_132405
Operon3360	LIHDPOLN_05301	cheR2	Cluster_153055
Operon3361	LIHDPOLN_05302	flgB	Cluster_22205
Operon3361	LIHDPOLN_05303	flgC	Cluster_22205
Operon3361	LIHDPOLN_05304	flgD	Cluster_22205
Operon3361	LIHDPOLN_05305	flgE	Cluster_22205
Operon3362	LIHDPOLN_05306	Unknown_Gene	Cluster_135138
Operon3363	LIHDPOLN_05307	flgF	Cluster_77801
Operon3363	LIHDPOLN_05308	flgG	Cluster_77801
Operon3363	LIHDPOLN_05309	flgH	Cluster_77801
Operon3363	LIHDPOLN_05310	flgI	Cluster_77801
Operon3363	LIHDPOLN_05311	Unknown_Gene	Cluster_77801
Operon3363	LIHDPOLN_05312	Unknown_Gene	Cluster_77801
Operon3363	LIHDPOLN_05313	Unknown_Gene	Cluster_77801
Operon3364	LIHDPOLN_05314	fatA	NO_CLUSTER_ASSOCIATION_FOUND
Operon3365	LIHDPOLN_05315	Unknown_Gene	Cluster_60115
Operon3366	LIHDPOLN_05316	fadJ_1	Cluster_60115
Operon3367	LIHDPOLN_05317	plsC	Cluster_66750
