GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2523
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	CPKLKDOD_00001	nanT_1	Cluster_140235
Operon3111	CPKLKDOD_04828	Unknown_Gene	Cluster_78793
Operon3111	CPKLKDOD_04829	Unknown_Gene	Cluster_78793
Operon3112	CPKLKDOD_04830	Unknown_Gene	Cluster_93021
Operon3113	CPKLKDOD_04831	cysK_2	Cluster_93021
Operon3114	CPKLKDOD_04832	Unknown_Gene	Cluster_71400
Operon3115	CPKLKDOD_04833	Unknown_Gene	Cluster_19559
Operon3116	CPKLKDOD_04834	Unknown_Gene	Cluster_43759
Operon3116	CPKLKDOD_04835	Unknown_Gene	Cluster_43759
Operon3117	CPKLKDOD_04836	aceK	Cluster_43759
Operon3118	CPKLKDOD_04837	Unknown_Gene	Cluster_85089
Operon3119	CPKLKDOD_04838	fecI_15	Cluster_85089
Operon3119	CPKLKDOD_04839	fecR_12	Cluster_85089
Operon3120	CPKLKDOD_04840	pupA_5	Cluster_16652
Operon3121	CPKLKDOD_04841	cvfB	Cluster_112604
Operon3122	CPKLKDOD_04842	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3123	CPKLKDOD_04843	iorA	NO_CLUSTER_ASSOCIATION_FOUND
Operon3123	CPKLKDOD_04844	iorB	NO_CLUSTER_ASSOCIATION_FOUND
Operon3123	CPKLKDOD_04845	adhB_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon3124	CPKLKDOD_04846	pucA_2	Cluster_81171
Operon3125	CPKLKDOD_04847	Unknown_Gene	Cluster_50314
Operon3126	CPKLKDOD_04848	rhtB_4	Cluster_153177
Operon3127	CPKLKDOD_04849	Unknown_Gene	Cluster_30223
Operon3127	CPKLKDOD_04850	Unknown_Gene	Cluster_30223
Operon3128	CPKLKDOD_04851	betP	Cluster_30223
Operon3129	CPKLKDOD_04852	Unknown_Gene	Cluster_96831
Operon3130	CPKLKDOD_04853	oprD_9	Cluster_31935
Operon3131	CPKLKDOD_04854	Unknown_Gene	Cluster_31935
Operon3132	CPKLKDOD_04855	Unknown_Gene	Cluster_70121
Operon3133	CPKLKDOD_04856	argP_5	Cluster_138925
Operon3134	CPKLKDOD_04857	argC_2	Cluster_138925
Operon3135	CPKLKDOD_04858	Unknown_Gene	Cluster_129410
Operon3136	CPKLKDOD_04859	cmpB	Cluster_117137
Operon3136	CPKLKDOD_04860	Unknown_Gene	Cluster_117137
Operon3136	CPKLKDOD_04861	cmpC	Cluster_117137
Operon3136	CPKLKDOD_04862	Unknown_Gene	Cluster_117137
Operon3137	CPKLKDOD_04863	Unknown_Gene	Cluster_114946
Operon3138	CPKLKDOD_04864	mtrA	Cluster_114946
Operon3139	CPKLKDOD_04865	Unknown_Gene	Cluster_112005
Operon3140	CPKLKDOD_04866	Unknown_Gene	Cluster_9205
Operon3141	CPKLKDOD_04867	Unknown_Gene	Cluster_9205
Operon3142	CPKLKDOD_04868	Unknown_Gene	Cluster_45305
Operon3143	CPKLKDOD_04869	Unknown_Gene	Cluster_29222
Operon3144	CPKLKDOD_04870	hsaB_3	Cluster_29222
Operon3145	CPKLKDOD_04871	tgnB_2	Cluster_134079
Operon3146	CPKLKDOD_04872	Unknown_Gene	Cluster_39409
Operon3147	CPKLKDOD_04873	tgnD	Cluster_138873
Operon3147	CPKLKDOD_04874	tgnC	Cluster_138873
Operon3147	CPKLKDOD_04875	hsaB_4	Cluster_138873
Operon3148	CPKLKDOD_04876	Unknown_Gene	Cluster_62890
Operon3149	CPKLKDOD_04877	pdhR_2	Cluster_125223
Operon3149	CPKLKDOD_04878	nudC_2	Cluster_125223
Operon3150	CPKLKDOD_04879	rcsC_21	Cluster_130302
Operon3151	CPKLKDOD_04880	leuE_2	Cluster_141212
Operon3152	CPKLKDOD_04881	rhtB_5	Cluster_109133
Operon3153	CPKLKDOD_04882	lrp_3	Cluster_109133
Operon3154	CPKLKDOD_04883	Unknown_Gene	Cluster_17839
Operon3155	CPKLKDOD_04884	rspR_3	Cluster_29604
Operon3156	CPKLKDOD_04885	uacT_4	Cluster_29604
Operon3157	CPKLKDOD_04886	Unknown_Gene	Cluster_24873
Operon3158	CPKLKDOD_04887	vldW_1	Cluster_102986
Operon3159	CPKLKDOD_04888	Unknown_Gene	Cluster_152617
Operon3159	CPKLKDOD_04889	ndmD	Cluster_152617
Operon3159	CPKLKDOD_04890	Unknown_Gene	Cluster_152617
Operon3160	CPKLKDOD_04891	Unknown_Gene	Cluster_31247
Operon3161	CPKLKDOD_04892	yidZ	Cluster_31247
Operon3162	CPKLKDOD_04893	vldW_2	Cluster_120619
Operon3163	CPKLKDOD_04894	hpxO	Cluster_157769
Operon3163	CPKLKDOD_04895	ndmA	Cluster_157769
Operon3164	CPKLKDOD_04896	gltC_5	Cluster_93290
Operon3165	CPKLKDOD_04897	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3165	CPKLKDOD_04898	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3166	CPKLKDOD_04899	Unknown_Gene	Cluster_156431
Operon3166	CPKLKDOD_04900	Unknown_Gene	Cluster_156431
Operon3166	CPKLKDOD_04901	Unknown_Gene	Cluster_156431
Operon3166	CPKLKDOD_04902	Unknown_Gene	Cluster_156431
Operon3167	CPKLKDOD_04903	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04904	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04905	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04906	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04907	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04908	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04909	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04910	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04911	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04912	Unknown_Gene	Cluster_1221
Operon3167	CPKLKDOD_04913	Unknown_Gene	Cluster_1221
Operon3168	CPKLKDOD_04914	Unknown_Gene	Cluster_1221
Operon3169	CPKLKDOD_04915	Unknown_Gene	Cluster_13626
Operon3170	CPKLKDOD_04916	Unknown_Gene	Cluster_102624
Operon3171	CPKLKDOD_04917	Unknown_Gene	Cluster_95730
Operon3171	CPKLKDOD_04918	Unknown_Gene	Cluster_95730
Operon3172	CPKLKDOD_04919	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3173	CPKLKDOD_04920	arcB	Cluster_138903
Operon3174	CPKLKDOD_04921	arcA_2	Cluster_166243
Operon3174	CPKLKDOD_04922	arcD_1	Cluster_166243
Operon3175	CPKLKDOD_04923	arcD_2	Cluster_15960
Operon3176	CPKLKDOD_04924	ybaN_2	Cluster_150932
Operon3177	CPKLKDOD_04925	pigA_2	Cluster_58476
Operon3178	CPKLKDOD_04926	tbp1	Cluster_91368
Operon3179	CPKLKDOD_04927	Unknown_Gene	Cluster_124598
Operon3180	CPKLKDOD_04928	carQ	Cluster_63318
Operon3181	CPKLKDOD_04929	gapA	Cluster_38910
Operon3182	CPKLKDOD_04930	edd	Cluster_38910
Operon3182	CPKLKDOD_04931	glk	Cluster_38910
Operon3183	CPKLKDOD_04932	ompR_7	Cluster_96682
Operon3183	CPKLKDOD_04933	sasA_15	Cluster_96682
Operon3184	CPKLKDOD_04934	Unknown_Gene	Cluster_86530
Operon3185	CPKLKDOD_04935	melD_2	Cluster_86414
Operon3185	CPKLKDOD_04936	ngcG	Cluster_86414
Operon3185	CPKLKDOD_04937	ugpC_3	Cluster_86414
Operon3185	CPKLKDOD_04938	oprB_4	Cluster_86414
Operon3186	CPKLKDOD_04939	yeaD_2	Cluster_104653
Operon3187	CPKLKDOD_04940	hexR_2	Cluster_58143
Operon3188	CPKLKDOD_04941	zwf_4	Cluster_58143
Operon3188	CPKLKDOD_04942	pgl_2	Cluster_58143
Operon3188	CPKLKDOD_04943	eda	Cluster_58143
Operon3189	CPKLKDOD_04944	mnl	Cluster_77877
Operon3190	CPKLKDOD_04945	leuA	Cluster_15500
Operon3191	CPKLKDOD_04946	Unknown_Gene	Cluster_57688
Operon3191	CPKLKDOD_04947	xseA	Cluster_57688
Operon3192	CPKLKDOD_04948	hcaR_3	Cluster_118919
Operon3193	CPKLKDOD_04949	Unknown_Gene	Cluster_118919
Operon3193	CPKLKDOD_04950	Unknown_Gene	Cluster_118919
Operon3194	CPKLKDOD_04951	guaB	Cluster_126014
Operon3195	CPKLKDOD_04952	Unknown_Gene	Cluster_32626
Operon3196	CPKLKDOD_04953	mdtE_1	Cluster_32626
Operon3196	CPKLKDOD_04954	mdtE_2	Cluster_32626
Operon3196	CPKLKDOD_04955	czcA_3	Cluster_32626
Operon3197	CPKLKDOD_04956	Unknown_Gene	Cluster_43470
Operon3197	CPKLKDOD_04957	sbp_2	Cluster_43470
Operon3198	CPKLKDOD_04958	cysT_2	Cluster_58466
Operon3198	CPKLKDOD_04959	cysW	Cluster_58466
Operon3198	CPKLKDOD_04960	btuD_6	Cluster_58466
Operon3199	CPKLKDOD_04961	Unknown_Gene	Cluster_24842
Operon3199	CPKLKDOD_04962	tolQ_4	Cluster_24842
Operon3199	CPKLKDOD_04963	exbD_3	Cluster_24842
Operon3200	CPKLKDOD_04964	Unknown_Gene	Cluster_32857
Operon3201	CPKLKDOD_04965	sfnR_2	Cluster_142717
Operon3202	CPKLKDOD_04966	metQ_2	Cluster_70541
Operon3203	CPKLKDOD_04967	glnM	Cluster_27967
Operon3203	CPKLKDOD_04968	glnP	Cluster_27967
Operon3203	CPKLKDOD_04969	artM	Cluster_27967
Operon3203	CPKLKDOD_04970	glnH	Cluster_27967
Operon3204	CPKLKDOD_04971	quiP_2	Cluster_125965
Operon3205	CPKLKDOD_04972	maa	Cluster_125965
Operon3206	CPKLKDOD_04973	Unknown_Gene	Cluster_53364
Operon3207	CPKLKDOD_04974	menH_5	Cluster_53364
Operon3208	CPKLKDOD_04975	Unknown_Gene	Cluster_107688
Operon3209	CPKLKDOD_04976	Unknown_Gene	Cluster_107688
Operon3209	CPKLKDOD_04977	Unknown_Gene	Cluster_107688
Operon3210	CPKLKDOD_04978	Unknown_Gene	Cluster_51279
Operon3211	CPKLKDOD_04979	Unknown_Gene	Cluster_51279
Operon3212	CPKLKDOD_04980	serA	Cluster_72337
Operon3213	CPKLKDOD_04981	Unknown_Gene	Cluster_72337
Operon3213	CPKLKDOD_04982	ycgM	Cluster_72337
Operon3214	CPKLKDOD_04983	yjiK_1	Cluster_67472
Operon3215	CPKLKDOD_04984	yjiK_2	Cluster_124181
Operon3216	CPKLKDOD_04985	rpiA	Cluster_92423
Operon3217	CPKLKDOD_04986	ilvA_2	Cluster_92423
Operon3217	CPKLKDOD_04987	Unknown_Gene	Cluster_92423
Operon3218	CPKLKDOD_04988	Unknown_Gene	Cluster_88712
Operon3219	CPKLKDOD_04989	rppH_2	Cluster_88712
Operon3220	CPKLKDOD_04990	aat	NO_CLUSTER_ASSOCIATION_FOUND
Operon3221	CPKLKDOD_04991	bpt	Cluster_148598
Operon3222	CPKLKDOD_04992	infA	Cluster_116249
Operon3223	CPKLKDOD_04993	clpA	Cluster_166368
Operon3223	CPKLKDOD_04994	clpS	Cluster_166368
Operon3224	CPKLKDOD_04995	cspD	Cluster_48829
Operon3225	CPKLKDOD_04996	icd_1	Cluster_16504
Operon3226	CPKLKDOD_04997	icd_2	Cluster_16504
Operon3227	CPKLKDOD_04998	nudJ	Cluster_51549
Operon3228	CPKLKDOD_04999	mnmA	Cluster_148549
Operon3228	CPKLKDOD_05000	hflD	Cluster_148549
Operon3229	CPKLKDOD_05001	purB	Cluster_49044
Operon3230	CPKLKDOD_05002	roxA	Cluster_128204
Operon3230	CPKLKDOD_05003	Unknown_Gene	Cluster_128204
Operon3231	CPKLKDOD_05004	topB_2	Cluster_59328
Operon3232	CPKLKDOD_05005	puuB_10	Cluster_36046
Operon3233	CPKLKDOD_05006	cpo	Cluster_71399
Operon3234	CPKLKDOD_05007	Unknown_Gene	Cluster_48743
Operon3235	CPKLKDOD_05008	yfcA_3	Cluster_85809
Operon3236	CPKLKDOD_05009	nudC_3	Cluster_163337
Operon3236	CPKLKDOD_05010	crt	Cluster_163337
Operon3237	CPKLKDOD_05011	nhaB	Cluster_82824
Operon3238	CPKLKDOD_05012	yyaP	Cluster_41132
Operon3239	CPKLKDOD_05013	blc_2	Cluster_136969
Operon3239	CPKLKDOD_05014	Unknown_Gene	Cluster_136969
Operon3239	CPKLKDOD_05015	rnz	Cluster_136969
Operon3239	CPKLKDOD_05016	Unknown_Gene	Cluster_136969
Operon3240	CPKLKDOD_05017	hyuC_2	Cluster_24976
Operon3240	CPKLKDOD_05018	pucI_3	Cluster_24976
Operon3241	CPKLKDOD_05019	dht	Cluster_24976
Operon3242	CPKLKDOD_05020	gltD_2	Cluster_75172
Operon3242	CPKLKDOD_05021	preA	Cluster_75172
Operon3243	CPKLKDOD_05022	rihA	NO_CLUSTER_ASSOCIATION_FOUND
Operon3244	CPKLKDOD_05023	Unknown_Gene	Cluster_37105
Operon3245	CPKLKDOD_05024	Unknown_Gene	Cluster_37105
Operon3246	CPKLKDOD_05025	capB_3	Cluster_76266
Operon3247	CPKLKDOD_05026	Unknown_Gene	Cluster_24969
Operon3248	CPKLKDOD_05027	thrS	Cluster_24969
Operon3248	CPKLKDOD_05028	infC	Cluster_24969
Operon3249	CPKLKDOD_05029	rpmI	Cluster_144444
Operon3249	CPKLKDOD_05030	rplT	Cluster_144444
Operon3250	CPKLKDOD_05031	pheS	Cluster_110435
Operon3250	CPKLKDOD_05032	pheT	Cluster_110435
Operon3250	CPKLKDOD_05033	ihfA	Cluster_110435
Operon3250	CPKLKDOD_05034	Unknown_Gene	Cluster_110435
Operon3251	CPKLKDOD_05035	Unknown_Gene	Cluster_104878
Operon3252	CPKLKDOD_05036	Unknown_Gene	Cluster_24608
Operon3253	CPKLKDOD_05037	Unknown_Gene	Cluster_76854
Operon3254	CPKLKDOD_05038	Unknown_Gene	Cluster_12531
Operon3255	CPKLKDOD_05039	Unknown_Gene	Cluster_105764
Operon3256	CPKLKDOD_05040	Unknown_Gene	Cluster_105764
Operon3257	CPKLKDOD_05041	Unknown_Gene	Cluster_112004
Operon3257	CPKLKDOD_05042	Unknown_Gene	Cluster_112004
Operon3258	CPKLKDOD_05043	Unknown_Gene	Cluster_98193
Operon3259	CPKLKDOD_05044	lutR_4	Cluster_62952
Operon3260	CPKLKDOD_05045	araC	Cluster_65472
Operon3261	CPKLKDOD_05046	abaQ	Cluster_65472
Operon3261	CPKLKDOD_05047	Unknown_Gene	Cluster_65472
Operon3262	CPKLKDOD_05048	Unknown_Gene	Cluster_96857
Operon3263	CPKLKDOD_05049	nicT_4	Cluster_127575
Operon3263	CPKLKDOD_05050	ghrB_3	Cluster_127575
Operon3264	CPKLKDOD_05051	Unknown_Gene	Cluster_35395
Operon3265	CPKLKDOD_05052	glsA2	Cluster_35395
Operon3266	CPKLKDOD_05053	Unknown_Gene	Cluster_90636
Operon3267	CPKLKDOD_05054	Unknown_Gene	Cluster_90636
Operon3268	CPKLKDOD_05055	proY_3	Cluster_130831
Operon3269	CPKLKDOD_05056	Unknown_Gene	Cluster_37786
Operon3270	CPKLKDOD_05057	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3271	CPKLKDOD_05058	Unknown_Gene	Cluster_57910
Operon3272	CPKLKDOD_05059	gsiA	Cluster_82302
Operon3272	CPKLKDOD_05060	ddpC_2	Cluster_82302
Operon3272	CPKLKDOD_05061	nikB	Cluster_82302
Operon3272	CPKLKDOD_05062	Unknown_Gene	Cluster_82302
Operon3273	CPKLKDOD_05063	mtnB_2	Cluster_39901
Operon3273	CPKLKDOD_05064	ghrA_3	Cluster_39901
Operon3273	CPKLKDOD_05065	ydbM	Cluster_39901
Operon3274	CPKLKDOD_05066	benM_5	Cluster_71526
Operon3275	CPKLKDOD_05067	ssuA_6	Cluster_71526
Operon3276	CPKLKDOD_05068	Unknown_Gene	Cluster_93790
Operon3277	CPKLKDOD_05069	eamB_2	Cluster_93790
Operon3277	CPKLKDOD_05070	Unknown_Gene	Cluster_93790
Operon3278	CPKLKDOD_05071	Unknown_Gene	Cluster_119708
Operon3279	CPKLKDOD_05072	alkA	Cluster_126761
Operon3280	CPKLKDOD_05073	Unknown_Gene	Cluster_56863
Operon3281	CPKLKDOD_05074	yohC_2	Cluster_126747
Operon3282	CPKLKDOD_05075	Unknown_Gene	Cluster_73856
Operon3283	CPKLKDOD_05076	alkB	Cluster_52388
Operon3284	CPKLKDOD_05077	Unknown_Gene	Cluster_38695
Operon3284	CPKLKDOD_05078	Unknown_Gene	Cluster_38695
Operon3284	CPKLKDOD_05079	Unknown_Gene	Cluster_38695
Operon3284	CPKLKDOD_05080	Unknown_Gene	Cluster_38695
Operon3285	CPKLKDOD_05081	argP_6	Cluster_38695
Operon3286	CPKLKDOD_05082	yngG	Cluster_118228
Operon3286	CPKLKDOD_05083	frc	Cluster_118228
Operon3286	CPKLKDOD_05084	yrdA_4	Cluster_118228
Operon3287	CPKLKDOD_05085	nicT_5	Cluster_141048
Operon3287	CPKLKDOD_05086	nicP_9	Cluster_141048
Operon3288	CPKLKDOD_05087	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3288	CPKLKDOD_05088	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3288	CPKLKDOD_05089	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3288	CPKLKDOD_05090	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3289	CPKLKDOD_05091	yhbE	Cluster_42180
Operon3290	CPKLKDOD_05092	Unknown_Gene	Cluster_91725
Operon3291	CPKLKDOD_05093	mnmC_3	Cluster_91725
Operon3292	CPKLKDOD_05094	purF_3	Cluster_51902
Operon3292	CPKLKDOD_05095	gshAB	Cluster_51902
Operon3293	CPKLKDOD_05096	Unknown_Gene	Cluster_98457
Operon3294	CPKLKDOD_05097	Unknown_Gene	Cluster_128060
Operon3295	CPKLKDOD_05098	csrA	Cluster_33797
Operon3296	CPKLKDOD_05099	Unknown_Gene	Cluster_33797
Operon3297	CPKLKDOD_05100	hcaB_5	Cluster_138879
Operon3298	CPKLKDOD_05101	rcsC_22	Cluster_105653
Operon3298	CPKLKDOD_05102	bvgA_4	Cluster_105653
Operon3298	CPKLKDOD_05103	Unknown_Gene	Cluster_105653
Operon3298	CPKLKDOD_05104	ecpB	Cluster_105653
Operon3299	CPKLKDOD_05105	Unknown_Gene	Cluster_123187
Operon3300	CPKLKDOD_05106	Unknown_Gene	Cluster_51979
Operon3301	CPKLKDOD_05107	actP_2	Cluster_45546
Operon3301	CPKLKDOD_05108	yjcH_2	Cluster_45546
Operon3302	CPKLKDOD_05109	Unknown_Gene	Cluster_56106
Operon3303	CPKLKDOD_05110	Unknown_Gene	Cluster_56106
Operon3304	CPKLKDOD_05111	Unknown_Gene	Cluster_63615
Operon3305	CPKLKDOD_05112	Unknown_Gene	Cluster_63615
Operon3305	CPKLKDOD_05113	Unknown_Gene	Cluster_63615
Operon3306	CPKLKDOD_05114	Unknown_Gene	Cluster_109031
Operon3306	CPKLKDOD_05115	lpxL	Cluster_109031
Operon3307	CPKLKDOD_05116	minC	Cluster_109031
Operon3308	CPKLKDOD_05117	minD	Cluster_116242
Operon3308	CPKLKDOD_05118	minE	Cluster_116242
Operon3309	CPKLKDOD_05119	rluA	Cluster_82821
Operon3310	CPKLKDOD_05120	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3311	CPKLKDOD_05121	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05122	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05123	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05124	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05125	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05126	Unknown_Gene	Cluster_33400
Operon3311	CPKLKDOD_05127	sctC_3	Cluster_33400
Operon3311	CPKLKDOD_05128	Unknown_Gene	Cluster_33400
Operon3312	CPKLKDOD_05129	Unknown_Gene	Cluster_33400
Operon3312	CPKLKDOD_05130	fixJ	Cluster_33400
Operon3313	CPKLKDOD_05131	Unknown_Gene	Cluster_35184
Operon3314	CPKLKDOD_05132	fecA_2	Cluster_62842
Operon3315	CPKLKDOD_05133	fecR_13	Cluster_67253
Operon3315	CPKLKDOD_05134	fecI_16	Cluster_67253
Operon3316	CPKLKDOD_05135	Unknown_Gene	Cluster_67253
Operon3316	CPKLKDOD_05136	Unknown_Gene	Cluster_67253
Operon3316	CPKLKDOD_05137	Unknown_Gene	Cluster_67253
Operon3316	CPKLKDOD_05138	fecI_17	Cluster_67253
Operon3316	CPKLKDOD_05139	Unknown_Gene	Cluster_67253
Operon3317	CPKLKDOD_05140	cntO_3	Cluster_59235
Operon3318	CPKLKDOD_05141	rhaS_9	Cluster_35542
Operon3319	CPKLKDOD_05142	Unknown_Gene	Cluster_35542
Operon3320	CPKLKDOD_05143	ghrB_4	Cluster_131806
Operon3321	CPKLKDOD_05144	dmlR_24	Cluster_62470
Operon3322	CPKLKDOD_05145	cusC	Cluster_62470
Operon3322	CPKLKDOD_05146	aaeB_2	Cluster_62470
Operon3322	CPKLKDOD_05147	Unknown_Gene	Cluster_62470
Operon3322	CPKLKDOD_05148	aaeA_2	Cluster_62470
Operon3323	CPKLKDOD_05149	Unknown_Gene	Cluster_38201
Operon3324	CPKLKDOD_05150	nodD2_5	Cluster_38201
Operon3325	CPKLKDOD_05151	emrY	Cluster_105586
Operon3325	CPKLKDOD_05152	emrA_4	Cluster_105586
Operon3325	CPKLKDOD_05153	ttgC_1	Cluster_105586
Operon3326	CPKLKDOD_05154	pqiA_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon3326	CPKLKDOD_05155	pqiA_3	NO_CLUSTER_ASSOCIATION_FOUND
Operon3326	CPKLKDOD_05156	yebT	NO_CLUSTER_ASSOCIATION_FOUND
Operon3327	CPKLKDOD_05157	rpsT	Cluster_43161
Operon3328	CPKLKDOD_05158	murJ	Cluster_43161
Operon3329	CPKLKDOD_05159	ribF	Cluster_104116
Operon3329	CPKLKDOD_05160	ileS	Cluster_104116
Operon3329	CPKLKDOD_05161	lspA	Cluster_104116
Operon3329	CPKLKDOD_05162	fkpB	Cluster_104116
Operon3329	CPKLKDOD_05163	ispH	Cluster_104116
Operon3330	CPKLKDOD_05164	Unknown_Gene	Cluster_110416
Operon3331	CPKLKDOD_05165	Unknown_Gene	Cluster_110416
Operon3331	CPKLKDOD_05166	Unknown_Gene	Cluster_110416
Operon3331	CPKLKDOD_05167	Unknown_Gene	Cluster_110416
Operon3331	CPKLKDOD_05168	Unknown_Gene	Cluster_110416
Operon3332	CPKLKDOD_05169	thiO	Cluster_150501
Operon3333	CPKLKDOD_05170	Unknown_Gene	Cluster_120577
Operon3334	CPKLKDOD_05171	bamD	Cluster_153027
Operon3335	CPKLKDOD_05172	rluD	Cluster_153027
Operon3335	CPKLKDOD_05173	yfiH	Cluster_153027
Operon3336	CPKLKDOD_05174	clpB	Cluster_42990
Operon3336	CPKLKDOD_05175	Unknown_Gene	Cluster_42990
Operon3337	CPKLKDOD_05176	Unknown_Gene	Cluster_31198
Operon3337	CPKLKDOD_05177	Unknown_Gene	Cluster_31198
Operon3337	CPKLKDOD_05178	Unknown_Gene	Cluster_31198
Operon3337	CPKLKDOD_05179	Unknown_Gene	Cluster_31198
Operon3337	CPKLKDOD_05180	Unknown_Gene	Cluster_31198
Operon3338	CPKLKDOD_05181	ndh	Cluster_127361
Operon3339	CPKLKDOD_05182	Unknown_Gene	Cluster_93731
Operon3340	CPKLKDOD_05183	Unknown_Gene	Cluster_53363
Operon3341	CPKLKDOD_05184	Unknown_Gene	Cluster_53363
Operon3342	CPKLKDOD_05185	yacG	Cluster_53663
Operon3342	CPKLKDOD_05186	coaE	Cluster_53663
Operon3342	CPKLKDOD_05187	outO	Cluster_53663
Operon3342	CPKLKDOD_05188	epsF_2	Cluster_53663
Operon3343	CPKLKDOD_05189	pilA	Cluster_53663
Operon3344	CPKLKDOD_05190	Unknown_Gene	Cluster_137362
Operon3345	CPKLKDOD_05191	Unknown_Gene	Cluster_116731
Operon3346	CPKLKDOD_05192	Unknown_Gene	Cluster_41322
Operon3347	CPKLKDOD_05193	Unknown_Gene	Cluster_41322
Operon3348	CPKLKDOD_05194	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3348	CPKLKDOD_05195	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3349	CPKLKDOD_05196	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3350	CPKLKDOD_05197	Unknown_Gene	Cluster_143509
Operon3350	CPKLKDOD_05198	ltxB	Cluster_143509
Operon3350	CPKLKDOD_05199	prsE_3	Cluster_143509
Operon3351	CPKLKDOD_05200	cheV_4	Cluster_58041
Operon3352	CPKLKDOD_05201	Unknown_Gene	Cluster_125219
Operon3352	CPKLKDOD_05202	Unknown_Gene	Cluster_125219
Operon3353	CPKLKDOD_05203	mdtA_3	Cluster_39697
Operon3353	CPKLKDOD_05204	mdtB_2	Cluster_39697
Operon3353	CPKLKDOD_05205	czcR_5	Cluster_39697
Operon3353	CPKLKDOD_05206	sasA_16	Cluster_39697
Operon3354	CPKLKDOD_05207	Unknown_Gene	Cluster_31010
Operon3355	CPKLKDOD_05208	oprD_10	Cluster_56483
Operon3356	CPKLKDOD_05209	Unknown_Gene	Cluster_58882
Operon3357	CPKLKDOD_05210	Unknown_Gene	Cluster_59680
Operon3358	CPKLKDOD_05211	Unknown_Gene	Cluster_59680
Operon3359	CPKLKDOD_05212	panC	Cluster_39928
Operon3359	CPKLKDOD_05213	panB_1	Cluster_39928
Operon3360	CPKLKDOD_05214	folK	Cluster_1623
Operon3360	CPKLKDOD_05215	pcnB	Cluster_1623
Operon3361	CPKLKDOD_05216	zraR	Cluster_44663
Operon3361	CPKLKDOD_05217	sasA_17	Cluster_44663
Operon3361	CPKLKDOD_05218	Unknown_Gene	Cluster_44663
Operon3362	CPKLKDOD_05219	gluQ	Cluster_142773
Operon3363	CPKLKDOD_05220	dksA_1	Cluster_55217
Operon3364	CPKLKDOD_05221	aspC	Cluster_55217
Operon3364	CPKLKDOD_05222	sfsA	Cluster_55217
Operon3365	CPKLKDOD_05223	Unknown_Gene	Cluster_82892
Operon3366	CPKLKDOD_05224	hmuT	Cluster_82892
Operon3366	CPKLKDOD_05225	hmuU_2	Cluster_82892
Operon3366	CPKLKDOD_05226	hmuV	Cluster_82892
Operon3366	CPKLKDOD_05227	Unknown_Gene	Cluster_82892
Operon3367	CPKLKDOD_05228	Unknown_Gene	Cluster_42676
Operon3368	CPKLKDOD_05229	Unknown_Gene	Cluster_104901
Operon3369	CPKLKDOD_05230	mrcB	Cluster_104901
Operon3369	CPKLKDOD_05231	Unknown_Gene	Cluster_104901
Operon3369	CPKLKDOD_05232	Unknown_Gene	Cluster_104901
Operon3370	CPKLKDOD_05233	ilvI	Cluster_17408
Operon3370	CPKLKDOD_05234	ilvH	Cluster_17408
Operon3371	CPKLKDOD_05235	ilvC	Cluster_148690
Operon3372	CPKLKDOD_05236	Unknown_Gene	Cluster_82968
Operon3373	CPKLKDOD_05237	msrP	Cluster_131415
Operon3373	CPKLKDOD_05238	msrQ	Cluster_131415
Operon3374	CPKLKDOD_05239	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
