GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2937
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	HFFFMDPO_00001	dctA2_1	Cluster_135791
Operon3164	HFFFMDPO_04901	Unknown_Gene	Cluster_15722
Operon3165	HFFFMDPO_04902	panS	Cluster_66255
Operon3166	HFFFMDPO_04903	yfeX	Cluster_66255
Operon3167	HFFFMDPO_04904	Unknown_Gene	Cluster_124566
Operon3167	HFFFMDPO_04905	Unknown_Gene	Cluster_124566
Operon3168	HFFFMDPO_04906	Unknown_Gene	Cluster_85078
Operon3169	HFFFMDPO_04907	Unknown_Gene	Cluster_147630
Operon3169	HFFFMDPO_04908	Unknown_Gene	Cluster_147630
Operon3169	HFFFMDPO_04909	prmC_2	Cluster_147630
Operon3169	HFFFMDPO_04910	Unknown_Gene	Cluster_147630
Operon3170	HFFFMDPO_04911	mtnN	Cluster_149302
Operon3171	HFFFMDPO_04912	ku	Cluster_123860
Operon3172	HFFFMDPO_04913	Unknown_Gene	Cluster_96825
Operon3172	HFFFMDPO_04914	Unknown_Gene	Cluster_96825
Operon3172	HFFFMDPO_04915	Unknown_Gene	Cluster_96825
Operon3172	HFFFMDPO_04916	Unknown_Gene	Cluster_96825
Operon3172	HFFFMDPO_04917	ligD	Cluster_96825
Operon3173	HFFFMDPO_04918	Unknown_Gene	Cluster_96825
Operon3173	HFFFMDPO_04919	Unknown_Gene	Cluster_96825
Operon3174	HFFFMDPO_04920	Unknown_Gene	Cluster_40840
Operon3174	HFFFMDPO_04921	ybhN	Cluster_40840
Operon3174	HFFFMDPO_04922	clsB	Cluster_40840
Operon3174	HFFFMDPO_04923	Unknown_Gene	Cluster_40840
Operon3174	HFFFMDPO_04924	Unknown_Gene	Cluster_40840
Operon3175	HFFFMDPO_04925	clpP_3	Cluster_40840
Operon3176	HFFFMDPO_04926	rppH_3	Cluster_47244
Operon3177	HFFFMDPO_04927	Unknown_Gene	Cluster_47244
Operon3178	HFFFMDPO_04928	Unknown_Gene	Cluster_74770
Operon3179	HFFFMDPO_04929	Unknown_Gene	Cluster_44591
Operon3180	HFFFMDPO_04930	paaZ_2	Cluster_161701
Operon3180	HFFFMDPO_04931	nicP_13	Cluster_161701
Operon3180	HFFFMDPO_04932	actP_2	Cluster_161701
Operon3180	HFFFMDPO_04933	yjcH_2	Cluster_161701
Operon3181	HFFFMDPO_04934	paaE	Cluster_50276
Operon3181	HFFFMDPO_04935	paaD	Cluster_50276
Operon3181	HFFFMDPO_04936	paaC	Cluster_50276
Operon3181	HFFFMDPO_04937	paaB	Cluster_50276
Operon3181	HFFFMDPO_04938	paaA	Cluster_50276
Operon3182	HFFFMDPO_04939	paaK	Cluster_102030
Operon3183	HFFFMDPO_04940	pcaF_2	Cluster_24786
Operon3183	HFFFMDPO_04941	paaI_2	Cluster_24786
Operon3183	HFFFMDPO_04942	paaH_1	Cluster_24786
Operon3183	HFFFMDPO_04943	paaG	Cluster_24786
Operon3183	HFFFMDPO_04944	paaF_3	Cluster_24786
Operon3184	HFFFMDPO_04945	yrdA_4	Cluster_24786
Operon3184	HFFFMDPO_04946	paaX	Cluster_24786
Operon3185	HFFFMDPO_04947	Unknown_Gene	Cluster_34356
Operon3185	HFFFMDPO_04948	fnr_1	Cluster_34356
Operon3185	HFFFMDPO_04949	Unknown_Gene	Cluster_34356
Operon3186	HFFFMDPO_04950	uspE_3	Cluster_34356
Operon3187	HFFFMDPO_04951	patZ_1	Cluster_67131
Operon3188	HFFFMDPO_04952	Unknown_Gene	Cluster_67131
Operon3188	HFFFMDPO_04953	Unknown_Gene	Cluster_67131
Operon3188	HFFFMDPO_04954	Unknown_Gene	Cluster_67131
Operon3189	HFFFMDPO_04955	Unknown_Gene	Cluster_142770
Operon3190	HFFFMDPO_04956	patZ_2	Cluster_50609
Operon3191	HFFFMDPO_04957	fnr_2	Cluster_50609
Operon3192	HFFFMDPO_04958	Unknown_Gene	Cluster_63588
Operon3193	HFFFMDPO_04959	Unknown_Gene	Cluster_63588
Operon3194	HFFFMDPO_04960	Unknown_Gene	Cluster_149044
Operon3194	HFFFMDPO_04961	Unknown_Gene	Cluster_149044
Operon3194	HFFFMDPO_04962	xfp	Cluster_149044
Operon3195	HFFFMDPO_04963	Unknown_Gene	Cluster_63966
Operon3195	HFFFMDPO_04964	ftsH4	Cluster_63966
Operon3195	HFFFMDPO_04965	Unknown_Gene	Cluster_63966
Operon3196	HFFFMDPO_04966	Unknown_Gene	Cluster_63966
Operon3196	HFFFMDPO_04967	Unknown_Gene	Cluster_63966
Operon3196	HFFFMDPO_04968	silP	Cluster_63966
Operon3197	HFFFMDPO_04969	uspE_4	Cluster_36591
Operon3198	HFFFMDPO_04970	Unknown_Gene	Cluster_52980
Operon3199	HFFFMDPO_04971	pyrR_1	Cluster_28588
Operon3200	HFFFMDPO_04972	nhaP2_2	Cluster_28588
Operon3201	HFFFMDPO_04973	Unknown_Gene	Cluster_67628
Operon3201	HFFFMDPO_04974	Unknown_Gene	Cluster_67628
Operon3202	HFFFMDPO_04975	linX	Cluster_91753
Operon3203	HFFFMDPO_04976	dmlR_24	Cluster_91753
Operon3204	HFFFMDPO_04977	Unknown_Gene	Cluster_19724
Operon3205	HFFFMDPO_04978	Unknown_Gene	Cluster_10672
Operon3206	HFFFMDPO_04979	mexA_2	Cluster_10672
Operon3206	HFFFMDPO_04980	bepE_3	Cluster_10672
Operon3206	HFFFMDPO_04981	oprM_3	Cluster_10672
Operon3207	HFFFMDPO_04982	Unknown_Gene	Cluster_33005
Operon3208	HFFFMDPO_04983	Unknown_Gene	Cluster_126687
Operon3209	HFFFMDPO_04984	potE_2	Cluster_20306
Operon3209	HFFFMDPO_04985	gltI_1	Cluster_20306
Operon3210	HFFFMDPO_04986	Unknown_Gene	Cluster_41107
Operon3211	HFFFMDPO_04987	arfB	Cluster_28245
Operon3212	HFFFMDPO_04988	alx_3	Cluster_1955
Operon3213	HFFFMDPO_04989	Unknown_Gene	Cluster_1955
Operon3214	HFFFMDPO_04990	Unknown_Gene	Cluster_84516
Operon3215	HFFFMDPO_04991	ydaP	Cluster_84516
Operon3216	HFFFMDPO_04992	paoA_2	Cluster_117804
Operon3216	HFFFMDPO_04993	paoB_2	Cluster_117804
Operon3216	HFFFMDPO_04994	paoC_2	Cluster_117804
Operon3217	HFFFMDPO_04995	Unknown_Gene	Cluster_32145
Operon3218	HFFFMDPO_04996	Unknown_Gene	Cluster_56875
Operon3219	HFFFMDPO_04997	pncC_2	Cluster_56875
Operon3219	HFFFMDPO_04998	Unknown_Gene	Cluster_56875
Operon3220	HFFFMDPO_04999	Unknown_Gene	Cluster_122391
Operon3221	HFFFMDPO_05000	Unknown_Gene	Cluster_132924
Operon3221	HFFFMDPO_05001	Unknown_Gene	Cluster_132924
Operon3221	HFFFMDPO_05002	hcaB_7	Cluster_132924
Operon3222	HFFFMDPO_05003	ttgI_5	Cluster_130007
Operon3223	HFFFMDPO_05004	Unknown_Gene	Cluster_130007
Operon3224	HFFFMDPO_05005	mdtA_5	Cluster_132898
Operon3224	HFFFMDPO_05006	acrF	Cluster_132898
Operon3225	HFFFMDPO_05007	fabF_3	Cluster_136549
Operon3225	HFFFMDPO_05008	bcr_3	Cluster_136549
Operon3226	HFFFMDPO_05009	folE2	Cluster_11300
Operon3227	HFFFMDPO_05010	cntO_4	Cluster_30372
Operon3227	HFFFMDPO_05011	Unknown_Gene	Cluster_30372
Operon3228	HFFFMDPO_05012	gltP_2	Cluster_78937
Operon3229	HFFFMDPO_05013	Unknown_Gene	Cluster_116164
Operon3230	HFFFMDPO_05014	gltR_4	Cluster_116164
Operon3231	HFFFMDPO_05015	Unknown_Gene	Cluster_16789
Operon3232	HFFFMDPO_05016	cntO_5	Cluster_136548
Operon3233	HFFFMDPO_05017	btuB_5	Cluster_10620
Operon3234	HFFFMDPO_05018	Unknown_Gene	Cluster_104863
Operon3235	HFFFMDPO_05019	Unknown_Gene	Cluster_109085
Operon3236	HFFFMDPO_05020	mhpT	Cluster_165514
Operon3236	HFFFMDPO_05021	Unknown_Gene	Cluster_165514
Operon3237	HFFFMDPO_05022	atsA	Cluster_40116
Operon3237	HFFFMDPO_05023	Unknown_Gene	Cluster_40116
Operon3238	HFFFMDPO_05024	dmdC_3	Cluster_123085
Operon3238	HFFFMDPO_05025	thlA_2	Cluster_123085
Operon3238	HFFFMDPO_05026	menE_2	Cluster_123085
Operon3239	HFFFMDPO_05027	vdh	Cluster_134030
Operon3240	HFFFMDPO_05028	Unknown_Gene	Cluster_60785
Operon3241	HFFFMDPO_05029	Unknown_Gene	Cluster_60785
Operon3242	HFFFMDPO_05030	Unknown_Gene	Cluster_112337
Operon3243	HFFFMDPO_05031	argD_3	Cluster_86988
Operon3244	HFFFMDPO_05032	lrp_5	Cluster_86988
Operon3245	HFFFMDPO_05033	tmk_2	Cluster_49965
Operon3246	HFFFMDPO_05034	Unknown_Gene	Cluster_49965
Operon3247	HFFFMDPO_05035	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3248	HFFFMDPO_05036	cpxR_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon3248	HFFFMDPO_05037	sasA_16	NO_CLUSTER_ASSOCIATION_FOUND
Operon3249	HFFFMDPO_05038	yajO_2	Cluster_119629
Operon3250	HFFFMDPO_05039	hdfR_7	Cluster_144397
Operon3251	HFFFMDPO_05040	ydhP_3	Cluster_38420
Operon3252	HFFFMDPO_05041	Unknown_Gene	Cluster_38420
Operon3253	HFFFMDPO_05042	cynR_6	NO_CLUSTER_ASSOCIATION_FOUND
Operon3254	HFFFMDPO_05043	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3254	HFFFMDPO_05044	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3255	HFFFMDPO_05045	Unknown_Gene	Cluster_78795
Operon3255	HFFFMDPO_05046	Unknown_Gene	Cluster_78795
Operon3256	HFFFMDPO_05047	Unknown_Gene	Cluster_151471
Operon3256	HFFFMDPO_05048	Unknown_Gene	Cluster_151471
Operon3257	HFFFMDPO_05049	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3258	HFFFMDPO_05050	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3259	HFFFMDPO_05051	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3260	HFFFMDPO_05052	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3261	HFFFMDPO_05053	yhjE_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon3262	HFFFMDPO_05054	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3262	HFFFMDPO_05055	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3263	HFFFMDPO_05056	Unknown_Gene	Cluster_15155
Operon3264	HFFFMDPO_05057	Unknown_Gene	Cluster_15155
Operon3265	HFFFMDPO_05058	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3266	HFFFMDPO_05059	Unknown_Gene	Cluster_117579
Operon3267	HFFFMDPO_05060	Unknown_Gene	Cluster_9944
Operon3268	HFFFMDPO_05061	Unknown_Gene	Cluster_9944
Operon3269	HFFFMDPO_05062	Unknown_Gene	Cluster_108361
Operon3270	HFFFMDPO_05063	occM_2	Cluster_150831
Operon3270	HFFFMDPO_05064	artQ	Cluster_150831
Operon3271	HFFFMDPO_05065	artJ_2	Cluster_6110
Operon3271	HFFFMDPO_05066	occP	Cluster_6110
Operon3272	HFFFMDPO_05067	gabP_4	Cluster_6110
Operon3273	HFFFMDPO_05068	Unknown_Gene	Cluster_46356
Operon3274	HFFFMDPO_05069	Unknown_Gene	Cluster_46356
Operon3275	HFFFMDPO_05070	Unknown_Gene	Cluster_122602
Operon3276	HFFFMDPO_05071	Unknown_Gene	Cluster_38654
Operon3276	HFFFMDPO_05072	mutY	Cluster_38654
Operon3276	HFFFMDPO_05073	Unknown_Gene	Cluster_38654
Operon3277	HFFFMDPO_05074	Unknown_Gene	Cluster_38654
Operon3278	HFFFMDPO_05075	hisB	Cluster_37955
Operon3278	HFFFMDPO_05076	hisH	Cluster_37955
Operon3278	HFFFMDPO_05077	Unknown_Gene	Cluster_37955
Operon3278	HFFFMDPO_05078	hisA	Cluster_37955
Operon3278	HFFFMDPO_05079	hisF	Cluster_37955
Operon3279	HFFFMDPO_05080	btuD_5	Cluster_127408
Operon3279	HFFFMDPO_05081	opuAB_2	Cluster_127408
Operon3280	HFFFMDPO_05082	Unknown_Gene	Cluster_14603
Operon3281	HFFFMDPO_05083	tdcG_2	Cluster_14603
Operon3282	HFFFMDPO_05084	cdhR_7	Cluster_11500
Operon3283	HFFFMDPO_05085	Unknown_Gene	Cluster_21752
Operon3284	HFFFMDPO_05086	Unknown_Gene	Cluster_21752
Operon3285	HFFFMDPO_05087	lcdH_1	Cluster_72889
Operon3285	HFFFMDPO_05088	lcdH_2	Cluster_72889
Operon3286	HFFFMDPO_05089	kce	Cluster_100020
Operon3287	HFFFMDPO_05090	Unknown_Gene	Cluster_84552
Operon3288	HFFFMDPO_05091	cdhR_8	Cluster_84552
Operon3289	HFFFMDPO_05092	Unknown_Gene	Cluster_135750
Operon3290	HFFFMDPO_05093	Unknown_Gene	Cluster_90549
Operon3291	HFFFMDPO_05094	Unknown_Gene	Cluster_34931
Operon3292	HFFFMDPO_05095	Unknown_Gene	Cluster_34931
Operon3293	HFFFMDPO_05096	Unknown_Gene	Cluster_132431
Operon3293	HFFFMDPO_05097	stcD	Cluster_132431
Operon3294	HFFFMDPO_05098	Unknown_Gene	Cluster_68621
Operon3294	HFFFMDPO_05099	fixB	Cluster_68621
Operon3294	HFFFMDPO_05100	Unknown_Gene	Cluster_68621
Operon3295	HFFFMDPO_05101	Unknown_Gene	Cluster_7108
Operon3296	HFFFMDPO_05102	Unknown_Gene	Cluster_32952
Operon3297	HFFFMDPO_05103	hcr	Cluster_32952
Operon3298	HFFFMDPO_05104	Unknown_Gene	Cluster_39141
Operon3299	HFFFMDPO_05105	Unknown_Gene	Cluster_39141
Operon3299	HFFFMDPO_05106	Unknown_Gene	Cluster_39141
Operon3300	HFFFMDPO_05107	mcpH_2	Cluster_10404
Operon3301	HFFFMDPO_05108	ltaE	Cluster_27938
Operon3302	HFFFMDPO_05109	glyA_2	Cluster_27938
Operon3302	HFFFMDPO_05110	soxB	Cluster_27938
Operon3302	HFFFMDPO_05111	soxD	Cluster_27938
Operon3302	HFFFMDPO_05112	soxA	Cluster_27938
Operon3303	HFFFMDPO_05113	soxG	Cluster_72806
Operon3303	HFFFMDPO_05114	purU_2	Cluster_72806
Operon3304	HFFFMDPO_05115	fdhA	Cluster_31694
Operon3305	HFFFMDPO_05116	Unknown_Gene	Cluster_62402
Operon3306	HFFFMDPO_05117	Unknown_Gene	Cluster_62402
Operon3307	HFFFMDPO_05118	Unknown_Gene	Cluster_47516
Operon3308	HFFFMDPO_05119	yihG	Cluster_67138
Operon3309	HFFFMDPO_05120	Unknown_Gene	Cluster_67138
Operon3310	HFFFMDPO_05121	creB	Cluster_85109
Operon3310	HFFFMDPO_05122	creC	Cluster_85109
Operon3311	HFFFMDPO_05123	creD	Cluster_111754
Operon3312	HFFFMDPO_05124	yibF	Cluster_73773
Operon3312	HFFFMDPO_05125	msrA	Cluster_73773
Operon3313	HFFFMDPO_05126	Unknown_Gene	Cluster_17828
Operon3314	HFFFMDPO_05127	aceF	Cluster_17665
Operon3314	HFFFMDPO_05128	aceE	Cluster_17665
Operon3315	HFFFMDPO_05129	glnE	Cluster_17665
Operon3316	HFFFMDPO_05130	rfaF	Cluster_47541
Operon3316	HFFFMDPO_05131	rfaC	Cluster_47541
Operon3316	HFFFMDPO_05132	rfaG	Cluster_47541
Operon3316	HFFFMDPO_05133	rfaP	Cluster_47541
Operon3316	HFFFMDPO_05134	kdkA_1	Cluster_47541
Operon3316	HFFFMDPO_05135	Unknown_Gene	Cluster_47541
Operon3316	HFFFMDPO_05136	kdkA_2	Cluster_47541
Operon3317	HFFFMDPO_05137	Unknown_Gene	Cluster_139395
Operon3318	HFFFMDPO_05138	Unknown_Gene	Cluster_149293
Operon3318	HFFFMDPO_05139	Unknown_Gene	Cluster_149293
Operon3319	HFFFMDPO_05140	fhuA_5	Cluster_42447
Operon3320	HFFFMDPO_05141	fecR_6	Cluster_58438
Operon3320	HFFFMDPO_05142	fecI_9	Cluster_58438
Operon3321	HFFFMDPO_05143	dinG_4	Cluster_100579
Operon3321	HFFFMDPO_05144	Unknown_Gene	Cluster_100579
Operon3322	HFFFMDPO_05145	rssB_5	Cluster_100579
Operon3323	HFFFMDPO_05146	glcB	Cluster_14635
Operon3324	HFFFMDPO_05147	Unknown_Gene	Cluster_14635
Operon3325	HFFFMDPO_05148	rarD_2	Cluster_142667
Operon3326	HFFFMDPO_05149	srkA	Cluster_75353
Operon3327	HFFFMDPO_05150	modE	Cluster_154522
Operon3327	HFFFMDPO_05151	Unknown_Gene	Cluster_154522
Operon3328	HFFFMDPO_05152	bioB	Cluster_124271
Operon3328	HFFFMDPO_05153	bioF_2	Cluster_124271
Operon3328	HFFFMDPO_05154	bioH	Cluster_124271
Operon3328	HFFFMDPO_05155	bioC	Cluster_124271
Operon3328	HFFFMDPO_05156	bioD1	Cluster_124271
Operon3329	HFFFMDPO_05157	Unknown_Gene	Cluster_55054
Operon3330	HFFFMDPO_05158	dmdC_4	Cluster_30881
Operon3331	HFFFMDPO_05159	Unknown_Gene	Cluster_31695
Operon3332	HFFFMDPO_05160	dmdC_5	Cluster_99994
Operon3333	HFFFMDPO_05161	hdfR_8	Cluster_55414
Operon3334	HFFFMDPO_05162	argD_4	Cluster_55414
Operon3335	HFFFMDPO_05163	Unknown_Gene	Cluster_85070
Operon3336	HFFFMDPO_05164	Unknown_Gene	Cluster_76256
Operon3336	HFFFMDPO_05165	pqqE	Cluster_76256
Operon3336	HFFFMDPO_05166	pqqD_2	Cluster_76256
Operon3336	HFFFMDPO_05167	pqqC	Cluster_76256
Operon3337	HFFFMDPO_05168	pqqB	Cluster_27644
Operon3338	HFFFMDPO_05169	Unknown_Gene	Cluster_88772
Operon3339	HFFFMDPO_05170	ramA	Cluster_29912
Operon3339	HFFFMDPO_05171	iaaM_2	Cluster_29912
Operon3340	HFFFMDPO_05172	decR_4	Cluster_64925
Operon3341	HFFFMDPO_05173	lpxD_2	Cluster_64925
Operon3342	HFFFMDPO_05174	Unknown_Gene	Cluster_64495
Operon3343	HFFFMDPO_05175	Unknown_Gene	Cluster_97907
Operon3343	HFFFMDPO_05176	Unknown_Gene	Cluster_97907
Operon3344	HFFFMDPO_05177	rpoD_1	Cluster_140056
Operon3345	HFFFMDPO_05178	dnaG_2	Cluster_31181
Operon3346	HFFFMDPO_05179	rpsU_1	Cluster_57307
Operon3347	HFFFMDPO_05180	tsaD_1	Cluster_57307
Operon3348	HFFFMDPO_05181	plsY_1	Cluster_134634
Operon3349	HFFFMDPO_05182	folB_1	Cluster_134634
Operon3349	HFFFMDPO_05183	Unknown_Gene	Cluster_134634
Operon3350	HFFFMDPO_05184	cca_1	Cluster_150059
Operon3351	HFFFMDPO_05185	Unknown_Gene	Cluster_77066
Operon3351	HFFFMDPO_05186	Unknown_Gene	Cluster_77066
Operon3352	HFFFMDPO_05187	Unknown_Gene	Cluster_34797
Operon3353	HFFFMDPO_05188	glpE_2	Cluster_60406
Operon3353	HFFFMDPO_05189	apaH_2	Cluster_60406
Operon3353	HFFFMDPO_05190	apaG_1	Cluster_60406
Operon3354	HFFFMDPO_05191	rsmA_1	Cluster_95408
Operon3354	HFFFMDPO_05192	pdxA_1	Cluster_95408
Operon3354	HFFFMDPO_05193	surA_2	Cluster_95408
Operon3354	HFFFMDPO_05194	lptD_1	Cluster_95408
Operon3355	HFFFMDPO_05195	amgK_1	Cluster_95408
Operon3355	HFFFMDPO_05196	murU_1	Cluster_95408
Operon3355	HFFFMDPO_05197	djlA_1	Cluster_95408
Operon3356	HFFFMDPO_05198	Unknown_Gene	Cluster_98161
Operon3357	HFFFMDPO_05199	mltF_4	Cluster_98161
Operon3357	HFFFMDPO_05200	uvrY_1	Cluster_98161
Operon3358	HFFFMDPO_05201	potA_4	Cluster_32996
Operon3358	HFFFMDPO_05202	potD_2	Cluster_32996
Operon3359	HFFFMDPO_05203	Unknown_Gene	Cluster_145942
Operon3359	HFFFMDPO_05204	ydcV_3	Cluster_145942
Operon3360	HFFFMDPO_05205	rpe	Cluster_82462
Operon3360	HFFFMDPO_05206	gph_2	Cluster_82462
Operon3361	HFFFMDPO_05207	trpE	Cluster_138787
Operon3362	HFFFMDPO_05208	estP	Cluster_147434
Operon3362	HFFFMDPO_05209	Unknown_Gene	Cluster_147434
Operon3363	HFFFMDPO_05210	Unknown_Gene	Cluster_147434
Operon3364	HFFFMDPO_05211	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05212	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05213	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05214	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05215	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05216	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05217	Unknown_Gene	Cluster_124381
Operon3364	HFFFMDPO_05218	Unknown_Gene	Cluster_124381
Operon3365	HFFFMDPO_05219	Unknown_Gene	Cluster_75128
Operon3366	HFFFMDPO_05220	Unknown_Gene	Cluster_150645
Operon3367	HFFFMDPO_05221	Unknown_Gene	Cluster_134852
Operon3367	HFFFMDPO_05222	Unknown_Gene	Cluster_134852
Operon3367	HFFFMDPO_05223	Unknown_Gene	Cluster_134852
Operon3367	HFFFMDPO_05224	Unknown_Gene	Cluster_134852
Operon3367	HFFFMDPO_05225	Unknown_Gene	Cluster_134852
Operon3368	HFFFMDPO_05226	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05227	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05228	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05229	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05230	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05231	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05232	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05233	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05234	Unknown_Gene	Cluster_78229
Operon3368	HFFFMDPO_05235	Unknown_Gene	Cluster_78229
Operon3369	HFFFMDPO_05236	Unknown_Gene	Cluster_78229
Operon3370	HFFFMDPO_05237	Unknown_Gene	Cluster_92253
Operon3370	HFFFMDPO_05238	Unknown_Gene	Cluster_92253
Operon3371	HFFFMDPO_05239	Unknown_Gene	Cluster_122224
Operon3372	HFFFMDPO_05240	Unknown_Gene	Cluster_4279
Operon3373	HFFFMDPO_05241	Unknown_Gene	Cluster_40780
Operon3374	HFFFMDPO_05242	Unknown_Gene	Cluster_1948
Operon3374	HFFFMDPO_05243	Unknown_Gene	Cluster_1948
Operon3374	HFFFMDPO_05244	Unknown_Gene	Cluster_1948
Operon3375	HFFFMDPO_05245	Unknown_Gene	Cluster_1948
Operon3376	HFFFMDPO_05246	Unknown_Gene	Cluster_125093
Operon3376	HFFFMDPO_05247	Unknown_Gene	Cluster_125093
Operon3376	HFFFMDPO_05248	Unknown_Gene	Cluster_125093
Operon3376	HFFFMDPO_05249	Unknown_Gene	Cluster_125093
Operon3377	HFFFMDPO_05250	Unknown_Gene	Cluster_125093
Operon3378	HFFFMDPO_05251	Unknown_Gene	Cluster_37897
Operon3379	HFFFMDPO_05252	xerC_9	Cluster_99216
Operon3380	HFFFMDPO_05253	Unknown_Gene	Cluster_109586
Operon3381	HFFFMDPO_05254	rpoD_2	Cluster_140925
Operon3382	HFFFMDPO_05255	dnaG_3	Cluster_93549
Operon3383	HFFFMDPO_05256	rpsU_2	Cluster_61918
Operon3384	HFFFMDPO_05257	tsaD_2	Cluster_61918
Operon3385	HFFFMDPO_05258	plsY_2	Cluster_134853
Operon3386	HFFFMDPO_05259	folB_2	Cluster_134853
Operon3386	HFFFMDPO_05260	Unknown_Gene	Cluster_134853
Operon3387	HFFFMDPO_05261	cca_2	Cluster_120867
Operon3388	HFFFMDPO_05262	Unknown_Gene	Cluster_129825
Operon3388	HFFFMDPO_05263	Unknown_Gene	Cluster_129825
Operon3389	HFFFMDPO_05264	Unknown_Gene	Cluster_38119
Operon3390	HFFFMDPO_05265	glpE_3	Cluster_94259
Operon3390	HFFFMDPO_05266	apaH_3	Cluster_94259
Operon3390	HFFFMDPO_05267	apaG_2	Cluster_94259
Operon3390	HFFFMDPO_05268	rsmA_2	Cluster_94259
Operon3391	HFFFMDPO_05269	pdxA_2	Cluster_110990
Operon3392	HFFFMDPO_05270	surA_3	Cluster_124382
Operon3392	HFFFMDPO_05271	lptD_2	Cluster_124382
Operon3393	HFFFMDPO_05272	amgK_2	Cluster_124382
Operon3393	HFFFMDPO_05273	murU_2	Cluster_124382
Operon3393	HFFFMDPO_05274	djlA_2	Cluster_124382
Operon3394	HFFFMDPO_05275	Unknown_Gene	Cluster_120868
Operon3395	HFFFMDPO_05276	mltF_5	Cluster_120868
Operon3395	HFFFMDPO_05277	uvrY_2	Cluster_120868
Operon3396	HFFFMDPO_05278	btuD_6	Cluster_84953
Operon3397	HFFFMDPO_05279	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3398	HFFFMDPO_05280	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3398	HFFFMDPO_05281	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon3398	HFFFMDPO_05282	lrpC	NO_CLUSTER_ASSOCIATION_FOUND
Operon3399	HFFFMDPO_05283	pucI_2	Cluster_11780
Operon3399	HFFFMDPO_05284	hyuE	Cluster_11780
Operon3400	HFFFMDPO_05285	dadA1_3	Cluster_158190
Operon3400	HFFFMDPO_05286	Unknown_Gene	Cluster_158190
Operon3401	HFFFMDPO_05287	fbp_1	Cluster_97290
Operon3402	HFFFMDPO_05288	Unknown_Gene	Cluster_140321
Operon3403	HFFFMDPO_05289	yddE	Cluster_152337
Operon3404	HFFFMDPO_05290	Unknown_Gene	Cluster_1160
Operon3405	HFFFMDPO_05291	Unknown_Gene	Cluster_72791
Operon3405	HFFFMDPO_05292	Unknown_Gene	Cluster_72791
Operon3405	HFFFMDPO_05293	ccmH	Cluster_72791
Operon3405	HFFFMDPO_05294	dsbE	Cluster_72791
Operon3405	HFFFMDPO_05295	ccmF	Cluster_72791
Operon3405	HFFFMDPO_05296	ccmE	Cluster_72791
Operon3405	HFFFMDPO_05297	Unknown_Gene	Cluster_72791
Operon3405	HFFFMDPO_05298	ccmC	Cluster_72791
Operon3405	HFFFMDPO_05299	ccmB	Cluster_72791
Operon3405	HFFFMDPO_05300	ccmA	Cluster_72791
Operon3406	HFFFMDPO_05301	Unknown_Gene	Cluster_72791
Operon3406	HFFFMDPO_05302	Unknown_Gene	Cluster_72791
Operon3407	HFFFMDPO_05303	Unknown_Gene	Cluster_139626
Operon3408	HFFFMDPO_05304	Unknown_Gene	Cluster_51282
Operon3408	HFFFMDPO_05305	cheW	Cluster_51282
Operon3408	HFFFMDPO_05306	Unknown_Gene	Cluster_51282
Operon3408	HFFFMDPO_05307	soj_1	Cluster_51282
Operon3409	HFFFMDPO_05308	motB_2	Cluster_108476
Operon3409	HFFFMDPO_05309	pomA	Cluster_108476
Operon3409	HFFFMDPO_05310	cheB1	Cluster_108476
