GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2243
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	NMOILELG_00001	htpX	Cluster_43325
Operon2766	NMOILELG_04273	Unknown_Gene	Cluster_101779
Operon2767	NMOILELG_04274	Unknown_Gene	Cluster_48021
Operon2767	NMOILELG_04275	Unknown_Gene	Cluster_48021
Operon2768	NMOILELG_04276	kup_2	Cluster_47558
Operon2769	NMOILELG_04277	rimO	Cluster_47558
Operon2770	NMOILELG_04278	yjaB	Cluster_122806
Operon2771	NMOILELG_04279	rsuA_2	Cluster_100098
Operon2772	NMOILELG_04280	Unknown_Gene	Cluster_121797
Operon2772	NMOILELG_04281	trmO	Cluster_121797
Operon2773	NMOILELG_04282	fpr_2	Cluster_102475
Operon2774	NMOILELG_04283	cmpR_7	Cluster_102475
Operon2775	NMOILELG_04284	dgkA	Cluster_134389
Operon2776	NMOILELG_04285	lnrK	Cluster_41242
Operon2777	NMOILELG_04286	Unknown_Gene	Cluster_51673
Operon2778	NMOILELG_04287	Unknown_Gene	Cluster_51673
Operon2779	NMOILELG_04288	Unknown_Gene	Cluster_20544
Operon2780	NMOILELG_04289	Unknown_Gene	Cluster_20544
Operon2781	NMOILELG_04290	recX	Cluster_151929
Operon2782	NMOILELG_04291	recA	Cluster_112674
Operon2783	NMOILELG_04292	pncC_2	Cluster_146947
Operon2784	NMOILELG_04293	Unknown_Gene	Cluster_4402
Operon2784	NMOILELG_04294	Unknown_Gene	Cluster_4402
Operon2785	NMOILELG_04295	Unknown_Gene	Cluster_126383
Operon2786	NMOILELG_04296	Unknown_Gene	Cluster_148935
Operon2787	NMOILELG_04297	Unknown_Gene	Cluster_99425
Operon2787	NMOILELG_04298	Unknown_Gene	Cluster_99425
Operon2787	NMOILELG_04299	Unknown_Gene	Cluster_99425
Operon2788	NMOILELG_04300	Unknown_Gene	Cluster_127711
Operon2788	NMOILELG_04301	Unknown_Gene	Cluster_127711
Operon2788	NMOILELG_04302	gpFI	Cluster_127711
Operon2789	NMOILELG_04303	Unknown_Gene	Cluster_64764
Operon2789	NMOILELG_04304	Unknown_Gene	Cluster_64764
Operon2789	NMOILELG_04305	Unknown_Gene	Cluster_64764
Operon2789	NMOILELG_04306	Unknown_Gene	Cluster_64764
Operon2789	NMOILELG_04307	Unknown_Gene	Cluster_64764
Operon2790	NMOILELG_04308	Unknown_Gene	Cluster_13946
Operon2790	NMOILELG_04309	Unknown_Gene	Cluster_13946
Operon2790	NMOILELG_04310	Unknown_Gene	Cluster_13946
Operon2791	NMOILELG_04311	prtR_2	Cluster_129724
Operon2792	NMOILELG_04312	Unknown_Gene	Cluster_129724
Operon2793	NMOILELG_04313	proY_3	Cluster_47395
Operon2794	NMOILELG_04314	Unknown_Gene	Cluster_47395
Operon2795	NMOILELG_04315	mutS	Cluster_82018
Operon2796	NMOILELG_04316	fdxA	Cluster_89022
Operon2797	NMOILELG_04317	rpoS	Cluster_110439
Operon2798	NMOILELG_04318	nlpD	Cluster_65417
Operon2799	NMOILELG_04319	pcm	Cluster_101087
Operon2799	NMOILELG_04320	surE	Cluster_101087
Operon2799	NMOILELG_04321	truD	Cluster_101087
Operon2799	NMOILELG_04322	ispF	Cluster_101087
Operon2800	NMOILELG_04323	yeiG	Cluster_111598
Operon2800	NMOILELG_04324	frmA_2	Cluster_111598
Operon2801	NMOILELG_04325	dmlR_14	Cluster_111598
Operon2802	NMOILELG_04326	ispD	Cluster_79506
Operon2802	NMOILELG_04327	ftsB	Cluster_79506
Operon2803	NMOILELG_04328	eno	Cluster_84033
Operon2804	NMOILELG_04329	kdsA	Cluster_37547
Operon2804	NMOILELG_04330	pyrG	Cluster_37547
Operon2805	NMOILELG_04331	tilS	Cluster_99099
Operon2806	NMOILELG_04332	accA	Cluster_111408
Operon2807	NMOILELG_04333	dnaE	Cluster_64765
Operon2808	NMOILELG_04334	rnhB	Cluster_106679
Operon2808	NMOILELG_04335	lpxB	Cluster_106679
Operon2808	NMOILELG_04336	lpxA	Cluster_106679
Operon2808	NMOILELG_04337	fabZ	Cluster_106679
Operon2809	NMOILELG_04338	lpxD_2	Cluster_131515
Operon2809	NMOILELG_04339	Unknown_Gene	Cluster_131515
Operon2809	NMOILELG_04340	bamA_2	Cluster_131515
Operon2810	NMOILELG_04341	rseP	Cluster_134390
Operon2811	NMOILELG_04342	dxr	Cluster_67903
Operon2811	NMOILELG_04343	cdsA	Cluster_67903
Operon2811	NMOILELG_04344	ispU	Cluster_67903
Operon2811	NMOILELG_04345	frr	Cluster_67903
Operon2811	NMOILELG_04346	pyrH	Cluster_67903
Operon2812	NMOILELG_04347	tsf	Cluster_66046
Operon2813	NMOILELG_04348	rpsB	Cluster_24772
Operon2814	NMOILELG_04349	map_1	Cluster_24772
Operon2814	NMOILELG_04350	glnD	Cluster_24772
Operon2814	NMOILELG_04351	dapL	Cluster_24772
Operon2815	NMOILELG_04352	Unknown_Gene	Cluster_122116
Operon2816	NMOILELG_04353	nhaK	Cluster_38087
Operon2817	NMOILELG_04354	yffB	Cluster_38087
Operon2817	NMOILELG_04355	dapD	Cluster_38087
Operon2818	NMOILELG_04356	csdA	Cluster_131516
Operon2818	NMOILELG_04357	sufE	Cluster_131516
Operon2819	NMOILELG_04358	tcdA	Cluster_43893
Operon2820	NMOILELG_04359	Unknown_Gene	Cluster_43893
Operon2821	NMOILELG_04360	dapE	Cluster_62270
Operon2821	NMOILELG_04361	rlmA	Cluster_62270
Operon2821	NMOILELG_04362	Unknown_Gene	Cluster_62270
Operon2822	NMOILELG_04363	cspA_2	Cluster_48767
Operon2823	NMOILELG_04364	plsB	Cluster_48767
Operon2824	NMOILELG_04365	Unknown_Gene	Cluster_81423
Operon2824	NMOILELG_04366	Unknown_Gene	Cluster_81423
Operon2825	NMOILELG_04367	mdtB_3	Cluster_67894
Operon2825	NMOILELG_04368	mdtA_4	Cluster_67894
Operon2826	NMOILELG_04369	Unknown_Gene	Cluster_67894
Operon2827	NMOILELG_04370	Unknown_Gene	Cluster_137411
Operon2828	NMOILELG_04371	merT	Cluster_137411
Operon2828	NMOILELG_04372	merP	Cluster_137411
Operon2829	NMOILELG_04373	merA	Cluster_137460
Operon2829	NMOILELG_04374	Unknown_Gene	Cluster_137460
Operon2829	NMOILELG_04375	Unknown_Gene	Cluster_137460
Operon2829	NMOILELG_04376	Unknown_Gene	Cluster_137460
Operon2830	NMOILELG_04377	Unknown_Gene	Cluster_68528
Operon2830	NMOILELG_04378	Unknown_Gene	Cluster_68528
Operon2830	NMOILELG_04379	Unknown_Gene	Cluster_68528
Operon2831	NMOILELG_04380	mcpA_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2832	NMOILELG_04381	Unknown_Gene	Cluster_50475
Operon2832	NMOILELG_04382	Unknown_Gene	Cluster_50475
Operon2833	NMOILELG_04383	Unknown_Gene	Cluster_103881
Operon2834	NMOILELG_04384	nfdA_4	Cluster_45244
Operon2835	NMOILELG_04385	dmlR_15	Cluster_45244
Operon2836	NMOILELG_04386	Unknown_Gene	Cluster_46239
Operon2837	NMOILELG_04387	abaF_2	Cluster_148562
Operon2838	NMOILELG_04388	Unknown_Gene	Cluster_95544
Operon2839	NMOILELG_04389	Unknown_Gene	Cluster_43022
Operon2840	NMOILELG_04390	Unknown_Gene	Cluster_125229
Operon2840	NMOILELG_04391	Unknown_Gene	Cluster_125229
Operon2841	NMOILELG_04392	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2842	NMOILELG_04393	hin_5	NO_CLUSTER_ASSOCIATION_FOUND
Operon2842	NMOILELG_04394	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2843	NMOILELG_04395	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2844	NMOILELG_04396	birA	NO_CLUSTER_ASSOCIATION_FOUND
Operon2844	NMOILELG_04397	coaX	NO_CLUSTER_ASSOCIATION_FOUND
Operon2844	NMOILELG_04398	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2845	NMOILELG_04399	Unknown_Gene	Cluster_86820
Operon2845	NMOILELG_04400	Unknown_Gene	Cluster_86820
Operon2845	NMOILELG_04401	Unknown_Gene	Cluster_86820
Operon2846	NMOILELG_04402	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2847	NMOILELG_04403	aacA4_1	Cluster_111845
Operon2848	NMOILELG_04404	pse1	Cluster_139251
Operon2849	NMOILELG_04405	aacA4_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2850	NMOILELG_04406	blm	Cluster_124202
Operon2851	NMOILELG_04407	groL_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2852	NMOILELG_04408	Unknown_Gene	Cluster_50446
Operon2853	NMOILELG_04409	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2854	NMOILELG_04410	pctB	NO_CLUSTER_ASSOCIATION_FOUND
Operon2855	NMOILELG_04411	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2856	NMOILELG_04412	Unknown_Gene	Cluster_129400
Operon2856	NMOILELG_04413	Unknown_Gene	Cluster_129400
Operon2856	NMOILELG_04414	puuR_3	Cluster_129400
Operon2857	NMOILELG_04415	Unknown_Gene	Cluster_155801
Operon2857	NMOILELG_04416	Unknown_Gene	Cluster_155801
Operon2857	NMOILELG_04417	srpA	Cluster_155801
Operon2858	NMOILELG_04418	ecfG	Cluster_96282
Operon2858	NMOILELG_04419	Unknown_Gene	Cluster_96282
Operon2859	NMOILELG_04420	Unknown_Gene	Cluster_124266
Operon2860	NMOILELG_04421	fabR_2	Cluster_73307
Operon2860	NMOILELG_04422	Unknown_Gene	Cluster_73307
Operon2860	NMOILELG_04423	bktB	Cluster_73307
Operon2861	NMOILELG_04424	Unknown_Gene	Cluster_73307
Operon2862	NMOILELG_04425	katB	Cluster_110513
Operon2863	NMOILELG_04426	Unknown_Gene	Cluster_69845
Operon2864	NMOILELG_04427	guaD_2	Cluster_69845
Operon2864	NMOILELG_04428	yycB_3	Cluster_69845
Operon2865	NMOILELG_04429	lutA	Cluster_108439
Operon2865	NMOILELG_04430	Unknown_Gene	Cluster_108439
Operon2865	NMOILELG_04431	Unknown_Gene	Cluster_108439
Operon2866	NMOILELG_04432	yeaX	Cluster_144515
Operon2867	NMOILELG_04433	davD_2	Cluster_155402
Operon2867	NMOILELG_04434	cntA	Cluster_155402
Operon2868	NMOILELG_04435	betL	Cluster_43066
Operon2869	NMOILELG_04436	Unknown_Gene	Cluster_117629
Operon2870	NMOILELG_04437	dmlR_16	Cluster_117629
Operon2871	NMOILELG_04438	btuD_6	Cluster_24366
Operon2871	NMOILELG_04439	Unknown_Gene	Cluster_24366
Operon2871	NMOILELG_04440	Unknown_Gene	Cluster_24366
Operon2871	NMOILELG_04441	Unknown_Gene	Cluster_24366
Operon2872	NMOILELG_04442	ribBA_2	Cluster_133002
Operon2873	NMOILELG_04443	Unknown_Gene	Cluster_133002
Operon2874	NMOILELG_04444	Unknown_Gene	Cluster_54225
Operon2875	NMOILELG_04445	lrp_4	Cluster_110161
Operon2876	NMOILELG_04446	rhtB_3	Cluster_110161
Operon2877	NMOILELG_04447	nudC_3	Cluster_123161
Operon2877	NMOILELG_04448	nanR_2	Cluster_123161
Operon2878	NMOILELG_04449	Unknown_Gene	Cluster_90315
Operon2879	NMOILELG_04450	hsaB_1	Cluster_137478
Operon2879	NMOILELG_04451	tgnC	Cluster_137478
Operon2879	NMOILELG_04452	tgnD	Cluster_137478
Operon2880	NMOILELG_04453	Unknown_Gene	Cluster_54224
Operon2881	NMOILELG_04454	tgnB	Cluster_121802
Operon2882	NMOILELG_04455	hsaB_2	Cluster_28987
Operon2883	NMOILELG_04456	Unknown_Gene	Cluster_28987
Operon2884	NMOILELG_04457	Unknown_Gene	Cluster_27611
Operon2885	NMOILELG_04458	Unknown_Gene	Cluster_27611
Operon2886	NMOILELG_04459	tam	Cluster_144037
Operon2887	NMOILELG_04460	Unknown_Gene	Cluster_129719
Operon2888	NMOILELG_04461	cmpR_8	Cluster_39287
Operon2889	NMOILELG_04462	uhpC_2	Cluster_39287
Operon2889	NMOILELG_04463	puuB_10	Cluster_39287
Operon2890	NMOILELG_04464	Unknown_Gene	Cluster_98739
Operon2891	NMOILELG_04465	syrM1	Cluster_127708
Operon2892	NMOILELG_04466	Unknown_Gene	Cluster_97690
Operon2893	NMOILELG_04467	abaF_3	Cluster_17494
Operon2894	NMOILELG_04468	Unknown_Gene	Cluster_17494
Operon2895	NMOILELG_04469	nicS	Cluster_78713
Operon2896	NMOILELG_04470	cdhR_8	Cluster_99094
Operon2897	NMOILELG_04471	Unknown_Gene	Cluster_99094
Operon2898	NMOILELG_04472	Unknown_Gene	Cluster_131842
Operon2899	NMOILELG_04473	Unknown_Gene	Cluster_105292
Operon2900	NMOILELG_04474	Unknown_Gene	Cluster_100420
Operon2901	NMOILELG_04475	Unknown_Gene	Cluster_42282
Operon2902	NMOILELG_04476	katG	Cluster_28332
Operon2903	NMOILELG_04477	Unknown_Gene	Cluster_44160
Operon2904	NMOILELG_04478	proP_3	Cluster_82014
Operon2905	NMOILELG_04479	cdhR_9	Cluster_71689
Operon2906	NMOILELG_04480	pssA	Cluster_71689
Operon2907	NMOILELG_04481	Unknown_Gene	Cluster_79994
Operon2908	NMOILELG_04482	sasA_13	Cluster_54223
Operon2908	NMOILELG_04483	ompR_4	Cluster_54223
Operon2909	NMOILELG_04484	Unknown_Gene	Cluster_54223
Operon2909	NMOILELG_04485	resA_2	Cluster_54223
Operon2910	NMOILELG_04486	Unknown_Gene	Cluster_115183
Operon2911	NMOILELG_04487	nfdA_5	Cluster_71688
Operon2912	NMOILELG_04488	betI_3	Cluster_71688
Operon2913	NMOILELG_04489	aroE_2	Cluster_43327
Operon2913	NMOILELG_04490	aroQ	Cluster_43327
Operon2914	NMOILELG_04491	czcC_2	Cluster_43327
Operon2915	NMOILELG_04492	czcB_2	Cluster_113036
Operon2915	NMOILELG_04493	czcA_3	Cluster_113036
Operon2916	NMOILELG_04494	proP_4	Cluster_70779
Operon2917	NMOILELG_04495	cntO_5	Cluster_140042
Operon2918	NMOILELG_04496	Unknown_Gene	Cluster_97015
Operon2919	NMOILELG_04497	soj_3	Cluster_102462
Operon2920	NMOILELG_04498	Unknown_Gene	Cluster_128388
Operon2921	NMOILELG_04499	Unknown_Gene	Cluster_141600
Operon2922	NMOILELG_04500	Unknown_Gene	Cluster_54590
Operon2923	NMOILELG_04501	Unknown_Gene	Cluster_54590
Operon2923	NMOILELG_04502	Unknown_Gene	Cluster_54590
Operon2923	NMOILELG_04503	Unknown_Gene	Cluster_54590
Operon2924	NMOILELG_04504	cpdR_1	Cluster_43597
Operon2925	NMOILELG_04505	rcsC_13	Cluster_43597
Operon2925	NMOILELG_04506	cheR	Cluster_43597
Operon2925	NMOILELG_04507	cheB_5	Cluster_43597
Operon2925	NMOILELG_04508	rcsC_14	Cluster_43597
Operon2925	NMOILELG_04509	cpdR_2	Cluster_43597
Operon2926	NMOILELG_04510	xthA_2	Cluster_76851
Operon2927	NMOILELG_04511	Unknown_Gene	Cluster_76851
Operon2927	NMOILELG_04512	tamA	Cluster_76851
Operon2927	NMOILELG_04513	tamB	Cluster_76851
Operon2928	NMOILELG_04514	Unknown_Gene	Cluster_18156
Operon2929	NMOILELG_04515	Unknown_Gene	Cluster_18156
Operon2930	NMOILELG_04516	Unknown_Gene	Cluster_60623
Operon2931	NMOILELG_04517	pvdQ	Cluster_60623
Operon2932	NMOILELG_04518	lpxH_2	Cluster_47392
Operon2932	NMOILELG_04519	Unknown_Gene	Cluster_47392
Operon2933	NMOILELG_04520	glnS	Cluster_47392
Operon2933	NMOILELG_04521	cysS	Cluster_47392
Operon2934	NMOILELG_04522	sasA_14	Cluster_31942
Operon2934	NMOILELG_04523	cusR	Cluster_31942
Operon2935	NMOILELG_04524	ilvE	Cluster_42281
Operon2936	NMOILELG_04525	ureD	Cluster_42281
Operon2936	NMOILELG_04526	ureA	Cluster_42281
Operon2936	NMOILELG_04527	ureB	Cluster_42281
Operon2936	NMOILELG_04528	ureC	Cluster_42281
Operon2936	NMOILELG_04529	ureE	Cluster_42281
Operon2936	NMOILELG_04530	Unknown_Gene	Cluster_42281
Operon2936	NMOILELG_04531	ureF	Cluster_42281
Operon2936	NMOILELG_04532	ureG	Cluster_42281
Operon2937	NMOILELG_04533	Unknown_Gene	Cluster_53544
Operon2938	NMOILELG_04534	Unknown_Gene	Cluster_67410
Operon2939	NMOILELG_04535	sodC1	Cluster_67410
Operon2940	NMOILELG_04536	gltC_4	Cluster_56319
Operon2941	NMOILELG_04537	rutC_3	Cluster_26357
Operon2941	NMOILELG_04538	Unknown_Gene	Cluster_26357
Operon2942	NMOILELG_04539	Unknown_Gene	Cluster_26357
Operon2942	NMOILELG_04540	argE_3	Cluster_26357
Operon2943	NMOILELG_04541	oprB_3	Cluster_83144
Operon2944	NMOILELG_04542	quiA	Cluster_64761
Operon2945	NMOILELG_04543	Unknown_Gene	Cluster_115181
Operon2946	NMOILELG_04544	mdtK_2	Cluster_115181
Operon2947	NMOILELG_04545	Unknown_Gene	Cluster_155800
Operon2947	NMOILELG_04546	rhtB_4	Cluster_155800
Operon2948	NMOILELG_04547	cdhR_10	Cluster_116563
Operon2949	NMOILELG_04548	Unknown_Gene	Cluster_52491
Operon2950	NMOILELG_04549	Unknown_Gene	Cluster_52491
Operon2951	NMOILELG_04550	leuE	Cluster_75559
Operon2952	NMOILELG_04551	mbtH	Cluster_75559
Operon2952	NMOILELG_04552	lgrE	Cluster_75559
Operon2953	NMOILELG_04553	ycaC_3	Cluster_128387
Operon2953	NMOILELG_04554	Unknown_Gene	Cluster_128387
Operon2954	NMOILELG_04555	opuAB_3	Cluster_59809
Operon2954	NMOILELG_04556	Unknown_Gene	Cluster_59809
Operon2955	NMOILELG_04557	mcpU_4	Cluster_39511
Operon2956	NMOILELG_04558	Unknown_Gene	Cluster_39511
Operon2957	NMOILELG_04559	Unknown_Gene	Cluster_83143
Operon2958	NMOILELG_04560	dmdC_3	Cluster_63661
Operon2958	NMOILELG_04561	Unknown_Gene	Cluster_63661
Operon2959	NMOILELG_04562	sasA_15	Cluster_63661
Operon2959	NMOILELG_04563	tmoT	Cluster_63661
Operon2960	NMOILELG_04564	slyA_4	Cluster_118301
Operon2960	NMOILELG_04565	emrA_4	Cluster_118301
Operon2960	NMOILELG_04566	emrB_2	Cluster_118301
Operon2961	NMOILELG_04567	ygfF	Cluster_88486
Operon2962	NMOILELG_04568	norG_3	Cluster_161885
Operon2962	NMOILELG_04569	Unknown_Gene	Cluster_161885
Operon2963	NMOILELG_04570	Unknown_Gene	Cluster_63860
Operon2964	NMOILELG_04571	Unknown_Gene	Cluster_63860
Operon2965	NMOILELG_04572	liuE	Cluster_150190
Operon2965	NMOILELG_04573	cueR_1	Cluster_150190
Operon2966	NMOILELG_04574	rhaR_4	Cluster_73563
Operon2967	NMOILELG_04575	pobA	Cluster_73563
Operon2968	NMOILELG_04576	Unknown_Gene	Cluster_66044
Operon2969	NMOILELG_04577	ggt_2	Cluster_66044
Operon2970	NMOILELG_04578	argP_3	Cluster_131136
Operon2971	NMOILELG_04579	Unknown_Gene	Cluster_96281
Operon2972	NMOILELG_04580	Unknown_Gene	Cluster_83741
Operon2973	NMOILELG_04581	lexA_2	Cluster_83741
Operon2973	NMOILELG_04582	Unknown_Gene	Cluster_83741
Operon2973	NMOILELG_04583	imuB	Cluster_83741
Operon2973	NMOILELG_04584	dnaE2	Cluster_83741
Operon2974	NMOILELG_04585	Unknown_Gene	Cluster_103551
Operon2974	NMOILELG_04586	gltC_5	Cluster_103551
Operon2975	NMOILELG_04587	scoA	Cluster_103551
Operon2975	NMOILELG_04588	scoB	Cluster_103551
Operon2976	NMOILELG_04589	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2977	NMOILELG_04590	Unknown_Gene	Cluster_97996
Operon2978	NMOILELG_04591	folP_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2979	NMOILELG_04592	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2979	NMOILELG_04593	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2980	NMOILELG_04594	acs_4	NO_CLUSTER_ASSOCIATION_FOUND
Operon2981	NMOILELG_04595	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2981	NMOILELG_04596	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2982	NMOILELG_04597	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2982	NMOILELG_04598	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2983	NMOILELG_04599	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2984	NMOILELG_04600	adh	NO_CLUSTER_ASSOCIATION_FOUND
Operon2985	NMOILELG_04601	Unknown_Gene	Cluster_77753
Operon2986	NMOILELG_04602	Unknown_Gene	Cluster_77753
Operon2987	NMOILELG_04603	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2988	NMOILELG_04604	intA_2	Cluster_25675
Operon2989	NMOILELG_04605	Unknown_Gene	Cluster_99947
Operon2989	NMOILELG_04606	Unknown_Gene	Cluster_99947
Operon2990	NMOILELG_04607	Unknown_Gene	Cluster_57987
Operon2991	NMOILELG_04608	Unknown_Gene	Cluster_57987
Operon2992	NMOILELG_04609	Unknown_Gene	Cluster_119589
Operon2993	NMOILELG_04610	Unknown_Gene	Cluster_131246
Operon2994	NMOILELG_04611	Unknown_Gene	Cluster_124510
Operon2994	NMOILELG_04612	Unknown_Gene	Cluster_124510
Operon2994	NMOILELG_04613	Unknown_Gene	Cluster_124510
Operon2995	NMOILELG_04614	Unknown_Gene	Cluster_6864
Operon2996	NMOILELG_04615	Unknown_Gene	Cluster_6864
Operon2996	NMOILELG_04616	Unknown_Gene	Cluster_6864
Operon2997	NMOILELG_04617	Unknown_Gene	Cluster_143900
Operon2998	NMOILELG_04618	Unknown_Gene	Cluster_26565
Operon2999	NMOILELG_04619	Unknown_Gene	Cluster_152991
Operon2999	NMOILELG_04620	Unknown_Gene	Cluster_152991
Operon2999	NMOILELG_04621	Unknown_Gene	Cluster_152991
Operon2999	NMOILELG_04622	Unknown_Gene	Cluster_152991
Operon3000	NMOILELG_04623	Unknown_Gene	Cluster_19411
Operon3000	NMOILELG_04624	hsdS	Cluster_19411
Operon3000	NMOILELG_04625	Unknown_Gene	Cluster_19411
Operon3000	NMOILELG_04626	Unknown_Gene	Cluster_19411
Operon3000	NMOILELG_04627	Unknown_Gene	Cluster_19411
Operon3001	NMOILELG_04628	Unknown_Gene	Cluster_12697
Operon3002	NMOILELG_04629	Unknown_Gene	Cluster_12697
Operon3003	NMOILELG_04630	Unknown_Gene	Cluster_69997
Operon3004	NMOILELG_04631	umuD	Cluster_69997
Operon3004	NMOILELG_04632	umuC	Cluster_69997
Operon3005	NMOILELG_04633	Unknown_Gene	Cluster_27800
Operon3006	NMOILELG_04634	Unknown_Gene	Cluster_7034
Operon3007	NMOILELG_04635	Unknown_Gene	Cluster_7034
Operon3008	NMOILELG_04636	Unknown_Gene	Cluster_116934
Operon3009	NMOILELG_04637	Unknown_Gene	Cluster_109129
Operon3009	NMOILELG_04638	ihfA	Cluster_109129
Operon3009	NMOILELG_04639	pheT	Cluster_109129
Operon3009	NMOILELG_04640	pheS	Cluster_109129
Operon3010	NMOILELG_04641	rplT	Cluster_144444
Operon3010	NMOILELG_04642	rpmI	Cluster_144444
Operon3011	NMOILELG_04643	infC	Cluster_26200
Operon3011	NMOILELG_04644	thrS	Cluster_26200
Operon3012	NMOILELG_04645	Unknown_Gene	Cluster_26200
Operon3013	NMOILELG_04646	capB_2	Cluster_77091
Operon3014	NMOILELG_04647	Unknown_Gene	Cluster_37858
Operon3015	NMOILELG_04648	Unknown_Gene	Cluster_37858
Operon3016	NMOILELG_04649	rihA	Cluster_113754
Operon3017	NMOILELG_04650	rbsD	Cluster_79785
Operon3017	NMOILELG_04651	rbsK	Cluster_79785
Operon3017	NMOILELG_04652	rbsR	Cluster_79785
Operon3017	NMOILELG_04653	rbsC	Cluster_79785
Operon3017	NMOILELG_04654	mglA	Cluster_79785
Operon3018	NMOILELG_04655	rbsB	Cluster_23854
Operon3019	NMOILELG_04656	ansB	Cluster_23854
Operon3020	NMOILELG_04657	Unknown_Gene	Cluster_47393
Operon3020	NMOILELG_04658	nucM	Cluster_47393
Operon3021	NMOILELG_04659	Unknown_Gene	Cluster_90316
Operon3022	NMOILELG_04660	Unknown_Gene	Cluster_14507
Operon3023	NMOILELG_04661	ompP1	Cluster_14507
Operon3024	NMOILELG_04662	Unknown_Gene	Cluster_140800
Operon3025	NMOILELG_04663	Unknown_Gene	Cluster_109477
Operon3026	NMOILELG_04664	Unknown_Gene	Cluster_47394
Operon3027	NMOILELG_04665	Unknown_Gene	Cluster_78143
Operon3028	NMOILELG_04666	yihN	Cluster_169152
Operon3028	NMOILELG_04667	Unknown_Gene	Cluster_169152
Operon3029	NMOILELG_04668	gabR_2	Cluster_67098
Operon3030	NMOILELG_04669	betA_4	Cluster_119730
Operon3030	NMOILELG_04670	Unknown_Gene	Cluster_119730
Operon3030	NMOILELG_04671	Unknown_Gene	Cluster_119730
Operon3031	NMOILELG_04672	styD_2	Cluster_31652
Operon3031	NMOILELG_04673	gpuA	Cluster_31652
Operon3032	NMOILELG_04674	Unknown_Gene	Cluster_31652
Operon3033	NMOILELG_04675	Unknown_Gene	Cluster_76852
Operon3034	NMOILELG_04676	Unknown_Gene	Cluster_145262
Operon3034	NMOILELG_04677	dmdC_4	Cluster_145262
Operon3034	NMOILELG_04678	Unknown_Gene	Cluster_145262
Operon3034	NMOILELG_04679	hcf136_2	Cluster_145262
Operon3035	NMOILELG_04680	Unknown_Gene	Cluster_128053
Operon3035	NMOILELG_04681	Unknown_Gene	Cluster_128053
Operon3036	NMOILELG_04682	Unknown_Gene	Cluster_36886
Operon3037	NMOILELG_04683	virS_2	Cluster_36886
Operon3038	NMOILELG_04684	hcaC	Cluster_66045
Operon3038	NMOILELG_04685	Unknown_Gene	Cluster_66045
Operon3038	NMOILELG_04686	exuT	Cluster_66045
Operon3039	NMOILELG_04687	kce_2	Cluster_150195
Operon3040	NMOILELG_04688	tauD_2	Cluster_46553
Operon3040	NMOILELG_04689	qorA_4	Cluster_46553
Operon3041	NMOILELG_04690	Unknown_Gene	Cluster_46553
Operon3042	NMOILELG_04691	oxyR_3	Cluster_119886
Operon3043	NMOILELG_04692	aldHT	Cluster_119886
Operon3043	NMOILELG_04693	Unknown_Gene	Cluster_119886
Operon3044	NMOILELG_04694	Unknown_Gene	Cluster_150945
Operon3044	NMOILELG_04695	Unknown_Gene	Cluster_150945
Operon3044	NMOILELG_04696	Unknown_Gene	Cluster_150945
Operon3044	NMOILELG_04697	yabJ_4	Cluster_150945
Operon3045	NMOILELG_04698	Unknown_Gene	Cluster_16989
Operon3046	NMOILELG_04699	rhaR_5	Cluster_131138
Operon3047	NMOILELG_04700	crcB_2	Cluster_13317
Operon3048	NMOILELG_04701	nhaA_3	Cluster_13317
Operon3049	NMOILELG_04702	Unknown_Gene	Cluster_105293
Operon3050	NMOILELG_04703	Unknown_Gene	Cluster_40500
Operon3050	NMOILELG_04704	fabG_7	Cluster_40500
Operon3051	NMOILELG_04705	hel	Cluster_40500
Operon3052	NMOILELG_04706	Unknown_Gene	Cluster_51128
Operon3053	NMOILELG_04707	ptlF	Cluster_51128
Operon3054	NMOILELG_04708	nirD	Cluster_56320
